  M41	OH	+ HNO3		= H2O	+ NO3		4.139537e+02
  P29	CH2O2			= H2O	+ CO		4.873891e+01
  R504	OH	+ CHO		= CO	+ H2O		4.078524e+01
  R490	OH	+ C2H5		= C2H4	+ H2O		1.899272e+01
  R505	OH	+ CHO2		= CO2	+ H2O		1.669641e+01
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.395992e+01
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.999728e+00
  R502	OH	+ CH4O		= CH3O	+ H2O		1.312472e+00
  R321	NH2	+ NO2		= H2O	+ N2O		1.210110e+00
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.387527e-01
  R325	NH2	+ O3		= H2O	+ NO2		6.087352e-01
  R320	NH2	+ NO		= H2O	+ N2		5.715906e-01
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.179438e-01
  R496	OH	+ CH3		= CH2	+ H2O		4.176395e-02
  R566	HSO3	+ OH		= H2O	+ SO3		1.969793e-02
  R523	OH	+ NH3		= H2O	+ NH2		1.260112e-02
  R499	OH	+ CH3O		= CH2O	+ H2O		7.260999e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		2.588542e-03
  R517	OH	+ HCNO		= CNO	+ H2O		1.442570e-03
  R178	H	+ HNO3		= H2O	+ NO2		1.746037e-04
  R488	OH	+ C2H4		= C2H3	+ H2O		1.229619e-04
  R486	OH	+ C2H3		= C2H2	+ H2O		6.000467e-06
  R326	NH2	+ OH		= H2O	+ NH		2.691385e-06
  R516	OH	+ HCN		= CN	+ H2O		7.491827e-10
  T16	CH2O2			= CO	+ H2O		5.811093e-12
  R309	NH	+ OH		= H2O	+ N		1.685498e-13
  T24	CH4O2			= CH2O	+ H2O		2.229560e-15
  R480	OH	+ C2H2		= C2H	+ H2O		2.096207e-20
  T22	CH4O			= CH21	+ H2O		4.786747e-48
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 8.17e+07

  P6	H2O			= H	+ OH		6.946028e+07
  R565	SO3	+ H2O		= H2SO4			1.209146e+07
  R456	O(1D)	+ H2O		= OH	+ OH		1.371765e+05
  R218	H2O	+ CH		= CH3O			1.008221e+02
  R166	H	+ H2O		= H2	+ OH		7.217026e+00
  R319	NH2	+ H2O		= OH	+ NH3		4.180172e-03
  R220	H2O	+ CNO		= HCNO	+ OH		8.089697e-04
  R217	H2O	+ C2H5		= C2H6	+ OH		6.003077e-04
  R215	H2O	+ C2H		= C2H2	+ OH		1.104594e-10
  R219	H2O	+ CN		= HCN	+ OH		3.946486e-12
  R287	N	+ H2O		= OH	+ NH		5.531778e-29
  R214	H2O	+ C		= CH	+ OH		2.446366e-48

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 4.90e+09

  M20	HO2	+ NO2		= HNO4			4.899230e+09

HNO4				LOSS RXS		INT RX RATE	TL = 4.90e+09

  T13	HNO4			= HO2	+ NO2		4.595372e+09
  T12	HNO4			= O2	+ HNO2		2.868668e+08
  P18	HNO4			= NO2	+ HO2		1.095266e+07
  P19	HNO4			= NO3	+ OH		2.759696e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.496839e+05
  R440	O	+ HNO4		= HNO3	+ O2		5.374439e+02

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 2.61e+09

  P8	NO2			= NO	+ O		2.012382e+09
  P14	HNO2			= NO	+ OH		1.909259e+08
  R442	O	+ NO2		= NO	+ O2		1.587171e+08
  R189	H	+ NO2		= OH	+ NO		1.578331e+08
  R265	HS	+ NO2		= NO	+ HSO		2.950329e+07
  R270	HSO	+ NO2		= HSO2	+ NO		2.087002e+07
  R541	SO	+ NO2		= SO2	+ NO		1.812594e+07
  P9	NO3			= NO	+ O2		1.019575e+07
  T6	NO3			= NO	+ O2		3.202234e+06
  R439	O	+ HNO		= OH	+ NO		2.719397e+06
  P71	HNO			= NO	+ H		1.637348e+06
  P25	CH3NO2			= CH3O	+ NO		1.277338e+06
  R364	NO2	+ CH3		= CH3O	+ NO		8.060688e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.701012e+05
  R368	NO2	+ CHO		= NO	+ CHO2		1.152436e+05
  R172	H	+ HNO		= H2	+ NO		6.875289e+04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.584009e+04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.406129e+04
  R235	HNO	+ CH3		= CH4	+ NO		3.428996e+03
  P13	N2O5			= NO3	+ NO	+ O	1.376425e+03
  R519	OH	+ HNO		= H2O	+ NO		9.898749e+02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	5.933623e+02
  R177	H	+ HNO2		= H2O	+ NO		4.924151e+02
  R295	N	+ OH		= NO	+ H		4.428822e+02
  R236	HNO	+ CH3O		= CH4O	+ NO		8.931516e+01
  M26	N	+ O		= NO			5.068342e+01
  R150	H	+ CH3NO2	= CH4O	+ NO		4.829351e+01
  R535	S	+ NO2		= NO	+ SO		4.701318e+01
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	4.205849e+01
  R293	N	+ O2		= NO	+ O		5.906455e+00
  R294	N	+ O3		= NO	+ O2		4.425413e+00
  R324	NH2	+ O		= H2	+ NO		1.436560e+00
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.268733e+00
  R237	HNO	+ CHO		= CH2O	+ NO		1.245509e+00
  R460	O(1D)	+ N2O		= NO	+ NO		3.948454e-01 (x2)
  R463	O(1D)	+ NO2		= O2	+ NO		6.077125e-02
  T50	CH3NO2			= CH3O	+ NO		8.961049e-03
  R431	O	+ CNO		= CO	+ NO		5.515637e-03
  R297	N2O	+ CH		= HCN	+ NO		2.284178e-03
  R363	NO2	+ CH2		= CH2O	+ NO		1.405114e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.261102e-05 (x2)
  R304	NH	+ O		= NO	+ H		1.189027e-05
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.532216e-06
  R239	HNO	+ CNO		= HCNO	+ NO		8.801119e-07
  R355	NO2	+ C		= CO	+ NO		5.557421e-07
  R302	NH	+ NO2		= NO	+ HNO		5.089778e-07
  R306	NH	+ O2		= OH	+ NO		4.986152e-07
  R362	NO2	+ CH		= CHO	+ NO		7.662770e-08
  T9	HNO2			= OH	+ NO		6.565267e-10
  R552	SO2	+ NO2		= SO3	+ NO		5.144565e-10
  R356	NO2	+ C2H		= C2HO	+ NO		7.500399e-12
  T11	HNO3			= HO2	+ NO		1.564912e-12
  R371	NO2	+ CN		= NO	+ CNO		5.755391e-13
  T8	HNO			= H	+ NO		2.218362e-15
  R238	HNO	+ CN		= HCN	+ NO		2.077070e-16
  R183	H	+ N2O		= NO	+ NH		1.630417e-18
  T5	NO2			= NO	+ O		5.592997e-30
  R542	CS	+ NO2		= OCS	+ NO		9.024682e-31
  R429	O	+ CN		= C	+ NO		3.673850e-34

NO				LOSS RXS		INT RX RATE	TL = 2.71e+09

  R259	HO2	+ NO		= OH	+ NO2		2.650693e+09
  R354	NO	+ O3		= NO2	+ O2		3.196516e+07
  M32	O	+ NO		= NO2			1.214998e+07
  R353	NO	+ NO3		= NO2	+ NO2		9.469558e+06
  R573	HSO	+ NO		= HNO	+ SO		3.736467e+06
  M15	H	+ NO		= HNO			4.976587e+05
  M42	OH	+ NO		= HNO2			5.961279e+04
  R348	NO	+ CHO		= CO	+ HNO		9.326305e+03
  R335	NO	+ C2H5O		= C2H4O	+ HNO		3.477082e+03
  M27	NO	+ CH3O		= CH3NO2			2.177805e+03
  P44	NO			= N	+ O		8.238846e+02
  R291	N	+ NO		= O	+ N2		3.075766e+02
  R346	NO	+ CH3O		= CH2O	+ HNO		1.199283e+02
  R336	NO	+ C2HO		= CO	+ HCNO		3.044472e+00
  R462	O(1D)	+ NO		= O2	+ N		1.864675e+00
  R337	NO	+ C2HO		= HCN	+ CO2		9.835166e-01
  R332	NO	+ C		= CN	+ O		6.957566e-01
  R347	NO	+ CH3O2		= CH3O	+ NO2		6.009026e-01
  R320	NH2	+ NO		= H2O	+ N2		5.715906e-01
  R331	NO	+ C		= CO	+ N		3.715986e-01
  R334	NO	+ C2H3		= CH2O	+ HCN		7.402757e-02
  R340	NO	+ CH		= CO	+ NH		3.014149e-02
  R342	NO	+ CH		= CN	+ OH		1.687924e-02
  R341	NO	+ CH		= O	+ HCN		1.651754e-02
  R339	NO	+ CH		= H	+ CNO		4.822639e-03
  R338	NO	+ CH		= N	+ CHO		1.603527e-03
  R351	NO	+ CNO		= CO2	+ N2		4.442791e-05
  R350	NO	+ CNO		= CO	+ N2O		3.556790e-05
  R352	NO	+ CNO		= CO	+ N2	+ O	1.910743e-05
  R301	NH	+ NO		= N2O	+ H		1.917251e-07
  R201	NH	+ NO		= OH	+ N2		3.420678e-08
  R333	NO	+ C2H		= HCN	+ CO		2.739203e-10
  R534	S	+ NO		= SO	+ N		1.151407e-30
  R188	H	+ NO		= OH	+ N		1.883903e-31
  R187	H	+ NO		= NH	+ O		4.895468e-47
  R611	NO	+ CN		= CNO	+ N		7.558130e-48

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 2.16e+09

  M19	HO2	+ HO2		= H2O2	+ O2		1.368503e+09
  R257	HO2	+ HO2		= H2O2	+ O2		7.953189e+08
  R250	HO2	+ C2H5		= C2H4	+ H2O2		2.772999e+04
  M44	OH	+ OH		= H2O2			1.904822e+01
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.163701e+00
  R209	H2	+ HO2		= H2O2	+ H		1.833849e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.474250e-07

H2O2				LOSS RXS		INT RX RATE	TL = 2.63e+08

  P7	H2O2			= OH	+ OH		2.594718e+08
  R513	OH	+ H2O2		= H2O	+ HO2		2.747372e+06
  R434	O	+ H2O2		= OH	+ HO2		3.497914e+05
  R167	H	+ H2O2		= OH	+ H2O		3.286620e+05
  R168	H	+ H2O2		= H2	+ HO2		3.784848e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		2.178314e+04
  R223	H2O2	+ C2H5		= C2H6	+ HO2		7.198740e+03
  R221	H2O2	+ C2H3		= C2H4	+ HO2		8.463776e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.900664e-02
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.594527e-02
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		5.742811e-05
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		1.275162e-07
  T3	H2O2			= OH	+ OH		1.921427e-09

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 1.95e+09

  P35	CO			= C	+ O		1.946573e+09
  R145	H	+ CH		= C	+ H2		4.778538e+03
  R407	O	+ CH		= OH	+ C		3.138935e+00
  R284	N	+ CN		= C	+ N2		2.849147e-09
  R276	N	+ C2		= CN	+ C		5.493438e-31
  R429	O	+ CN		= C	+ NO		3.673850e-34

C				LOSS RXS		INT RX RATE	TL = 1.95e+09

  R6	C	+ O2		= CO	+ O		1.946577e+09
  R8	C	+ SO2		= CO	+ SO		3.666531e+01
  M2	C	+ H2		= CH2			3.345605e+00
  R332	NO	+ C		= CN	+ O		6.957566e-01
  R331	NO	+ C		= CO	+ N		3.715986e-01
  R296	N2O	+ C		= CO	+ N2		1.764633e-02
  R355	NO2	+ C		= CO	+ NO		5.557421e-07
  M22	N	+ C		= CN			3.563494e-09
  R4	C	+ H2S		= CH	+ HS		1.760822e-11
  R7	C	+ OCS		= CO	+ CS		5.979124e-13
  R3	C	+ H2		= CH	+ H		7.312991e-21
  R193	H2	+ C		= CH	+ H		7.312991e-21
  R310	NH2	+ C		= CH	+ NH		3.658418e-39
  R5	C	+ N2		= CN	+ N		1.136981e-46
  R214	H2O	+ C		= CH	+ OH		2.446366e-48
  R2	C	+ CN		= C2	+ N		6.448690e-53
  R1	C	+ CH2		= CH	+ CH		5.430294e-64

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 1.52e+09

  T55	SO21			= SO2			1.158254e+09
  T56	SO23			= SO2			1.565300e+08
  R273	HSO2	+ O2		= HO2	+ SO2		1.310457e+08
  R545	SO	+ O3		= SO2	+ O2		2.329550e+07
  R541	SO	+ NO2		= SO2	+ NO		1.812594e+07
  R558	HSO	+ O2		= OH	+ SO2		1.122845e+07
  T43	HSO2			= SO2	+ H		8.661390e+06
  M46	SO	+ O		= SO2			7.826794e+06
  R544	SO	+ O2		= SO2	+ O		3.968309e+06
  R528	OH	+ SO		= SO2	+ H		2.506345e+05
  P30	SO3			= SO2	+ O		1.363738e+03
  R559	SO	+ SO		= SO2	+ S		1.159413e+03
  R554	SO3	+ H		= OH	+ SO2		4.216155e+02
  R557	SO3	+ SO		= SO2	+ SO2		3.024892e+01 (x2)
  T53	HSO3			= OH	+ SO2		2.069751e+01
  R555	SO3	+ O		= SO2	+ O2		1.714178e-27
  R556	SO3	+ OH		= HO2	+ SO2		9.144368e-29
  T41	SO3			= SO2	+ O		7.309560e-46
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 1.38e+09

  P47	SO2			= SO21			1.273992e+09
  P46	SO2			= SO	+ O		4.936202e+07
  P48	SO2			= SO23			4.079123e+07
  M49	SO2	+ O		= SO3			1.040653e+07
  M48	SO2	+ H		= HSO2			2.835587e+06
  M50	SO2	+ OH		= HSO3			1.678938e+06
  R551	SO2	+ HO2		= HSO2	+ O2		9.353588e+04
  R8	C	+ SO2		= CO	+ SO		3.666531e+01
  R547	SO2	+ CH		= CHO	+ SO		2.495549e+00
  R563	SO21	+ SO2		= SO	+ SO3		1.200478e-01
  R564	SO23	+ SO2		= SO	+ SO3		1.825861e-02
  R548	SO2	+ CH2		= CH2O	+ SO		6.057870e-03
  R553	SO2	+ O		= SO	+ O2		1.854433e-07
  R549	SO2	+ CN		= CNO	+ SO		2.392338e-08
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.411184e-09
  R552	SO2	+ NO2		= SO3	+ NO		5.144565e-10

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.27e+09

  P47	SO2			= SO21			1.273992e+09

SO21				LOSS RXS		INT RX RATE	TL = 1.27e+09

  T55	SO21			= SO2			1.158254e+09
  T54	SO21			= SO23			1.157388e+08
  R563	SO21	+ SO2		= SO	+ SO3		1.200478e-01
  R562	SO21	+ O2		= O	+ SO3		9.541311e-02

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 4.11e+08

  M39	OH	+ CO		= CHO2			4.109489e+08
  R368	NO2	+ CHO		= NO	+ CHO2		1.152436e+05
  P28	CH2O2			= CHO2	+ H		4.873891e+01
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.395992e+01

CHO2				LOSS RXS		INT RX RATE	TL = 4.11e+08

  R645	O2	+ CHO2		= HO2	+ CO2		4.109964e+08
  R428	O	+ CHO2		= CO2	+ OH		6.769617e+04
  R505	OH	+ CHO2		= CO2	+ H2O		1.669641e+01
  T49	CHO2			= CO2	+ H		1.362065e-06
  T48	CHO2			= CO	+ OH		3.311349e-07

************************************************************

HNO2				PRODUCTION RXS		INT RX RATE	TP = 2.87e+08

  T12	HNO4			= O2	+ HNO2		2.868668e+08
  M42	OH	+ NO		= HNO2			5.961279e+04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.971808e+04
  P16	HNO3			= HNO2	+ O		2.677579e+01
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.286632e+01
  P17	HNO3			= HNO2	+ O(1D)		1.922363e+01
  R213	H2	+ NO2		= H	+ HNO2		4.278962e-04
  R568	NO2	+ CHO		= CO	+ HNO2		1.613825e-10
  R367	NO2	+ CH4		= HNO2	+ CH3		1.426528e-11

HNO2				LOSS RXS		INT RX RATE	TL = 1.91e+08

  P14	HNO2			= NO	+ OH		1.909259e+08
  R520	OH	+ HNO2		= H2O	+ NO2		3.769552e+04
  R175	H	+ HNO2		= OH	+ HNO		1.386489e+03
  R177	H	+ HNO2		= H2O	+ NO		4.924151e+02
  R176	H	+ HNO2		= H2	+ NO2		3.101564e+01
  R243	HNO2	+ CNO		= HCNO	+ NO2		3.858177e-05
  T9	HNO2			= OH	+ NO		6.565267e-10
  R242	HNO2	+ CN		= HCN	+ NO2		1.223284e-13

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.41e+08

  R501	OH	+ CH4		= CH3	+ H2O		1.213341e+08
  R597	CH21	+ H2		= CH3	+ H		4.923077e+07
  P32	CH4			= CH3	+ H		4.349543e+07
  R423	O	+ CH4		= CH3	+ OH		2.401619e+07
  R450	O(1D)	+ CH4		= CH3	+ OH		1.480115e+06
  R157	H	+ CH4		= CH3	+ H2		7.698782e+05
  R599	CH21	+ CH4		= CH3	+ CH3		2.345807e+05 (x2)
  R420	O	+ CH3O		= CH3	+ O2		5.048632e+04
  T32	C2H3O			= CO	+ CH3		1.406994e+04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.406129e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.059713e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	9.791124e+03
  P22	C2H4O			= CHO	+ CH3		7.953587e+03
  R398	O	+ C2H4		= CH3	+ CHO		4.176064e+03
  R140	H	+ C2H5		= CH3	+ CH3		3.442566e+03 (x2)
  R133	H	+ C2H3O		= CHO	+ CH3		1.692732e+03
  R200	H2	+ C2HO		= CH3	+ CO		3.460726e+02
  R130	H	+ C2H2O		= CO	+ CH3		2.892134e+02
  R153	H	+ CH3O		= CH3	+ OH		1.379857e+02
  M73	CH	+ H2		= CH3			1.254549e+02
  P66	C2H6			= CH3	+ CH3		1.248234e+02 (x2)
  P61	C2H5			= CH3	+ CH21		9.090230e+01
  T36	C2H5O			= CH2O	+ CH3		7.521387e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		1.247904e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	3.821221e-01
  R30	CH	+ C2H6		= C2H4	+ CH3		3.490847e-01
  R317	NH2	+ CH4		= CH3	+ NH3		2.179282e-01
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.385674e-01
  M56	H	+ CH2		= CH3			1.073656e-01
  R93	CH4	+ C2H3		= C2H4	+ CH3		8.704550e-02
  R92	CH4	+ C2H2		= C2H3	+ CH3		7.083317e-02
  R99	CH4	+ CN		= HCN	+ CH3		6.864056e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		5.547304e-05
  R229	H2S	+ CH2		= HS	+ CH3		4.260663e-05
  R91	CH4	+ C2H		= C2H2	+ CH3		5.640866e-06
  R279	N	+ C2H4		= HCN	+ CH3		5.343333e-06
  R50	CH2	+ CHO		= CO	+ CH3		3.336557e-06
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		2.528749e-07
  R482	OH	+ C2H2		= CO	+ CH3		1.990947e-07
  P70	C2H5N			= HCN	+ CH3	+ H	2.166359e-08
  R48	CH2	+ CH4		= CH3	+ CH3		1.911911e-08 (x2)
  R98	CH4	+ CHO		= CH2O	+ CH3		3.170720e-09
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		6.325928e-10
  R46	CH2	+ CH3O		= CH2O	+ CH3		4.502756e-10
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.156500e-10
  R283	N	+ CH4O		= CH3	+ HNO		6.651288e-11
  R39	CH2	+ C2H6		= C2H5	+ CH3		3.415210e-11
  R367	NO2	+ CH4		= HNO2	+ CH3		1.426528e-11
  R36	CH2	+ C2H3		= C2H2	+ CH3		1.001212e-15
  R49	CH2	+ CH4O		= CH3	+ CH3O		6.436114e-19
  R608	C2	+ CH4		= C2H	+ CH3		1.042711e-19
  T93	CH5N			= CH3	+ NH2		2.597094e-30
  T20	CH4O			= CH3	+ OH		2.331599e-31
  T33	C2H4O			= CHO	+ CH3		4.470262e-36
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.41e+08

  M4	CH3	+ O2		= CH3O2			1.437890e+08
  R415	O	+ CH3		= CH2O	+ H		6.682778e+07
  R416	O	+ CH3		= CO	+ H2	+ H	2.730392e+07
  R640	NO2	+ CH3		= CH3NO2			1.289859e+06
  R364	NO2	+ CH3		= CH3O	+ NO		8.060688e+05
  M3	CH3	+ CH3		= C2H6			2.498472e+05 (x2)
  R365	NO2	+ CH3		= CH2O	+ HNO		1.926005e+05
  R470	O3	+ CH3		= CH3O	+ O2		1.177231e+05
  M57	H	+ CH3		= CH4			3.606695e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		2.178314e+04
  R414	O	+ CH3		= CH3O			1.842090e+04
  R203	H2	+ CH3		= CH4	+ H		8.290429e+03
  R235	HNO	+ CH3		= CH4	+ NO		3.428996e+03
  M6	CO	+ CH3		= C2H3O			1.811928e+03
  R381	NO3	+ CH3		= CH3O	+ NO2		2.187331e+02
  R71	CH3	+ CHO		= CH4	+ CO		5.770570e+00
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.942114e+00
  R70	CH3	+ CHO		= C2H4O			8.655855e-01
  R66	CH3	+ CH2O		= CH4	+ CHO		5.229699e-02
  R67	CH3	+ CH3O		= CH2O	+ CH4		4.557806e-02
  R496	OH	+ CH3		= CH2	+ H2O		4.176395e-02
  M86	NH2	+ CH3		= CH5N			2.387641e-02
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.947272e-02
  R282	N	+ CH3		= H2	+ HCN		1.683058e-02
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.795954e-03
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.617100e-03
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		3.902803e-04
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		7.985769e-05
  R59	CH3	+ C2H3		= CH4	+ C2H2		6.812469e-06
  R44	CH2	+ CH3		= C2H4	+ H		5.324715e-06
  R95	CH4	+ CH3		= H2	+ C2H5		1.274733e-06
  R62	CH3	+ C2H4		= CH4	+ C2H3		2.443663e-09
  R149	H	+ CH3		= CH2	+ H2		1.371015e-09
  R69	CH3	+ CH4O		= CH4	+ CH3O		7.954893e-10
  R328	NH3	+ CH3		= CH4	+ NH2		4.119460e-10
  R72	CH3	+ CNO		= CH2O	+ HCN		1.094937e-11
  R495	OH	+ CH3		= CH3O	+ H		1.043826e-11
  R316	NH2	+ CH3		= CH4	+ NH		2.925495e-12
  R57	CH3	+ C2H2		= CH4	+ C2H		1.371893e-24
  R122	CO	+ CH3		= C2H2	+ OH		2.807660e-38

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 2.13e+08

  T17	CH3O2			= CH2O	+ OH		1.434864e+08
  R415	O	+ CH3		= CH2O	+ H		6.682778e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		2.434690e+06
  R365	NO2	+ CH3		= CH2O	+ HNO		1.926005e+05
  R419	O	+ CH3O		= CH2O	+ OH		1.413617e+05
  R123	CO2	+ CH2		= CH2O	+ CO		1.111769e+05
  R451	O(1D)	+ CH4		= CH2O	+ H2		9.823772e+04
  R405	O	+ C2H5		= CH2O	+ CH3		1.059713e+04
  R400	O	+ C2H4		= CH2O	+ CH2		2.912342e+03
  R346	NO	+ CH3O		= CH2O	+ HNO		1.199283e+02
  M10	H	+ CHO		= CH2O			1.133077e+02
  T36	C2H5O			= CH2O	+ CH3		7.521387e+01
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	4.205849e+01
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.492218e+01
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.286632e+01
  R154	H	+ CH3O		= CH2O	+ H2		8.624106e+00
  R468	O3	+ C2H4		= CH2O	+ CH2O2		1.831245e+00
  R237	HNO	+ CHO		= CH2O	+ NO		1.245509e+00
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.387527e-01
  T47	CH3O			= CH2O	+ H		4.453239e-01
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		2.753759e-01
  R561	CHO	+ CHO		= CH2O	+ CO		1.064005e-01
  R334	NO	+ C2H3		= CH2O	+ HCN		7.402757e-02
  R67	CH3	+ CH3O		= CH2O	+ CH4		4.557806e-02
  R114	CHO	+ CH3O		= CH2O	+ CH2O		4.210022e-02 (x2)
  R383	NO3	+ CH3O		= CH2O	+ HNO3		3.426926e-02
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.594527e-02
  R492	OH	+ CH2		= CH2O	+ H		8.637031e-03
  R499	OH	+ CH3O		= CH2O	+ H2O		7.260999e-03
  R548	SO2	+ CH2		= CH2O	+ SO		6.057870e-03
  R206	H2	+ CHO		= CH2O	+ H		1.114750e-03
  R363	NO2	+ CH2		= CH2O	+ NO		1.405114e-05
  T51	CH3NO2			= CH2O	+ HNO		5.108333e-06
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.524184e-08
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		4.434225e-09
  R98	CH4	+ CHO		= CH2O	+ CH3		3.170720e-09
  R46	CH2	+ CH3O		= CH2O	+ CH3		4.502756e-10
  R392	O	+ C2H2N		= CH2O	+ CN		2.092986e-10
  R72	CH3	+ CNO		= CH2O	+ HCN		1.094937e-11
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.122382e-12
  R115	CHO	+ CH4O		= CH2O	+ CH3O		3.074423e-13
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		8.104405e-15
  R73	CH3O	+ C2H		= CH2O	+ C2H2		7.939064e-15
  T24	CH4O2			= CH2O	+ H2O		2.229560e-15
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		9.466288e-20
  T21	CH4O			= CH2O	+ H2		1.155931e-46

CH2O				LOSS RXS		INT RX RATE	TL = 8.50e+07

  R413	O	+ CH2O		= CHO	+ OH		6.863303e+07
  P21	CH2O			= CO	+ H2		1.077364e+07
  P20	CH2O			= CHO	+ H		4.916529e+06
  R493	OH	+ CH2O		= CHO	+ H2O		3.646323e+05
  R272	HS	+ CH2O		= H2S	+ CHO		2.720317e+05
  R148	H	+ CH2O		= H2	+ CHO		4.539669e+04
  R147	H	+ CH2O		= CH3O			1.937914e+04
  R32	CH	+ CH2O		= C2H3O			4.859175e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.163701e+00
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.995514e-01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		5.947433e-02
  R66	CH3	+ CH2O		= CH4	+ CHO		5.229699e-02
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.315531e-04
  R55	CH2O	+ CN		= HCN	+ CHO		1.581119e-07
  R51	CH2O	+ C2H3		= C2H4	+ CHO		1.921553e-08
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		3.120194e-10
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.796855e-10
  T14	CH2O			= CO	+ H2		8.822026e-28

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 2.08e+08

  P33	CH4			= CH21	+ H2		5.622581e+07
  R182	H	+ HO2		= H2	+ O2		4.879350e+07
  R230	H2S	+ H		= H2	+ HS		4.764449e+07
  R416	O	+ CH3		= CO	+ H2	+ H	2.730392e+07
