  R30	CH	+ C2H6		= C2H4	+ CH3		3.399832e+07
  R218	H2O	+ CH		= CH3O			1.602083e+07
  R32	CH	+ CH2O		= C2H3O			1.067479e+07
  M5	CO	+ CH		= C2HO			3.971536e+04
  R408	O	+ CH		= CO	+ H		2.987628e+03
  R31	CH	+ CH		= C2H2			1.875709e+03 (x2)
  R547	SO2	+ CH		= CHO	+ SO		6.568327e+02
  R297	N2O	+ CH		= HCN	+ NO		5.076387e+00
  R228	H2S	+ CH		= HS	+ CH2		6.123824e-02
  R340	NO	+ CH		= CO	+ NH		2.778530e-02
  R474	OCS	+ CH		= CHO	+ CS		1.616691e-02
  R342	NO	+ CH		= CN	+ OH		1.555977e-02
  R341	NO	+ CH		= O	+ HCN		1.522634e-02
  R339	NO	+ CH		= H	+ CNO		4.445648e-03
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.408775e-03
  R338	NO	+ CH		= N	+ CHO		1.478178e-03
  R281	N	+ CH		= CN	+ H		4.660741e-04
  R407	O	+ CH		= OH	+ C		3.954146e-04
  R362	NO2	+ CH		= CHO	+ NO		1.051727e-09

************************************************************

CH2				PRODUCTION RXS		INT RX RATE	TP = 2.78e+09

  M2	C	+ H2		= CH2			1.482010e+09
  R202	H2	+ CH		= CH2	+ H		1.118673e+09
  R596	CH21	+ H2		= CH2	+ H2		1.221925e+08
  R391	O	+ C2H2		= CO	+ CH2		4.925502e+07
  R400	O	+ C2H4		= CH2O	+ CH2		7.929730e+06
  R496	OH	+ CH3		= CH2	+ H2O		5.209171e+04
  R477	OH	+ C2H		= CO	+ CH2		1.334681e+04
  R598	CH21	+ CH4		= CH2	+ CH4		8.553036e+03
  R228	H2S	+ CH		= HS	+ CH2		6.123824e-02
  R149	H	+ CH3		= CH2	+ H2		5.297776e-08
  T30	C2H2O			= CO	+ CH2		4.567073e-25

CH2				LOSS RXS		INT RX RATE	TL = 2.78e+09

  R146	H	+ CH2		= CH	+ H2		2.734594e+09
  R123	CO2	+ CH2		= CH2O	+ CO		4.104952e+07
  R35	CH2	+ C2H2O		= C2H4	+ CO		4.157543e+06
  R44	CH2	+ CH3		= C2H4	+ H		2.349966e+05
  R411	O	+ CH2		= CO	+ H	+ H	4.657792e+04
  R412	O	+ CH2		= CO	+ H2		2.833490e+04
  R548	SO2	+ CH2		= CH2O	+ SO		1.115097e+04
  R229	H2S	+ CH2		= HS	+ CH3		5.543721e+03
  R409	O	+ CH2		= CH	+ OH		2.794675e+03
  M56	H	+ CH2		= CH3			2.403977e+03
  R50	CH2	+ CHO		= CO	+ CH3		1.194666e+03
  R492	OH	+ CH2		= CH2O	+ H		5.066885e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.557439e+02
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.892813e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		2.400897e+01
  R34	CH2	+ C2H		= C2H2	+ CH		8.318476e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		4.384756e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.192378e-01
  R363	NO2	+ CH2		= CH2O	+ NO		1.522773e-02
  R48	CH2	+ CH4		= CH3	+ CH3		1.732758e-04
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.395409e-04
  R49	CH2	+ CH4O		= CH3	+ CH3O		6.697407e-10
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.521813e-12
  R1	C	+ CH2		= CH	+ CH		3.963521e-60

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 2.48e+09

  P45	H2S			= HS	+ H		2.100357e+09
  R569	S	+ CHO		= HS	+ CO		1.550630e+08
  R575	HSO	+ H		= HS	+ OH		1.411220e+08
  R579	HSO	+ S		= HS	+ SO		3.799862e+07
  P49	HSO			= HS	+ O		2.450063e+07
  R230	H2S	+ H		= H2	+ HS		1.782108e+07
  R231	H2S	+ O		= OH	+ HS		2.307209e+05
  R232	H2S	+ OH		= H2O	+ HS		7.432117e+04
  R229	H2S	+ CH2		= HS	+ CH3		5.543721e+03
  R570	S	+ HO2		= HS	+ O2		5.312942e+03
  R228	H2S	+ CH		= HS	+ CH2		6.123824e-02
  R271	HSO	+ O3		= HS	+ O2	+ O2	5.283103e-02
  R4	C	+ H2S		= CH	+ HS		5.753635e-04
  R473	OCS	+ OH		= CO2	+ HS		3.949981e-07
  T59	H2S			= HS	+ H		4.474363e-24

HS				LOSS RXS		INT RX RATE	TL = 2.48e+09

  R272	HS	+ CH2O		= H2S	+ CHO		1.430087e+09
  R267	HS	+ CHO		= H2S	+ CO		6.163534e+08
  R266	HS	+ O		= H	+ SO		2.498036e+08
  R577	HSO	+ HS		= H2S	+ SO		5.054028e+07
  R533	S	+ HS		= H	+ S2		4.975715e+07
  R264	HS	+ HS		= S	+ H2S		2.993401e+07 (x2)
  R560	HS	+ H		= H2	+ S		2.075100e+07
  R265	HS	+ NO2		= NO	+ HSO		1.149170e+04
  R263	HS	+ HO2		= OH	+ HSO		5.926554e+03
  M21	HS	+ O2		= HSO2			3.784632e+00
  R269	HS	+ O3		= O2	+ HSO		1.344489e-01
  R268	HS	+ O2		= SO	+ OH		2.688564e-03

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 2.41e+09

  P42	NH3			= NH2	+ H		2.411725e+09
  M24	N	+ H2		= NH2			2.150133e+05
  R641	N2H3	+ H		= NH2	+ NH2		1.595819e+05 (x2)
  R523	OH	+ NH3		= H2O	+ NH2		1.239136e+03
  R171	H	+ HCNO		= CO	+ NH2		2.651733e-01
  R186	H	+ NH3		= H2	+ NH2		1.479969e-01
  R461	O(1D)	+ NH3		= OH	+ NH2		1.381575e-03
  R328	NH3	+ CH3		= CH4	+ NH2		5.323398e-04
  R329	NH3	+ CN		= HCN	+ NH2		4.228749e-07
  T91	N2H4			= NH2	+ NH2		2.414239e-07 (x2)
  R300	NH	+ NH3		= NH2	+ NH2		8.081604e-11 (x2)
  R515	OH	+ HCN		= CO	+ NH2		6.162267e-12
  R40	NH	+ OH		= NH2	+ O		3.837692e-16
  R174	H	+ HNO		= NH2	+ O		2.065725e-20
  T93	CH5N			= CH3	+ NH2		2.676183e-23

NH2				LOSS RXS		INT RX RATE	TL = 2.41e+09

  R212	H2	+ NH2		= NH3	+ H		2.057743e+09
  M85	NH2	+ NH2		= N2H4			1.566636e+08 (x2)
  R320	NH2	+ NO		= H2O	+ N2		1.553012e+07
  R322	NH2	+ O		= H	+ HNO		1.321716e+07
  M40	NH2	+ C2H3		= C2H5N			5.127334e+06
  M86	NH2	+ CH3		= CH5N			3.743470e+06
  R323	NH2	+ O		= OH	+ NH		2.052464e+06
  R324	NH2	+ O		= H2	+ NO		1.468574e+06
  M14	H	+ NH2		= NH3			4.407902e+04
  R258	HO2	+ NH2		= NH3	+ O2		4.255140e+03
  R321	NH2	+ NO2		= H2O	+ N2O		3.102723e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.023754e+02
  R319	NH2	+ H2O		= OH	+ NH3		3.423579e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.264373e+01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.773031e+01
  R317	NH2	+ CH4		= CH3	+ NH3		9.485848e+00
  R311	NH2	+ C2H2		= C2H	+ NH3		3.095102e-01
  R326	NH2	+ OH		= H2O	+ NH		1.132728e-01
  R644	NH2	+ OH		= NH3	+ O		8.469084e-02
  R325	NH2	+ O3		= H2O	+ NO2		8.268681e-05
  R316	NH2	+ CH3		= CH4	+ NH		2.102886e-08
  R314	NH2	+ C2H5		= C2H6	+ NH		1.240420e-09
  R310	NH2	+ C		= CH	+ NH		2.464046e-31

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.21e+09

  R597	CH21	+ H2		= CH3	+ H		8.960784e+08
  P32	CH4			= CH3	+ H		7.550429e+08
  M73	CH	+ H2		= CH3			1.492197e+08
  R140	H	+ C2H5		= CH3	+ CH3		1.343591e+08 (x2)
  R30	CH	+ C2H6		= C2H4	+ CH3		3.399832e+07
  R153	H	+ CH3O		= CH3	+ OH		2.055378e+07
  R133	H	+ C2H3O		= CHO	+ CH3		2.046657e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.587230e+07
  R200	H2	+ C2HO		= CH3	+ CO		1.229499e+07
  P66	C2H6			= CH3	+ CH3		1.151369e+07 (x2)
  R130	H	+ C2H2O		= CO	+ CH3		6.014089e+06
  P70	C2H5N			= HCN	+ CH3	+ H	5.059870e+06
  P22	C2H4O			= CHO	+ CH3		2.721431e+06
  R405	O	+ C2H5		= CH2O	+ CH3		1.599796e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		9.183938e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.967071e+05
  T32	C2H3O			= CO	+ CH3		1.186675e+05
  R420	O	+ CH3O		= CH3	+ O2		1.074117e+05
  P61	C2H5			= CH3	+ CH21		7.372243e+04
  R599	CH21	+ CH4		= CH3	+ CH3		4.205242e+04 (x2)
  R482	OH	+ C2H2		= CO	+ CH3		3.411866e+04
  R157	H	+ CH4		= CH3	+ H2		3.189578e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.138517e+04
  R423	O	+ CH4		= CH3	+ OH		1.231572e+04
  R229	H2S	+ CH2		= HS	+ CH3		5.543721e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.189522e+03
  M56	H	+ CH2		= CH3			2.403977e+03
  R50	CH2	+ CHO		= CO	+ CH3		1.194666e+03
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	8.850492e+02
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	6.836658e+02
  R93	CH4	+ C2H3		= C2H4	+ CH3		6.584769e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.557439e+02
  R99	CH4	+ CN		= HCN	+ CH3		6.199757e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.892813e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		2.400897e+01
  R279	N	+ C2H4		= HCN	+ CH3		9.504280e+00
  R317	NH2	+ CH4		= CH3	+ NH3		9.485848e+00
  R96	CH4	+ CH3O		= CH4O	+ CH3		5.376268e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		2.192378e-01
  T36	C2H5O			= CH2O	+ CH3		9.933016e-03
  R98	CH4	+ CHO		= CH2O	+ CH3		1.307791e-03
  R48	CH2	+ CH4		= CH3	+ CH3		1.732758e-04 (x2)
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.395409e-04
  R94	CH4	+ C2H5		= C2H6	+ CH3		8.922339e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		3.346372e-05
  R283	N	+ CH4O		= CH3	+ HNO		2.323339e-07
  R49	CH2	+ CH4O		= CH3	+ CH3O		6.697407e-10
  T93	CH5N			= CH3	+ NH2		2.676183e-23
  R367	NO2	+ CH4		= HNO2	+ CH3		5.358761e-25
  T20	CH4O			= CH3	+ OH		7.320716e-28
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		5.658893e-28
  R608	C2	+ CH4		= C2H	+ CH3		1.691197e-30
  T33	C2H4O			= CHO	+ CH3		3.577518e-40
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.21e+09

  M57	H	+ CH3		= CH4			1.546373e+09
  M3	CH3	+ CH3		= C2H6			2.660058e+08 (x2)
  R415	O	+ CH3		= CH2O	+ H		8.428594e+07
  R416	O	+ CH3		= CO	+ H2	+ H	3.443682e+07
  R71	CH3	+ CHO		= CH4	+ CO		9.049060e+06
  M86	NH2	+ CH3		= CH5N			3.743470e+06
  R70	CH3	+ CHO		= C2H4O			1.357359e+06
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.980267e+05
  R44	CH2	+ CH3		= C2H4	+ H		2.349966e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.685200e+05
  M6	CO	+ CH3		= C2H3O			1.227576e+05
  R496	OH	+ CH3		= CH2	+ H2O		5.209171e+04
  R235	HNO	+ CH3		= CH4	+ NO		4.601304e+04
  R203	H2	+ CH3		= CH4	+ H		3.477238e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		3.195076e+04
  R414	O	+ CH3		= CH3O			2.374478e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898137e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		3.116635e+03
  R282	N	+ CH3		= H2	+ HCN		3.847438e+01
  M4	CH3	+ O2		= CH3O2			3.327583e+01
  R640	NO2	+ CH3		= CH3NO2			3.047461e+01
  R364	NO2	+ CH3		= CH3O	+ NO		1.378578e+01
  R365	NO2	+ CH3		= CH2O	+ HNO		3.293947e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		8.298584e-01
  R224	H2O2	+ CH3		= CH4	+ HO2		2.375389e-01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.915616e-03
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.500797e-03
  R470	O3	+ CH3		= CH3O	+ O2		2.066197e-03
  R381	NO3	+ CH3		= CH3O	+ NO2		6.240800e-04
  R328	NH3	+ CH3		= CH4	+ NH2		5.323398e-04
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.695372e-05
  R72	CH3	+ CNO		= CH2O	+ HCN		1.301547e-05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		7.799612e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.840515e-07
  R149	H	+ CH3		= CH2	+ H2		5.297776e-08
  R95	CH4	+ CH3		= H2	+ C2H5		2.373482e-08
  R316	NH2	+ CH3		= CH4	+ NH		2.102886e-08
  R495	OH	+ CH3		= CH3O	+ H		4.555252e-11
  R57	CH3	+ C2H2		= CH4	+ C2H		2.853109e-14
  R122	CO	+ CH3		= C2H2	+ OH		4.171434e-36

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 2.13e+09

  R272	HS	+ CH2O		= H2S	+ CHO		1.430087e+09
  R267	HS	+ CHO		= H2S	+ CO		6.163534e+08
  R577	HSO	+ HS		= H2S	+ SO		5.054028e+07
  R264	HS	+ HS		= S	+ H2S		2.993401e+07
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 2.12e+09

  P45	H2S			= HS	+ H		2.100357e+09
  R230	H2S	+ H		= H2	+ HS		1.782108e+07
  R231	H2S	+ O		= OH	+ HS		2.307209e+05
  R232	H2S	+ OH		= H2O	+ HS		7.432117e+04
  R229	H2S	+ CH2		= HS	+ CH3		5.543721e+03
  R228	H2S	+ CH		= HS	+ CH2		6.123824e-02
  R4	C	+ H2S		= CH	+ HS		5.753635e-04
  T59	H2S			= HS	+ H		4.474363e-24
  T58	H2S			= H2	+ S		1.749131e-25

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 2.11e+09

  R212	H2	+ NH2		= NH3	+ H		2.057743e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.698345e+07 (x2)
  M14	H	+ NH2		= NH3			4.407902e+04
  R258	HO2	+ NH2		= NH3	+ O2		4.255140e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		1.023754e+02
  R319	NH2	+ H2O		= OH	+ NH3		3.423579e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		2.264373e+01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.773031e+01
  R317	NH2	+ CH4		= CH3	+ NH3		9.485848e+00
  R311	NH2	+ C2H2		= C2H	+ NH3		3.095102e-01
  R644	NH2	+ OH		= NH3	+ O		8.469084e-02

NH3				LOSS RXS		INT RX RATE	TL = 2.41e+09

  P42	NH3			= NH2	+ H		2.411725e+09
  R523	OH	+ NH3		= H2O	+ NH2		1.239136e+03
  R186	H	+ NH3		= H2	+ NH2		1.479969e-01
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.408775e-03
  R461	O(1D)	+ NH3		= OH	+ NH2		1.381575e-03
  P43	NH3			= NH	+ H2		7.645300e-04
  R328	NH3	+ CH3		= CH4	+ NH2		5.323398e-04
  R330	NH3	+ CNO		= CO	+ N2H3		2.704545e-05
  R329	NH3	+ CN		= HCN	+ NH2		4.228749e-07
  R300	NH	+ NH3		= NH2	+ NH2		8.081604e-11

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 1.92e+09

  R578	HSO	+ O		= OH	+ SO		1.285242e+09
  R266	HS	+ O		= H	+ SO		2.498036e+08
  R573	HSO	+ NO		= HNO	+ SO		2.174339e+08
  P46	SO2			= SO	+ O		6.547789e+07
  R577	HSO	+ HS		= H2S	+ SO		5.054028e+07
  R579	HSO	+ S		= HS	+ SO		3.799862e+07
  R576	HSO	+ H		= H2	+ SO		1.254418e+07
  R572	S	+ CO2		= SO	+ CO		2.429291e+06
  R446	O	+ S2		= S	+ SO		4.717306e+05
  R8	C	+ SO2		= CO	+ SO		3.907010e+05
  R527	OH	+ S		= H	+ SO		2.136845e+05
  R536	S	+ O2		= SO	+ O		8.475372e+04
  R574	HSO	+ OH		= H2O	+ SO		3.106790e+04
  R548	SO2	+ CH2		= CH2O	+ SO		1.115097e+04
  R571	S	+ HO2		= SO	+ OH		5.312942e+03
  R535	S	+ NO2		= NO	+ SO		1.780438e+03
  R547	SO2	+ CH		= CHO	+ SO		6.568327e+02
  R537	S	+ O3		= O2	+ SO		1.176790e+00
  R563	SO21	+ SO2		= SO	+ SO3		4.588978e-02
  R564	SO23	+ SO2		= SO	+ SO3		6.606927e-03
  R268	HS	+ O2		= SO	+ OH		2.688564e-03
  R475	OCS	+ O		= CO	+ SO		2.309358e-03
  R549	SO2	+ CN		= CNO	+ SO		3.059897e-04
  R467	O(1D)	+ OCS		= CO	+ SO		1.290834e-06
  R553	SO2	+ O		= SO	+ O2		1.741983e-13
  T42	HSO			= SO	+ H		1.858019e-21
  R534	S	+ NO		= SO	+ N		2.071322e-28

SO				LOSS RXS		INT RX RATE	TL = 1.92e+09

  R543	SO	+ CHO		= HSO	+ CO		1.768474e+09
  P51	SO			= S	+ O		8.794396e+07
  M46	SO	+ O		= SO2			4.877453e+07
  R559	SO	+ SO		= SO2	+ S		7.887339e+06 (x2)
  M51	H	+ SO		= HSO			9.349784e+05
  R528	OH	+ SO		= SO2	+ H		7.149306e+05
  R541	SO	+ NO2		= SO2	+ NO		5.563226e+04
  M47	SO	+ OH		= HSO2			7.626988e+03
  R557	SO3	+ SO		= SO2	+ SO2		2.471816e+02
  R544	SO	+ O2		= SO2	+ O		6.381865e-02
  R545	SO	+ O3		= SO2	+ O2		1.597988e-02

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 1.89e+09

  T55	SO21			= SO2			1.619900e+09
  T56	SO23			= SO2			2.098076e+08
  M46	SO	+ O		= SO2			4.877453e+07
  R559	SO	+ SO		= SO2	+ S		7.887339e+06
  R528	OH	+ SO		= SO2	+ H		7.149306e+05
  R541	SO	+ NO2		= SO2	+ NO		5.563226e+04
  T43	HSO2			= SO2	+ H		2.361563e+04
  R273	HSO2	+ O2		= HO2	+ SO2		3.579360e+03
  P30	SO3			= SO2	+ O		3.278536e+02
  R557	SO3	+ SO		= SO2	+ SO2		2.471816e+02 (x2)
  R558	HSO	+ O2		= OH	+ SO2		5.674168e+01
  T53	HSO3			= OH	+ SO2		1.167431e+01
  R554	SO3	+ H		= OH	+ SO2		7.527584e+00
  R544	SO	+ O2		= SO2	+ O		6.381865e-02
  R545	SO	+ O3		= SO2	+ O2		1.597988e-02
  R555	SO3	+ O		= SO2	+ O2		2.042417e-38
  R556	SO3	+ OH		= HO2	+ SO2		4.433246e-40
  T41	SO3			= SO2	+ O		9.406503e-52
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 1.90e+09

  P47	SO2			= SO21			1.781699e+09
  P46	SO2			= SO	+ O		6.547789e+07
  P48	SO2			= SO23			4.800790e+07
  R8	C	+ SO2		= CO	+ SO		3.907010e+05
  M49	SO2	+ O		= SO3			7.645286e+04
  R548	SO2	+ CH2		= CH2O	+ SO		1.115097e+04
  M48	SO2	+ H		= HSO2			5.982676e+03
  M50	SO2	+ OH		= HSO3			1.827161e+03
  R547	SO2	+ CH		= CHO	+ SO		6.568327e+02
  R546	SO2	+ C2H		= CO	+ OCS	+ H	6.760265e+00
  R563	SO21	+ SO2		= SO	+ SO3		4.588978e-02
  R564	SO23	+ SO2		= SO	+ SO3		6.606927e-03
  R549	SO2	+ CN		= CNO	+ SO		3.059897e-04
  R551	SO2	+ HO2		= HSO2	+ O2		8.787542e-07
  R553	SO2	+ O		= SO	+ O2		1.741983e-13
  R552	SO2	+ NO2		= SO3	+ NO		1.583589e-24

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.78e+09

  P47	SO2			= SO21			1.781699e+09

SO21				LOSS RXS		INT RX RATE	TL = 1.78e+09

  T55	SO21			= SO2			1.619900e+09
  T54	SO21			= SO23			1.617997e+08
  R563	SO21	+ SO2		= SO	+ SO3		4.588978e-02
  R562	SO21	+ O2		= O	+ SO3		6.304791e-11

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 1.77e+09

  R543	SO	+ CHO		= HSO	+ CO		1.768474e+09
  M51	H	+ SO		= HSO			9.349784e+05
  R265	HS	+ NO2		= NO	+ HSO		1.149170e+04
  R263	HS	+ HO2		= OH	+ HSO		5.926554e+03
  R269	HS	+ O3		= O2	+ HSO		1.344489e-01
  T44	HSO2			= O	+ HSO		1.562651e-03
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 1.77e+09

  R578	HSO	+ O		= OH	+ SO		1.285242e+09
  R573	HSO	+ NO		= HNO	+ SO		2.174339e+08
  R575	HSO	+ H		= HS	+ OH		1.411220e+08
  R577	HSO	+ HS		= H2S	+ SO		5.054028e+07
  R579	HSO	+ S		= HS	+ SO		3.799862e+07
  P49	HSO			= HS	+ O		2.450063e+07
  R576	HSO	+ H		= H2	+ SO		1.254418e+07
  R574	HSO	+ OH		= H2O	+ SO		3.106790e+04
  R270	HSO	+ NO2		= HSO2	+ NO		1.358152e+04
  R558	HSO	+ O2		= OH	+ SO2		5.674168e+01
  R271	HSO	+ O3		= HS	+ O2	+ O2	5.283103e-02
  R216	HSO	+ O3		= HSO2	+ O2		2.264187e-02
  T42	HSO			= SO	+ H		1.858019e-21

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.62e+09

  M57	H	+ CH3		= CH4			1.546373e+09
  P65	C2H6			= CH4	+ CH21		4.221686e+07
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.376711e+07
  R71	CH3	+ CHO		= CH4	+ CO		9.049060e+06
  P23	C2H4O			= CO	+ CH4		4.941147e+05
  R138	H	+ C2H4O		= CH4	+ CHO		2.378019e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.685200e+05
  R235	HNO	+ CH3		= CH4	+ NO		4.601304e+04
  R203	H2	+ CH3		= CH4	+ H		3.477238e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		3.195076e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898137e+04
  R598	CH21	+ CH4		= CH2	+ CH4		8.553036e+03
  R64	CH3	+ C2H5		= CH4	+ C2H4		3.116635e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		8.298584e-01
  R224	H2O2	+ CH3		= CH4	+ HO2		2.375389e-01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		5.915616e-03
  R65	CH3	+ C2H6		= CH4	+ C2H5		2.500797e-03
  R328	NH3	+ CH3		= CH4	+ NH2		5.323398e-04
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.695372e-05
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.840515e-07
  R316	NH2	+ CH3		= CH4	+ NH		2.102886e-08
  R57	CH3	+ C2H2		= CH4	+ C2H		2.853109e-14
  T92	CH5N			= CH4	+ NH		3.766869e-17
  R156	H	+ CH3O2		= CH4	+ O2		8.507151e-28
  T35	C2H4O			= CH4	+ CO		4.020270e-45

CH4				LOSS RXS		INT RX RATE	TL = 1.92e+09

  P33	CH4			= CH21	+ H2		9.760310e+08
  P32	CH4			= CH3	+ H		7.550429e+08
  P34	CH4			= CH	+ H2	+ H	1.104941e+08
  R33	CH	+ CH4		= C2H4	+ H		7.962924e+07
  R91	CH4	+ C2H		= C2H2	+ CH3		9.183938e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.967071e+05
  R599	CH21	+ CH4		= CH3	+ CH3		4.205242e+04
  R157	H	+ CH4		= CH3	+ H2		3.189578e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.138517e+04
  R423	O	+ CH4		= CH3	+ OH		1.231572e+04
  R598	CH21	+ CH4		= CH2	+ CH4		8.553036e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		8.332347e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.083087e+03
  R93	CH4	+ C2H3		= C2H4	+ CH3		6.584769e+02
  R99	CH4	+ CN		= HCN	+ CH3		6.199757e+01
  R317	NH2	+ CH4		= CH3	+ NH3		9.485848e+00
  R96	CH4	+ CH3O		= CH4O	+ CH3		5.376268e+00
  R98	CH4	+ CHO		= CH2O	+ CH3		1.307791e-03
  R48	CH2	+ CH4		= CH3	+ CH3		1.732758e-04
  R94	CH4	+ C2H5		= C2H6	+ CH3		8.922339e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		3.346372e-05
  R95	CH4	+ CH3		= H2	+ C2H5		2.373482e-08
  R367	NO2	+ CH4		= HNO2	+ CH3		5.358761e-25
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		5.658893e-28
  R608	C2	+ CH4		= C2H	+ CH3		1.691197e-30

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 1.54e+09

  R512	OH	+ H2		= H2O	+ H		1.513370e+09
  R320	NH2	+ NO		= H2O	+ N2		1.553012e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.215684e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		4.614183e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.967071e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.223151e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		9.881091e+04
  R232	H2S	+ OH		= H2O	+ HS		7.432117e+04
  R496	OH	+ CH3		= CH2	+ H2O		5.209171e+04
  R526	OH	+ OH		= H2O	+ O		4.626658e+04
  M18	H	+ OH		= H2O			3.986958e+04
  R574	HSO	+ OH		= H2O	+ SO		3.106790e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.315671e+04
  R504	OH	+ CHO		= CO	+ H2O		1.876893e+04
  R321	NH2	+ NO2		= H2O	+ N2O		3.102723e+03
  P50	H2SO4			= SO3	+ H2O		1.516168e+03
  R523	OH	+ NH3		= H2O	+ NH2		1.239136e+03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		6.514578e+02
  R181	H	+ HO2		= O	+ H2O		5.395495e+02
  R519	OH	+ HNO		= H2O	+ NO		1.374345e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.102876e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		1.037075e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		7.307383e+01
