  R272	HS	+ CH2O		= H2S	+ CHO		1.463286e+09
  R267	HS	+ CHO		= H2S	+ CO		7.056872e+08
  R266	HS	+ O		= H	+ SO		2.613170e+08
  R533	S	+ HS		= H	+ S2		7.780929e+07
  R577	HSO	+ HS		= H2S	+ SO		6.636116e+07
  R264	HS	+ HS		= S	+ H2S		3.746516e+07 (x2)
  R560	HS	+ H		= H2	+ S		2.058060e+07
  R265	HS	+ NO2		= NO	+ HSO		1.469569e+04
  R263	HS	+ HO2		= OH	+ HSO		6.674438e+03
  M21	HS	+ O2		= HSO2			4.433015e+00
  R269	HS	+ O3		= O2	+ HSO		1.642983e-01
  R268	HS	+ O2		= SO	+ OH		3.042538e-03

************************************************************

CH				PRODUCTION RXS		INT RX RATE	TP = 2.36e+09

  R146	H	+ CH2		= CH	+ H2		2.272424e+09
  P34	CH4			= CH	+ H2	+ H	8.990373e+07
  R389	O	+ C2H		= CO	+ CH		1.222911e+03
  R409	O	+ CH2		= CH	+ OH		3.068092e+02
  R34	CH2	+ C2H		= C2H2	+ CH		6.414528e+00
  R4	C	+ H2S		= CH	+ HS		7.089619e-04
  R3	C	+ H2		= CH	+ H		1.567777e-14
  R193	H2	+ C		= CH	+ H		1.567777e-14
  R310	NH2	+ C		= CH	+ NH		1.574842e-29
  R214	H2O	+ C		= CH	+ OH		5.148929e-45
  T29	C2HO			= CO	+ CH		4.662968e-53
  R1	C	+ CH2		= CH	+ CH		3.210771e-60 (x2)

CH				LOSS RXS		INT RX RATE	TL = 2.36e+09

  R145	H	+ CH		= C	+ H2		1.095884e+09
  R202	H2	+ CH		= CH2	+ H		1.029002e+09
  M73	CH	+ H2		= CH3			1.390646e+08
  R33	CH	+ CH4		= C2H4	+ H		4.924092e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		2.202290e+07
  R218	H2O	+ CH		= CH3O			1.643480e+07
  R32	CH	+ CH2O		= C2H3O			1.063669e+07
  M5	CO	+ CH		= C2HO			3.517033e+04
  R408	O	+ CH		= CO	+ H		4.351459e+03
  R31	CH	+ CH		= C2H2			1.641479e+03 (x2)
  R547	SO2	+ CH		= CHO	+ SO		9.394112e+02
  R297	N2O	+ CH		= HCN	+ NO		3.565359e-02
  R474	OCS	+ CH		= CHO	+ CS		2.089429e-02
  R228	H2S	+ CH		= HS	+ CH2		1.925776e-02
  R340	NO	+ CH		= CO	+ NH		1.042377e-03
  R327	NH3	+ CH		= HCN	+ H2	+ H	5.846746e-04
  R342	NO	+ CH		= CN	+ OH		5.837314e-04
  R407	O	+ CH		= OH	+ C		5.759184e-04
  R341	NO	+ CH		= O	+ HCN		5.712227e-04
  R339	NO	+ CH		= H	+ CNO		1.667804e-04
  R338	NO	+ CH		= N	+ CHO		5.545447e-05
  R281	N	+ CH		= CN	+ H		1.633142e-05
  R362	NO2	+ CH		= CHO	+ NO		2.928902e-11

************************************************************

CH2				PRODUCTION RXS		INT RX RATE	TP = 2.28e+09

  M2	C	+ H2		= CH2			1.138608e+09
  R202	H2	+ CH		= CH2	+ H		1.029002e+09
  R596	CH21	+ H2		= CH2	+ H2		9.924792e+07
  R400	O	+ C2H4		= CH2O	+ CH2		9.350110e+06
  R391	O	+ C2H2		= CO	+ CH2		4.732950e+06
  R496	OH	+ CH3		= CH2	+ H2O		4.188018e+04
  R477	OH	+ C2H		= CO	+ CH2		1.071394e+04
  R598	CH21	+ CH4		= CH2	+ CH4		4.974404e+03
  R228	H2S	+ CH		= HS	+ CH2		1.925776e-02
  R149	H	+ CH3		= CH2	+ H2		3.907635e-08
  T30	C2H2O			= CO	+ CH2		5.699323e-25

CH2				LOSS RXS		INT RX RATE	TL = 2.28e+09

  R146	H	+ CH2		= CH	+ H2		2.272424e+09
  R123	CO2	+ CH2		= CH2O	+ CO		6.380749e+06
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.994803e+06
  R44	CH2	+ CH3		= C2H4	+ H		1.864264e+05
  R411	O	+ CH2		= CO	+ H	+ H	5.113487e+03
  R412	O	+ CH2		= CO	+ H2		3.110704e+03
  R548	SO2	+ CH2		= CH2O	+ SO		1.446980e+03
  M56	H	+ CH2		= CH3			1.391548e+03
  R492	OH	+ CH2		= CH2O	+ H		5.840121e+02
  R229	H2S	+ CH2		= HS	+ CH3		3.157881e+02
  R409	O	+ CH2		= CH	+ OH		3.068092e+02
  R50	CH2	+ CHO		= CO	+ CH3		1.275172e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		7.786630e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.849967e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.181754e+01
  R34	CH2	+ C2H		= C2H2	+ CH		6.414528e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		1.306162e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		6.530809e-02
  R363	NO2	+ CH2		= CH2O	+ NO		5.053666e-04
  R39	CH2	+ C2H6		= C2H5	+ CH3		7.085511e-05
  R48	CH2	+ CH4		= CH3	+ CH3		1.831588e-05
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.465246e-10
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.520296e-12
  R1	C	+ CH2		= CH	+ CH		3.210771e-60

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 2.27e+09

  R272	HS	+ CH2O		= H2S	+ CHO		1.463286e+09
  R267	HS	+ CHO		= H2S	+ CO		7.056872e+08
  R577	HSO	+ HS		= H2S	+ SO		6.636116e+07
  R264	HS	+ HS		= S	+ H2S		3.746516e+07
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 2.26e+09

  P45	H2S			= HS	+ H		2.245991e+09
  R230	H2S	+ H		= H2	+ HS		1.658816e+07
  R231	H2S	+ O		= OH	+ HS		2.305854e+05
  R232	H2S	+ OH		= H2O	+ HS		8.004945e+04
  R229	H2S	+ CH2		= HS	+ CH3		3.157881e+02
  R228	H2S	+ CH		= HS	+ CH2		1.925776e-02
  R4	C	+ H2S		= CH	+ HS		7.089619e-04
  T59	H2S			= HS	+ H		4.495880e-24
  T58	H2S			= H2	+ S		1.757543e-25

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 2.13e+09

  R578	HSO	+ O		= OH	+ SO		1.409549e+09
  R266	HS	+ O		= H	+ SO		2.613170e+08
  R573	HSO	+ NO		= HNO	+ SO		2.540442e+08
  P46	SO2			= SO	+ O		7.795941e+07
  R577	HSO	+ HS		= H2S	+ SO		6.636116e+07
  R579	HSO	+ S		= HS	+ SO		4.737902e+07
  R576	HSO	+ H		= H2	+ SO		1.263357e+07
  R572	S	+ CO2		= SO	+ CO		2.914229e+06
  R446	O	+ S2		= S	+ SO		5.645361e+05
  R8	C	+ SO2		= CO	+ SO		4.611891e+05
  R527	OH	+ S		= H	+ SO		2.392243e+05
  R536	S	+ O2		= SO	+ O		9.144647e+04
  R574	HSO	+ OH		= H2O	+ SO		3.565192e+04
  R571	S	+ HO2		= SO	+ OH		6.434896e+03
  R535	S	+ NO2		= NO	+ SO		3.272710e+03
  R548	SO2	+ CH2		= CH2O	+ SO		1.446980e+03
  R547	SO2	+ CH		= CHO	+ SO		9.394112e+02
  R537	S	+ O3		= O2	+ SO		1.689352e+00
  R563	SO21	+ SO2		= SO	+ SO3		5.669795e-02
  R564	SO23	+ SO2		= SO	+ SO3		8.111781e-03
  R268	HS	+ O2		= SO	+ OH		3.042538e-03
  R475	OCS	+ O		= CO	+ SO		1.970972e-04
  R549	SO2	+ CN		= CNO	+ SO		3.364770e-05
  R467	O(1D)	+ OCS		= CO	+ SO		1.343745e-06
  R553	SO2	+ O		= SO	+ O2		2.077535e-13
  T42	HSO			= SO	+ H		2.074612e-21
  R534	S	+ NO		= SO	+ N		3.093759e-28

SO				LOSS RXS		INT RX RATE	TL = 2.13e+09

  R543	SO	+ CHO		= HSO	+ CO		1.960397e+09
  P51	SO			= S	+ O		9.399961e+07
  M46	SO	+ O		= SO2			5.788104e+07
  R559	SO	+ SO		= SO2	+ S		9.703823e+06 (x2)
  M51	H	+ SO		= HSO			9.633808e+05
  R528	OH	+ SO		= SO2	+ H		8.274929e+05
  R541	SO	+ NO2		= SO2	+ NO		7.592065e+04
  M47	SO	+ OH		= HSO2			9.469785e+03
  R557	SO3	+ SO		= SO2	+ SO2		3.375580e+02
  R544	SO	+ O2		= SO2	+ O		8.249533e-02
  R545	SO	+ O3		= SO2	+ O2		2.217162e-02

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 2.01e+09

  T55	SO21			= SO2			1.722631e+09
  T56	SO23			= SO2			2.222516e+08
  M46	SO	+ O		= SO2			5.788104e+07
  R559	SO	+ SO		= SO2	+ S		9.703823e+06
  R528	OH	+ SO		= SO2	+ H		8.274929e+05
  R541	SO	+ NO2		= SO2	+ NO		7.592065e+04
  T43	HSO2			= SO2	+ H		2.650710e+04
  R273	HSO2	+ O2		= HO2	+ SO2		4.706945e+03
  P30	SO3			= SO2	+ O		3.877717e+02
  R557	SO3	+ SO		= SO2	+ SO2		3.375580e+02 (x2)
  R558	HSO	+ O2		= OH	+ SO2		6.488494e+01
  T53	HSO3			= OH	+ SO2		1.553022e+01
  R554	SO3	+ H		= OH	+ SO2		8.477024e+00
  R544	SO	+ O2		= SO2	+ O		8.249533e-02
  R545	SO	+ O3		= SO2	+ O2		2.217162e-02
  R555	SO3	+ O		= SO2	+ O2		2.594101e-38
  R556	SO3	+ OH		= HO2	+ SO2		9.688393e-40
  T41	SO3			= SO2	+ O		1.126831e-51
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 2.02e+09

  P47	SO2			= SO21			1.894698e+09
  P46	SO2			= SO	+ O		7.795941e+07
  P48	SO2			= SO23			5.018370e+07
  R8	C	+ SO2		= CO	+ SO		4.611891e+05
  M49	SO2	+ O		= SO3			9.136553e+04
  M48	SO2	+ H		= HSO2			6.475758e+03
  M50	SO2	+ OH		= HSO3			2.304900e+03
  R548	SO2	+ CH2		= CH2O	+ SO		1.446980e+03
  R547	SO2	+ CH		= CHO	+ SO		9.394112e+02
  R546	SO2	+ C2H		= CO	+ OCS	+ H	4.411586e+00
  R563	SO21	+ SO2		= SO	+ SO3		5.669795e-02
  R564	SO23	+ SO2		= SO	+ SO3		8.111781e-03
  R549	SO2	+ CN		= CNO	+ SO		3.364770e-05
  R551	SO2	+ HO2		= HSO2	+ O2		1.061161e-06
  R553	SO2	+ O		= SO	+ O2		2.077535e-13
  R552	SO2	+ NO2		= SO3	+ NO		1.782238e-24

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 1.96e+09

  R543	SO	+ CHO		= HSO	+ CO		1.960397e+09
  M51	H	+ SO		= HSO			9.633808e+05
  R265	HS	+ NO2		= NO	+ HSO		1.469569e+04
  R263	HS	+ HO2		= OH	+ HSO		6.674438e+03
  R269	HS	+ O3		= O2	+ HSO		1.642983e-01
  T44	HSO2			= O	+ HSO		1.755628e-03
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 1.96e+09

  R578	HSO	+ O		= OH	+ SO		1.409549e+09
  R573	HSO	+ NO		= HNO	+ SO		2.540442e+08
  R575	HSO	+ H		= HS	+ OH		1.421277e+08
  R577	HSO	+ HS		= H2S	+ SO		6.636116e+07
  R579	HSO	+ S		= HS	+ SO		4.737902e+07
  P49	HSO			= HS	+ O		2.923595e+07
  R576	HSO	+ H		= H2	+ SO		1.263357e+07
  R574	HSO	+ OH		= H2O	+ SO		3.565192e+04
  R270	HSO	+ NO2		= HSO2	+ NO		1.526404e+04
  R558	HSO	+ O2		= OH	+ SO2		6.488494e+01
  R271	HSO	+ O3		= HS	+ O2	+ O2	6.109365e-02
  R216	HSO	+ O3		= HSO2	+ O2		2.618299e-02
  T42	HSO			= SO	+ H		2.074612e-21

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 1.92e+09

  R597	CH21	+ H2		= CH3	+ H		7.278182e+08
  P32	CH4			= CH3	+ H		6.143421e+08
  M73	CH	+ H2		= CH3			1.390646e+08
  R140	H	+ C2H5		= CH3	+ CH3		1.064667e+08 (x2)
  R92	CH4	+ C2H2		= C2H3	+ CH3		9.979350e+07
  R133	H	+ C2H3O		= CHO	+ CH3		2.203080e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		2.202290e+07
  R153	H	+ CH3O		= CH3	+ OH		2.095881e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.871588e+07
  R200	H2	+ C2HO		= CH3	+ CO		9.141669e+06
  P66	C2H6			= CH3	+ CH3		8.979213e+06 (x2)
  R130	H	+ C2H2O		= CO	+ CH3		7.121950e+06
  P22	C2H4O			= CHO	+ CH3		1.527746e+06
  R317	NH2	+ CH4		= CH3	+ NH3		1.191487e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		4.438842e+05
  T32	C2H3O			= CO	+ CH3		3.736148e+05
  R405	O	+ C2H5		= CH2O	+ CH3		2.772947e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.597054e+05
  R420	O	+ CH3O		= CH3	+ O2		1.141401e+05
  R482	OH	+ C2H2		= CO	+ CH3		2.542921e+04
  R599	CH21	+ CH4		= CH3	+ CH3		2.445749e+04 (x2)
  R157	H	+ CH4		= CH3	+ H2		2.395905e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.307897e+04
  P61	C2H5			= CH3	+ CH21		2.212333e+04
  R423	O	+ CH4		= CH3	+ OH		9.050094e+03
  M56	H	+ CH2		= CH3			1.391548e+03
  P70	C2H5N			= HCN	+ CH3	+ H	8.051666e+02
  R229	H2S	+ CH2		= HS	+ CH3		3.157881e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.610223e+02
  R50	CH2	+ CHO		= CO	+ CH3		1.275172e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		7.786630e+01
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.256484e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.849967e+01
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.127949e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.517433e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.181754e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.468068e+00
  R99	CH4	+ CN		= HCN	+ CH3		2.395640e+00
  R279	N	+ C2H4		= HCN	+ CH3		2.171468e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		6.530809e-02
  T36	C2H5O			= CH2O	+ CH3		7.590575e-03
  R98	CH4	+ CHO		= CH2O	+ CH3		9.466938e-04
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.383178e-04
  R39	CH2	+ C2H6		= C2H5	+ CH3		7.085511e-05
  R48	CH2	+ CH4		= CH3	+ CH3		1.831588e-05 (x2)
  R100	CH4	+ CNO		= CH3	+ HCNO		2.031273e-06
  R283	N	+ CH4O		= CH3	+ HNO		9.454494e-08
  R49	CH2	+ CH4O		= CH3	+ CH3O		2.465246e-10
  T93	CH5N			= CH3	+ NH2		2.270335e-23
  R367	NO2	+ CH4		= HNO2	+ CH3		4.053204e-25
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		2.371593e-27
  T20	CH4O			= CH3	+ OH		7.603177e-28
  R608	C2	+ CH4		= C2H	+ CH3		1.032642e-30
  T33	C2H4O			= CHO	+ CH3		5.416022e-40
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 1.92e+09

  M57	H	+ CH3		= CH4			1.304167e+09
  M3	CH3	+ CH3		= C2H6			2.237703e+08 (x2)
  R415	O	+ CH3		= CH2O	+ H		1.078210e+08
  R416	O	+ CH3		= CO	+ H2	+ H	4.405260e+07
  R71	CH3	+ CHO		= CH4	+ CO		7.303948e+06
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.539143e+06
  R70	CH3	+ CHO		= C2H4O			1.095592e+06
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.010080e+06
  M86	NH2	+ CH3		= CH5N			6.941644e+05
  M6	CO	+ CH3		= C2H3O			4.228211e+05
  R44	CH2	+ CH3		= C2H4	+ H		1.864264e+05
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.082883e+05
  R203	H2	+ CH3		= CH4	+ H		9.580853e+04
  R496	OH	+ CH3		= CH2	+ H2O		4.188018e+04
  R414	O	+ CH3		= CH3O			3.037502e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.396659e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.043341e+03
  R235	HNO	+ CH3		= CH4	+ NO		3.476102e+03
  M4	CH3	+ O2		= CH3O2			3.541361e+01
  R282	N	+ CH3		= H2	+ HCN		5.845634e+00
  R640	NO2	+ CH3		= CH3NO2			5.489398e+00
  R364	NO2	+ CH3		= CH3O	+ NO		2.483350e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		9.314141e-01
  R365	NO2	+ CH3		= CH2O	+ HNO		5.933668e-01
  R224	H2O2	+ CH3		= CH4	+ HO2		1.919587e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.052276e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.926365e-02
  R470	O3	+ CH3		= CH3O	+ O2		1.335440e-03
  R328	NH3	+ CH3		= CH4	+ NH2		6.128375e-04
  R381	NO3	+ CH3		= CH3O	+ NO2		5.172691e-05
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.380223e-05
  R72	CH3	+ CNO		= CH2O	+ HCN		6.272116e-07
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		6.148995e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.148717e-07
  R316	NH2	+ CH3		= CH4	+ NH		4.826018e-08
  R149	H	+ CH3		= CH2	+ H2		3.907635e-08
  R95	CH4	+ CH3		= H2	+ C2H5		1.759067e-08
  R495	OH	+ CH3		= CH3O	+ H		3.662286e-11
  R57	CH3	+ C2H2		= CH4	+ C2H		1.673137e-14
  R122	CO	+ CH3		= C2H2	+ OH		3.588994e-36

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.89e+09

  P47	SO2			= SO21			1.894698e+09

SO21				LOSS RXS		INT RX RATE	TL = 1.89e+09

  T55	SO21			= SO2			1.722631e+09
  T54	SO21			= SO23			1.720679e+08
  R563	SO21	+ SO2		= SO	+ SO3		5.669795e-02
  R562	SO21	+ O2		= O	+ SO3		8.400749e-11

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 1.82e+09

  R512	OH	+ H2		= H2O	+ H		1.801274e+09
  R493	OH	+ CH2O		= CHO	+ H2O		1.337307e+07
  R320	NH2	+ NO		= H2O	+ N2		9.070646e+06
  R502	OH	+ CH4O		= CH3O	+ H2O		5.093489e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.716238e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.597054e+05
  R232	H2S	+ OH		= H2O	+ HS		8.004945e+04
  R489	OH	+ C2H4O		= C2H3O	+ H2O		7.230198e+04
  R526	OH	+ OH		= H2O	+ O		5.628110e+04
  R496	OH	+ CH3		= CH2	+ H2O		4.188018e+04
  M18	H	+ OH		= H2O			4.035783e+04
  R574	HSO	+ OH		= H2O	+ SO		3.565192e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.919335e+04
  R504	OH	+ CHO		= CO	+ H2O		1.985791e+04
  R321	NH2	+ NO2		= H2O	+ N2O		1.778989e+03
  P50	H2SO4			= SO3	+ H2O		1.675659e+03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		7.513910e+02
  R523	OH	+ NH3		= H2O	+ NH2		5.827862e+02
  R181	H	+ HO2		= O	+ H2O		5.796034e+02
  R519	OH	+ HNO		= H2O	+ NO		1.688613e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		1.415236e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		9.589023e+01
  R490	OH	+ C2H5		= C2H4	+ H2O		4.129832e+01
  R522	OH	+ HO2		= H2O	+ O2		3.741201e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		1.089353e-01
  R167	H	+ H2O2		= OH	+ H2O		8.634508e-02
  R326	NH2	+ OH		= H2O	+ NH		8.027672e-02
  R566	HSO3	+ OH		= H2O	+ SO3		2.432693e-02
  R513	OH	+ H2O2		= H2O	+ HO2		2.265278e-02
  R325	NH2	+ O3		= H2O	+ NO2		5.589768e-05
  R520	OH	+ HNO2		= H2O	+ NO2		4.039632e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.204990e-05
  R177	H	+ HNO2		= H2O	+ NO		4.473535e-07
  M41	OH	+ HNO3		= H2O	+ NO3		3.038163e-07
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.940496e-07
  R160	H	+ CH4O2		= CH3O	+ H2O		5.991576e-08
  R517	OH	+ HCNO		= CNO	+ H2O		1.773358e-08
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.420149e-08
  R516	OH	+ HCN		= CN	+ H2O		4.913917e-09
  R309	NH	+ OH		= H2O	+ N		2.354844e-10
  P29	CH2O2			= H2O	+ CO		2.059742e-10
  R494	OH	+ CH2O2		= CHO2	+ H2O		2.010002e-10
  R480	OH	+ C2H2		= C2H	+ H2O		6.056484e-11
  R178	H	+ HNO3		= H2O	+ NO2		9.244560e-15
  T24	CH4O2			= CH2O	+ H2O		3.952905e-26
  T16	CH2O2			= CO	+ H2O		1.826794e-29
  T22	CH4O			= CH21	+ H2O		1.614798e-44
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.40e+09

  P6	H2O			= H	+ OH		1.386316e+09
  R218	H2O	+ CH		= CH3O			1.643480e+07
  R565	SO3	+ H2O		= H2SO4			9.458845e+04
  R456	O(1D)	+ H2O		= OH	+ OH		1.393999e+03
  R215	H2O	+ C2H		= C2H2	+ OH		6.632859e+01
  R319	NH2	+ H2O		= OH	+ NH3		2.423198e+01
  R166	H	+ H2O		= H2	+ OH		4.102697e-02
  R220	H2O	+ CNO		= HCNO	+ OH		4.470635e-06
  R217	H2O	+ C2H5		= C2H6	+ OH		1.206826e-07
  R219	H2O	+ CN		= HCN	+ OH		2.509118e-10
  R287	N	+ H2O		= OH	+ NH		4.579104e-38
  R214	H2O	+ C		= CH	+ OH		5.148929e-45

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.35e+09

  M57	H	+ CH3		= CH4			1.304167e+09
  P65	C2H6			= CH4	+ CH21		3.292378e+07
  R71	CH3	+ CHO		= CH4	+ CO		7.303948e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.614449e+06
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.539143e+06
  P23	C2H4O			= CO	+ CH4		2.779495e+05
  R138	H	+ C2H4O		= CH4	+ CHO		2.467609e+05
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.082883e+05
  R203	H2	+ CH3		= CH4	+ H		9.580853e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.396659e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.043341e+03
  R598	CH21	+ CH4		= CH2	+ CH4		4.974404e+03
  R235	HNO	+ CH3		= CH4	+ NO		3.476102e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		9.314141e-01
  R224	H2O2	+ CH3		= CH4	+ HO2		1.919587e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.052276e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.926365e-02
  R328	NH3	+ CH3		= CH4	+ NH2		6.128375e-04
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.380223e-05
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.148717e-07
  R316	NH2	+ CH3		= CH4	+ NH		4.826018e-08
  R57	CH3	+ C2H2		= CH4	+ C2H		1.673137e-14
  T92	CH5N			= CH4	+ NH		3.195620e-17
  R156	H	+ CH3O2		= CH4	+ O2		7.563872e-28
  T35	C2H4O			= CH4	+ CO		6.081688e-45

CH4				LOSS RXS		INT RX RATE	TL = 1.65e+09

  P33	CH4			= CH21	+ H2		7.941497e+08
  P32	CH4			= CH3	+ H		6.143421e+08
  R92	CH4	+ C2H2		= C2H3	+ CH3		9.979350e+07
  P34	CH4			= CH	+ H2	+ H	8.990373e+07
  R33	CH	+ CH4		= C2H4	+ H		4.924092e+07
  R317	NH2	+ CH4		= CH3	+ NH3		1.191487e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		4.438842e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.597054e+05
  R599	CH21	+ CH4		= CH3	+ CH3		2.445749e+04
  R157	H	+ CH4		= CH3	+ H2		2.395905e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.307897e+04
  R423	O	+ CH4		= CH3	+ OH		9.050094e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		6.127161e+03
  R598	CH21	+ CH4		= CH2	+ CH4		4.974404e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.531790e+03
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.256484e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		3.468068e+00
  R99	CH4	+ CN		= HCN	+ CH3		2.395640e+00
  R98	CH4	+ CHO		= CH2O	+ CH3		9.466938e-04
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.383178e-04
  R48	CH2	+ CH4		= CH3	+ CH3		1.831588e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		2.031273e-06
  R95	CH4	+ CH3		= H2	+ C2H5		1.759067e-08
  R367	NO2	+ CH4		= HNO2	+ CH3		4.053204e-25
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		2.371593e-27
  R608	C2	+ CH4		= C2H	+ CH3		1.032642e-30

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 1.32e+09

  P42	NH3			= NH2	+ H		1.319463e+09
  R40	NH	+ OH		= NH2	+ O		1.283351e+06
  M24	N	+ H2		= NH2			9.345246e+04
  R641	N2H3	+ H		= NH2	+ NH2		8.686595e+04 (x2)
  R523	OH	+ NH3		= H2O	+ NH2		5.827862e+02
  R186	H	+ NH3		= H2	+ NH2		5.813062e-02
  R171	H	+ HCNO		= CO	+ NH2		7.982200e-03
  R328	NH3	+ CH3		= CH4	+ NH2		6.128375e-04
  R461	O(1D)	+ NH3		= OH	+ NH2		3.523242e-06
  T91	N2H4			= NH2	+ NH2		5.764499e-08 (x2)
  R329	NH3	+ CN		= HCN	+ NH2		4.670549e-09
  R515	OH	+ HCN		= CO	+ NH2		6.993699e-13
  R300	NH	+ NH3		= NH2	+ NH2		1.629353e-19 (x2)
  R174	H	+ HNO		= NH2	+ O		4.006603e-20
  T93	CH5N			= CH3	+ NH2		2.270335e-23

NH2				LOSS RXS		INT RX RATE	TL = 1.32e+09

  R212	H2	+ NH2		= NH3	+ H		1.201355e+09
  M85	NH2	+ NH2		= N2H4			4.910428e+07 (x2)
  R320	NH2	+ NO		= H2O	+ N2		9.070646e+06
  R322	NH2	+ O		= H	+ HNO		8.264338e+06
  R323	NH2	+ O		= OH	+ NH		1.283351e+06
