  R347	NO	+ CH3O2		= CH3O	+ NO2		2.367892e-13
  R354	NO	+ O3		= NO2	+ O2		4.024450e-18
  R353	NO	+ NO3		= NO2	+ NO2		9.801406e-27
  R534	S	+ NO		= SO	+ N		7.417403e-37
  R611	NO	+ CN		= CNO	+ N		4.690572e-42
  R188	H	+ NO		= OH	+ N		3.273053e-43
  R187	H	+ NO		= NH	+ O		4.526081e-58

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 3.85e+09

  M45	S	+ S		= S2			2.198514e+09
  R533	S	+ HS		= H	+ S2		1.636645e+09
  P53	S3			= S2	+ S		1.156418e+07
  P54	S4			= S2	+ S2		1.449604e+06 (x2)
  R538	S	+ OCS		= CO	+ S2		1.466281e-04

S2				LOSS RXS		INT RX RATE	TL = 3.85e+09

  P52	S2			= S	+ S		3.835168e+09
  M52	S	+ S2		= S3			1.157653e+07
  M54	S2	+ S2		= S4			1.437637e+06 (x2)
  R446	O	+ S2		= S	+ SO		2.113515e-04

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 3.55e+09

  R308	NH	+ OH		= H	+ HNO		3.544089e+09
  R322	NH2	+ O		= H	+ HNO		3.495789e+06
  M15	H	+ NO		= HNO			4.117334e+00
  R348	NO	+ CHO		= CO	+ HNO		4.560638e-01
  R307	NH	+ O2		= O	+ HNO		1.132374e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		3.469536e-02
  R573	HSO	+ NO		= HNO	+ SO		2.325812e-03
  R283	N	+ CH4O		= CH3	+ HNO		1.007095e-05
  R335	NO	+ C2H5O		= C2H4O	+ HNO		4.791867e-06
  R302	NH	+ NO2		= NO	+ HNO		2.821099e-06
  R175	H	+ HNO2		= OH	+ HNO		1.029294e-06
  R365	NO2	+ CH3		= CH2O	+ HNO		1.251675e-12
  T51	CH3NO2			= CH2O	+ HNO		2.323183e-20

HNO				LOSS RXS		INT RX RATE	TL = 3.55e+09

  R172	H	+ HNO		= H2	+ NO		3.484619e+09
  P71	HNO			= NO	+ H		5.759603e+07
  R235	HNO	+ CH3		= CH4	+ NO		5.221750e+06
  R239	HNO	+ CNO		= HCNO	+ NO		1.299419e+05
  R238	HNO	+ CN		= HCN	+ NO		1.209952e+05
  R237	HNO	+ CHO		= CH2O	+ NO		5.892784e+04
  R519	OH	+ HNO		= H2O	+ NO		3.602984e+04
  R236	HNO	+ CH3O		= CH4O	+ NO		1.254194e+04
  R439	O	+ HNO		= OH	+ NO		1.182805e+04
  R173	H	+ HNO		= OH	+ NH		8.758662e-07
  T8	HNO			= H	+ NO		8.360673e-14
  R174	H	+ HNO		= NH2	+ O		7.427111e-17

************************************************************

N2O				PRODUCTION RXS		INT RX RATE	TP = 3.12e+09

  R301	NH	+ NO		= N2O	+ H		3.124411e+09
  R350	NO	+ CNO		= CO	+ N2O		2.732122e+01
  M36	O(1D)	+ N2		= N2O			9.237653e-02
  R303	NH	+ NO2		= OH	+ N2O		1.880733e-06
  R321	NH2	+ NO2		= H2O	+ N2O		4.450250e-08
  R374	NO2	+ CNO		= CO2	+ N2O		1.967575e-14
  R372	NO2	+ CN		= CO	+ N2O		8.253776e-15
  R292	N	+ NO2		= N2O	+ O		3.659651e-15

N2O				LOSS RXS		INT RX RATE	TL = 1.06e+09

  P11	N2O			= N2	+ O(1D)		7.294005e+08
  R296	N2O	+ C		= CO	+ N2		3.000889e+08
  R298	N2O	+ CN		= N2	+ CNO		2.326050e+07
  R297	N2O	+ CH		= HCN	+ NO		9.215225e+06
  R460	O(1D)	+ N2O		= NO	+ NO		8.938870e+04
  R459	O(1D)	+ N2O		= O2	+ N2		5.708548e+04
  R183	H	+ N2O		= NO	+ NH		4.726604e-11
  T4	N2O			= N2	+ O		7.475429e-13

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 2.49e+09

  R569	S	+ CHO		= HS	+ CO		1.853164e+09
  P45	H2S			= HS	+ H		4.083461e+08
  R230	H2S	+ H		= H2	+ HS		2.030128e+08
  R575	HSO	+ H		= HS	+ OH		1.367455e+07
  R579	HSO	+ S		= HS	+ SO		1.146810e+07
  P49	HSO			= HS	+ O		1.959970e+05
  R232	H2S	+ OH		= H2O	+ HS		4.356401e+00
  R229	H2S	+ CH2		= HS	+ CH3		6.270275e-04
  R570	S	+ HO2		= HS	+ O2		9.015739e-05
  R231	H2S	+ O		= OH	+ HS		6.925055e-05
  R4	C	+ H2S		= CH	+ HS		1.463588e-05
  R228	H2S	+ CH		= HS	+ CH2		2.387968e-06
  R473	OCS	+ OH		= CO2	+ HS		6.028065e-10
  T59	H2S			= HS	+ H		1.765578e-21
  R271	HSO	+ O3		= HS	+ O2	+ O2	4.073867e-23

HS				LOSS RXS		INT RX RATE	TL = 2.49e+09

  R533	S	+ HS		= H	+ S2		1.636645e+09
  R272	HS	+ CH2O		= H2S	+ CHO		3.721140e+08
  R560	HS	+ H		= H2	+ S		2.338297e+08
  R267	HS	+ CHO		= H2S	+ CO		2.290122e+08
  R264	HS	+ HS		= S	+ H2S		8.213897e+06 (x2)
  R577	HSO	+ HS		= H2S	+ SO		1.719099e+06
  R266	HS	+ O		= H	+ SO		1.832626e-03
  R263	HS	+ HO2		= OH	+ HSO		1.824069e-05
  M21	HS	+ O2		= HSO2			1.862797e-09
  R268	HS	+ O2		= SO	+ OH		6.337240e-12
  R265	HS	+ NO2		= NO	+ HSO		1.788036e-18
  R269	HS	+ O3		= O2	+ HSO		4.317140e-20

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 2.26e+09

  P37	CO2			= CO	+ O(1D)		1.531861e+09
  P11	N2O			= N2	+ O(1D)		7.294005e+08
  P2	O2			= O	+ O(1D)		1.718129e+02
  P4	O3			= O2	+ O(1D)		6.838799e-12
  P17	HNO3			= HNO2	+ O(1D)		2.947392e-19

O(1D)				LOSS RXS		INT RX RATE	TL = 2.26e+09

  R455	O(1D)	+ H2		= H	+ OH		2.186943e+09
  R458	O(1D)	+ N2		= O	+ N2		7.341798e+07
  R461	O(1D)	+ NH3		= OH	+ NH2		5.987006e+05
  R454	O(1D)	+ CO2		= CO2	+ O		1.360380e+05
  R460	O(1D)	+ N2O		= NO	+ NO		8.938870e+04
  R459	O(1D)	+ N2O		= O2	+ N2		5.708548e+04
  R456	O(1D)	+ H2O		= OH	+ OH		1.482324e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.233376e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		8.584184e+02
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.146046e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		3.946182e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		2.527190e+00
  R457	O(1D)	+ HCNO		= CO2	+ NH		9.660526e-01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		8.456104e-01
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.898189e-01
  M36	O(1D)	+ N2		= N2O			9.237653e-02
  R462	O(1D)	+ NO		= O2	+ N		1.291541e-02
  R464	O(1D)	+ O2		= O	+ O2		1.108239e-03
  R467	O(1D)	+ OCS		= CO	+ SO		3.341895e-08
  R463	O(1D)	+ NO2		= O2	+ NO		2.992332e-17
  R465	O(1D)	+ O3		= O2	+ O2		1.110809e-17
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.110809e-17

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 8.36e+08

  T55	SO21			= SO2			7.447544e+08
  T56	SO23			= SO2			9.065439e+07
  R559	SO	+ SO		= SO2	+ S		2.825220e+05
  T43	HSO2			= SO2	+ H		2.489010e+05
  R528	OH	+ SO		= SO2	+ H		7.365282e+02
  R273	HSO2	+ O2		= HO2	+ SO2		3.135616e-01
  T53	HSO3			= OH	+ SO2		2.979961e-03
  R554	SO3	+ H		= OH	+ SO2		1.367030e-03
  P30	SO3			= SO2	+ O		4.931496e-04
  M46	SO	+ O		= SO2			3.816658e-05
  R544	SO	+ O2		= SO2	+ O		3.553138e-06
  R557	SO3	+ SO		= SO2	+ SO2		1.508484e-07 (x2)
  R558	HSO	+ O2		= OH	+ SO2		1.063009e-09
  R541	SO	+ NO2		= SO2	+ NO		4.315279e-14
  R545	SO	+ O3		= SO2	+ O2		5.152246e-17
  R556	SO3	+ OH		= HO2	+ SO2		9.901252e-37
  R555	SO3	+ O		= SO2	+ O2		4.035167e-40
  T41	SO3			= SO2	+ O		2.782322e-51
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 8.36e+08

  P47	SO2			= SO21			8.191199e+08
  P48	SO2			= SO23			1.628890e+07
  M48	SO2	+ H		= HSO2			2.489117e+05
  P46	SO2			= SO	+ O		1.849652e+04
  R8	C	+ SO2		= CO	+ SO		4.082782e+01
  R548	SO2	+ CH2		= CH2O	+ SO		4.346894e+00
  R549	SO2	+ CN		= CNO	+ SO		1.923996e+00
  R547	SO2	+ CH		= CHO	+ SO		1.190382e+00
  M50	SO2	+ OH		= HSO3			2.657639e-02
  R563	SO21	+ SO2		= SO	+ SO3		9.659418e-03
  R564	SO23	+ SO2		= SO	+ SO3		1.341332e-03
  R546	SO2	+ C2H		= CO	+ OCS	+ H	7.632842e-04
  M49	SO2	+ O		= SO3			7.958552e-07
  R551	SO2	+ HO2		= HSO2	+ O2		3.470081e-10
  R553	SO2	+ O		= SO	+ O2		6.646920e-19
  R552	SO2	+ NO2		= SO3	+ NO		1.599165e-43

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 8.19e+08

  P47	SO2			= SO21			8.191199e+08

SO21				LOSS RXS		INT RX RATE	TL = 8.19e+08

  T55	SO21			= SO2			7.447544e+08
  T54	SO21			= SO23			7.436549e+07
  R563	SO21	+ SO2		= SO	+ SO3		9.659418e-03
  R562	SO21	+ O2		= O	+ SO3		9.219118e-16

************************************************************

HCN				PRODUCTION RXS		INT RX RATE	TP = 7.09e+08

  P69	CH5N			= HCN	+ H2	+ H2	2.675177e+08
  R329	NH3	+ CN		= HCN	+ NH2		2.106885e+08
  R207	H2	+ CN		= HCN	+ H		1.937296e+08
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.736918e+07
  R297	N2O	+ CH		= HCN	+ NO		9.215225e+06
  R17	C2H2	+ CN		= HCN	+ C2H		1.962175e+05
  R238	HNO	+ CN		= HCN	+ NO		1.209952e+05
  R99	CH4	+ CN		= HCN	+ CH3		5.749887e+04
  R119	CN	+ HCNO		= HCN	+ CNO		2.550135e+04
  R101	CH4O	+ CN		= HCN	+ CH3O		1.108243e+04
  R55	CH2O	+ CN		= HCN	+ CHO		1.096394e+04
  R20	C2H4	+ CN		= HCN	+ C2H3		4.105768e+03
  R282	N	+ CH3		= H2	+ HCN		2.512977e+03
  R29	C2H6	+ CN		= HCN	+ C2H5		9.663362e+02
  P70	C2H5N			= HCN	+ CH3	+ H	9.313796e+02
  R72	CH3	+ CNO		= CH2O	+ HCN		1.001089e+02
  M11	H	+ CN		= HCN			5.849452e+01
  R164	H	+ CNO		= HCN	+ O		3.220489e+00
  R341	NO	+ CH		= O	+ HCN		1.937800e+00
  R116	CHO	+ CN		= HCN	+ CO		1.259177e+00
  R279	N	+ C2H4		= HCN	+ CH3		1.691484e-01
  R507	OH	+ CN		= O	+ HCN		1.116119e-01
  R219	H2O	+ CN		= HCN	+ OH		4.749604e-02
  R333	NO	+ C2H		= HCN	+ CO		1.410550e-02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.024129e-02
  R24	C2H5	+ CNO		= HCN	+ C2H4O		1.244398e-04
  R337	NO	+ C2HO		= HCN	+ CO2		9.100303e-05
  R242	HNO2	+ CN		= HCN	+ NO2		1.532799e-06
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

HCN				LOSS RXS		INT RX RATE	TL = 4.28e+08

  P41	HCN			= H	+ CN		4.281068e+08
  R233	HCN	+ CNO		= HCNO	+ CN		1.784320e-02
  R435	O	+ HCN		= H	+ CNO		2.207399e-03
  R516	OH	+ HCN		= CN	+ H2O		1.795177e-03
  R436	O	+ HCN		= CO	+ NH		9.460283e-04
  R515	OH	+ HCN		= CO	+ NH2		1.326033e-07
  T57	HCN			= H	+ CN		2.847529e-61

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 6.11e+08

  R272	HS	+ CH2O		= H2S	+ CHO		3.721140e+08
  R267	HS	+ CHO		= H2S	+ CO		2.290122e+08
  R264	HS	+ HS		= S	+ H2S		8.213897e+06
  R577	HSO	+ HS		= H2S	+ SO		1.719099e+06
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 6.11e+08

  P45	H2S			= HS	+ H		4.083461e+08
  R230	H2S	+ H		= H2	+ HS		2.030128e+08
  R232	H2S	+ OH		= H2O	+ HS		4.356401e+00
  R229	H2S	+ CH2		= HS	+ CH3		6.270275e-04
  R231	H2S	+ O		= OH	+ HS		6.925055e-05
  R4	C	+ H2S		= CH	+ HS		1.463588e-05
  R228	H2S	+ CH		= HS	+ CH2		2.387968e-06
  T59	H2S			= HS	+ H		1.765578e-21
  T58	H2S			= H2	+ S		6.477974e-23

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 4.39e+08

  R309	NH	+ OH		= H2O	+ N		2.174704e+08
  R512	OH	+ H2		= H2O	+ H		1.600437e+08
  R320	NH2	+ NO		= H2O	+ N2		5.756107e+07
  R523	OH	+ NH3		= H2O	+ NH2		3.709644e+06
  R326	NH2	+ OH		= H2O	+ NH		1.944432e+05
  R519	OH	+ HNO		= H2O	+ NO		3.602984e+04
  R493	OH	+ CH2O		= CHO	+ H2O		1.918180e+03
  R501	OH	+ CH4		= CH3	+ H2O		4.103585e+02
  M18	H	+ OH		= H2O			1.251399e+02
  R502	OH	+ CH4O		= CH3O	+ H2O		8.417319e+01
  R505	OH	+ CHO2		= CO2	+ H2O		5.757767e+01
  R496	OH	+ CH3		= CH2	+ H2O		4.078324e+01
  R504	OH	+ CHO		= CO	+ H2O		5.079297e+00
  R232	H2S	+ OH		= H2O	+ HS		4.356401e+00
  R491	OH	+ C2H6		= C2H5	+ H2O		3.259206e+00
  R526	OH	+ OH		= H2O	+ O		2.785463e+00
  R489	OH	+ C2H4O		= C2H3O	+ H2O		8.297733e-01
  R499	OH	+ CH3O		= CH2O	+ H2O		1.521059e-01
  R517	OH	+ HCNO		= CNO	+ H2O		2.953315e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		2.751283e-02
  R574	HSO	+ OH		= H2O	+ SO		2.533716e-02
  P50	H2SO4			= SO3	+ H2O		1.055232e-02
  R181	H	+ HO2		= O	+ H2O		1.000730e-02
  R490	OH	+ C2H5		= C2H4	+ H2O		7.011065e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.374561e-03
  R516	OH	+ HCN		= CN	+ H2O		1.795177e-03
  R167	H	+ H2O2		= OH	+ H2O		1.885456e-04
  R488	OH	+ C2H4		= C2H3	+ H2O		7.346851e-05
  R522	OH	+ HO2		= H2O	+ O2		4.587862e-06
  R177	H	+ HNO2		= H2O	+ NO		5.238794e-07
  R513	OH	+ H2O2		= H2O	+ HO2		3.191704e-07
  R520	OH	+ HNO2		= H2O	+ NO2		2.530496e-07
  P29	CH2O2			= H2O	+ CO		7.076981e-08
  R321	NH2	+ NO2		= H2O	+ N2O		4.450250e-08
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.392047e-09
  R566	HSO3	+ OH		= H2O	+ SO3		8.339074e-10
  R325	NH2	+ O3		= H2O	+ NO2		4.559158e-11
  R480	OH	+ C2H2		= C2H	+ H2O		1.423989e-11
  R160	H	+ CH4O2		= CH3O	+ H2O		4.225850e-13
  R503	OH	+ CH4O2		= CH3O2	+ H2O		2.685020e-15
  M41	OH	+ HNO3		= H2O	+ NO3		5.500743e-23
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.958857e-24
  R178	H	+ HNO3		= H2O	+ NO2		3.189356e-25
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	3.952599e-29
  T16	CH2O2			= CO	+ H2O		5.736307e-33
  T24	CH4O2			= CH2O	+ H2O		2.204572e-39
  T22	CH4O			= CH21	+ H2O		1.482278e-40
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 9.75e+08

  P6	H2O			= H	+ OH		9.750512e+08
  R218	H2O	+ CH		= CH3O			8.913305e+04
  R319	NH2	+ H2O		= OH	+ NH3		1.559407e+04
  R456	O(1D)	+ H2O		= OH	+ OH		1.482324e+04
  R166	H	+ H2O		= H2	+ OH		4.348145e+01
  R215	H2O	+ C2H		= C2H2	+ OH		1.833806e-01
  R219	H2O	+ CN		= HCN	+ OH		4.749604e-02
  R565	SO3	+ H2O		= H2SO4			4.272625e-02
  R220	H2O	+ CNO		= HCNO	+ OH		5.883933e-03
  R217	H2O	+ C2H5		= C2H6	+ OH		1.842755e-08
  R287	N	+ H2O		= OH	+ NH		2.634836e-22
  R214	H2O	+ C		= CH	+ OH		6.859751e-36

************************************************************

CN				PRODUCTION RXS		INT RX RATE	TP = 4.28e+08

  P41	HCN			= H	+ CN		4.281068e+08
  R332	NO	+ C		= CN	+ O		4.068077e+02
  R342	NO	+ CH		= CN	+ OH		1.980234e+00
  R281	N	+ CH		= CN	+ H		2.931519e-01
  R233	HCN	+ CNO		= HCNO	+ CN		1.784320e-02
  R392	O	+ C2H2N		= CH2O	+ CN		5.394159e-03
  R516	OH	+ HCN		= CN	+ H2O		1.795177e-03
  R432	O	+ CNO		= CN	+ O2		2.219346e-06
  M22	N	+ C		= CN			1.140659e-06
  R276	N	+ C2		= CN	+ C		1.002836e-31
  R5	C	+ N2		= CN	+ N		9.201769e-35
  T57	HCN			= H	+ CN		2.847529e-61

CN				LOSS RXS		INT RX RATE	TL = 4.28e+08

  R329	NH3	+ CN		= HCN	+ NH2		2.106885e+08
  R207	H2	+ CN		= HCN	+ H		1.937296e+08
  R298	N2O	+ CN		= N2	+ CNO		2.326050e+07
  R17	C2H2	+ CN		= HCN	+ C2H		1.962175e+05
  R238	HNO	+ CN		= HCN	+ NO		1.209952e+05
  R99	CH4	+ CN		= HCN	+ CH3		5.749887e+04
  R119	CN	+ HCNO		= HCN	+ CNO		2.550135e+04
  R101	CH4O	+ CN		= HCN	+ CH3O		1.108243e+04
  R55	CH2O	+ CN		= HCN	+ CHO		1.096394e+04
  R20	C2H4	+ CN		= HCN	+ C2H3		4.105768e+03
  R29	C2H6	+ CN		= HCN	+ C2H5		9.663362e+02
  R506	OH	+ CN		= H	+ CNO		9.138554e+01
  R284	N	+ CN		= C	+ N2		6.359389e+01
  M11	H	+ CN		= HCN			5.849452e+01
  R549	SO2	+ CN		= CNO	+ SO		1.923996e+00
  R116	CHO	+ CN		= HCN	+ CO		1.259177e+00
  R430	O	+ CN		= CO	+ N		6.946468e-01
  R507	OH	+ CN		= O	+ HCN		1.116119e-01
  R219	H2O	+ CN		= HCN	+ OH		4.749604e-02
  R242	HNO2	+ CN		= HCN	+ NO2		1.532799e-06
  R371	NO2	+ CN		= NO	+ CNO		1.125911e-13
  R372	NO2	+ CN		= CO	+ N2O		8.253776e-15
  R373	NO2	+ CN		= CO2	+ N2		6.036517e-15
  R124	CO2	+ CN		= CNO	+ CO		8.303700e-22
  R429	O	+ CN		= C	+ NO		1.316014e-28
  R2	C	+ CN		= C2	+ N		1.011231e-34
  R611	NO	+ CN		= CNO	+ N		4.690572e-42
  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 3.85e+08

  P35	CO			= C	+ O		3.057533e+08
  R458	O(1D)	+ N2		= O	+ N2		7.341798e+07
  P36	CO2			= CO	+ O		5.695453e+06
  P49	HSO			= HS	+ O		1.959970e+05
  R454	O(1D)	+ CO2		= CO2	+ O		1.360380e+05
  P51	SO			= S	+ O		1.192497e+05
  R644	NH2	+ OH		= NH3	+ O		1.120537e+05
  P46	SO2			= SO	+ O		1.849652e+04
  P44	NO			= N	+ O		1.497022e+03
  R332	NO	+ C		= CN	+ O		4.068077e+02
  P2	O2			= O	+ O(1D)		1.718129e+02
  R536	S	+ O2		= SO	+ O		1.138830e+02
  R6	C	+ O2		= CO	+ O		6.306085e+01
  P1	O2			= O	+ O		4.073363e+01 (x2)
  R352	NO	+ CNO		= CO	+ N2	+ O	1.536934e+01
  R291	N	+ NO		= O	+ N2		1.137783e+01
  R164	H	+ CNO		= HCN	+ O		3.220489e+00
  R526	OH	+ OH		= H2O	+ O		2.785463e+00
  R341	NO	+ CH		= O	+ HCN		1.937800e+00
  T44	HSO2			= O	+ HSO		3.374625e-01
  R307	NH	+ O2		= O	+ HNO		1.132374e-01
  R507	OH	+ CN		= O	+ HCN		1.116119e-01
  R181	H	+ HO2		= O	+ H2O		1.000730e-02
  R478	OH	+ C2H		= C2H2	+ O		8.734815e-03
  R509	OH	+ CNO		= HCNO	+ O		3.134030e-03
  R464	O(1D)	+ O2		= O	+ O2		1.108239e-03
  P30	SO3			= SO2	+ O		4.931496e-04
  R40	NH	+ OH		= NH2	+ O		4.242775e-04
  P5	HO2			= O	+ OH		1.741161e-05
  R544	SO	+ O2		= SO2	+ O		3.553138e-06
  R293	N	+ O2		= NO	+ O		3.077684e-08
  R540	CS	+ O2		= OCS	+ O		9.427271e-11
  P8	NO2			= NO	+ O		5.515083e-11
  P3	O3			= O2	+ O		1.707865e-11
  T4	N2O			= N2	+ O		7.475429e-13
  R292	N	+ NO2		= N2O	+ O		3.659651e-15
  R562	SO21	+ O2		= O	+ SO3		9.219118e-16
  R174	H	+ HNO		= NH2	+ O		7.427111e-17
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.110809e-17 (x2)
  P16	HNO3			= HNO2	+ O		4.105296e-19
  P10	NO3			= NO2	+ O		7.737573e-22
  T1	O3			= O2	+ O		9.022205e-25
  P13	N2O5			= NO3	+ NO	+ O	1.865001e-46
  T41	SO3			= SO2	+ O		2.782322e-51
  R187	H	+ NO		= NH	+ O		4.526081e-58
  T5	NO2			= NO	+ O		1.634426e-64

O				LOSS RXS		INT RX RATE	TL = 3.85e+08

  R304	NH	+ O		= NO	+ H		3.462879e+08
  R305	NH	+ O		= OH	+ N		3.462879e+07
  R322	NH2	+ O		= H	+ HNO		3.495789e+06
  R323	NH2	+ O		= OH	+ NH		5.428534e+05
  R324	NH2	+ O		= H2	+ NO		3.884210e+05
  R439	O	+ HNO		= OH	+ NO		1.182805e+04
  R415	O	+ CH3		= CH2O	+ H		1.556687e+03
  R416	O	+ CH3		= CO	+ H2	+ H	6.360179e+02
  R433	O	+ H2		= H	+ OH		3.274456e+02
  R411	O	+ CH2		= CO	+ H	+ H	7.852460e+00
  R412	O	+ CH2		= CO	+ H2		4.776913e+00
  R431	O	+ CNO		= CO	+ NO		4.312379e+00
  R445	O	+ OH		= O2	+ H		2.534553e+00
  R391	O	+ C2H2		= CO	+ CH2		1.473484e+00
  R430	O	+ CN		= CO	+ N		6.946468e-01
  R409	O	+ CH2		= CH	+ OH		4.711476e-01
  R414	O	+ CH3		= CH3O			3.931634e-01
  R398	O	+ C2H4		= CH3	+ CHO		2.908986e-01
  R428	O	+ CHO2		= CO2	+ OH		2.485709e-01
  R400	O	+ C2H4		= CH2O	+ CH2		2.126349e-01
  R413	O	+ CH2O		= CHO	+ OH		1.455151e-01
  R396	O	+ C2H4		= C2H3O	+ H		1.198299e-01
  M16	H	+ O		= OH			1.123618e-01
  M31	O	+ CO		= CO2			9.896843e-02
  R426	O	+ CHO		= CO	+ OH		3.136663e-02
  R427	O	+ CHO		= CO2	+ H		3.136663e-02
  R408	O	+ CH		= CO	+ H		2.988996e-02
  R399	O	+ C2H4		= C2H2O	+ H2		1.711857e-02
  R419	O	+ CH3O		= CH2O	+ OH		1.468639e-02
  R390	O	+ C2H2		= H	+ C2HO		1.181050e-02
  R392	O	+ C2H2N		= CH2O	+ CN		5.394159e-03
  R420	O	+ CH3O		= CH3	+ O2		5.245137e-03
  R395	O	+ C2H3		= C2H2O	+ H		3.455569e-03
  R393	O	+ C2H3		= C2H3O			3.083171e-03
  R394	O	+ C2H3		= C2H2	+ OH		3.083171e-03
  R435	O	+ HCN		= H	+ CNO		2.207399e-03
  R266	HS	+ O		= H	+ SO		1.832626e-03
  R402	O	+ C2H5		= C2H5O			1.006259e-03
  R436	O	+ HCN		= CO	+ NH		9.460283e-04
  R424	O	+ CH4O		= CH3O	+ OH		9.015777e-04
  R403	O	+ C2H5		= C2H4O	+ H		8.343967e-04
  R125	CS	+ O		= CO	+ S		3.562448e-04
  R389	O	+ C2H		= CO	+ CH		2.135710e-04
  R446	O	+ S2		= S	+ SO		2.113515e-04
  R405	O	+ C2H5		= CH2O	+ CH3		1.675067e-04
  R423	O	+ CH4		= CH3	+ OH		1.613809e-04
  R401	O	+ C2H4O		= C2H3O	+ OH		1.242620e-04
  R404	O	+ C2H5		= C2H4	+ OH		1.006259e-04
  R397	O	+ C2H4		= C2H3	+ OH		8.193099e-05
  R231	H2S	+ O		= OH	+ HS		6.925055e-05
  R578	HSO	+ O		= OH	+ SO		6.800830e-05
  M46	SO	+ O		= SO2			3.816658e-05
  R406	O	+ C2H6		= C2H5	+ OH		8.589373e-06
  R432	O	+ CNO		= CN	+ O2		2.219346e-06
  M32	O	+ NO		= NO2			2.043523e-06
  M49	SO2	+ O		= SO3			7.958552e-07
  R407	O	+ CH		= OH	+ C		1.365771e-07
  R441	O	+ HO2		= OH	+ O2		9.429798e-08
  M26	N	+ O		= NO			1.398361e-08
  R438	O	+ HCNO		= CO2	+ NH		4.365780e-09
  M35	O	+ O2		= O3			3.241178e-09
  M34	O	+ O		= O2			1.635513e-09 (x2)
  R475	OCS	+ O		= CO	+ SO		3.025972e-11
  R274	HSO3	+ O		= OH	+ SO3		1.385352e-11
  R437	O	+ HCNO		= CNO	+ OH		4.083354e-12
  R434	O	+ H2O2		= OH	+ HO2		9.523626e-13
  R422	O	+ CH3O2		= CH3O	+ O2		5.224960e-14
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.876838e-14
  R442	O	+ NO2		= NO	+ O2		8.166811e-16
  R553	SO2	+ O		= SO	+ O2		6.646920e-19
  R444	O	+ O3		= O2	+ O2		2.403548e-20
  M33	O	+ NO2		= NO3			4.228973e-21
  R425	O	+ CH4O2		= CH3O2	+ OH		3.829286e-21
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.711924e-27
  R429	O	+ CN		= C	+ NO		1.316014e-28
  R443	O	+ NO3		= NO2	+ O2		9.383545e-29
  R440	O	+ HNO4		= HNO3	+ O2		1.389927e-36
  R555	SO3	+ O		= SO2	+ O2		4.035167e-40
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 3.06e+08

  P35	CO			= C	+ O		3.057533e+08
  R145	H	+ CH		= C	+ H2		1.588842e+05
  R284	N	+ CN		= C	+ N2		6.359389e+01
  R407	O	+ CH		= OH	+ C		1.365771e-07
  R429	O	+ CN		= C	+ NO		1.316014e-28
  R276	N	+ C2		= CN	+ C		1.002836e-31

C				LOSS RXS		INT RX RATE	TL = 3.06e+08

  R296	N2O	+ C		= CO	+ N2		3.000889e+08
  M2	C	+ H2		= CH2			5.815640e+06
  R332	NO	+ C		= CN	+ O		4.068077e+02
  R331	NO	+ C		= CO	+ N		2.294881e+02
