  P50	H2SO4			= SO3	+ H2O		6.534106e+03
  P29	CH2O2			= H2O	+ CO		4.929611e+03
  R504	OH	+ CHO		= CO	+ H2O		2.808909e+03
  M41	OH	+ HNO3		= H2O	+ NO3		1.791862e+03
  R160	H	+ CH4O2		= CH3O	+ H2O		1.200366e+03
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.159516e+03
  R177	H	+ HNO2		= H2O	+ NO		5.396005e+02
  R574	HSO	+ OH		= H2O	+ SO		4.494671e+02
  R505	OH	+ CHO2		= CO2	+ H2O		1.688559e+02
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.265581e+02
  R321	NH2	+ NO2		= H2O	+ N2O		2.063512e+01
  R496	OH	+ CH3		= CH2	+ H2O		1.749842e+01
  R320	NH2	+ NO		= H2O	+ N2		7.225593e+00
  R325	NH2	+ O3		= H2O	+ NO2		6.642691e+00
  R499	OH	+ CH3O		= CH2O	+ H2O		6.134222e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		1.567119e+00
  R523	OH	+ NH3		= H2O	+ NH2		5.978636e-01
  R566	HSO3	+ OH		= H2O	+ SO3		4.533505e-02
  R517	OH	+ HCNO		= CNO	+ H2O		3.830877e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		3.091929e-02
  R178	H	+ HNO3		= H2O	+ NO2		3.694135e-04
  R326	NH2	+ OH		= H2O	+ NH		9.961983e-05
  R516	OH	+ HCN		= CN	+ H2O		1.800231e-07
  T24	CH4O2			= CH2O	+ H2O		9.296682e-10
  T16	CH2O2			= CO	+ H2O		2.805094e-10
  R309	NH	+ OH		= H2O	+ N		1.220996e-12
  R480	OH	+ C2H2		= C2H	+ H2O		4.636676e-15
  T22	CH4O			= CH21	+ H2O		1.347554e-44
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 2.54e+08

  P6	H2O			= H	+ OH		2.433502e+08
  R565	SO3	+ H2O		= H2SO4			7.931860e+06
  R456	O(1D)	+ H2O		= OH	+ OH		2.162203e+06
  R218	H2O	+ CH		= CH3O			9.155277e+05
  R166	H	+ H2O		= H2	+ OH		6.372663e+00
  R217	H2O	+ C2H5		= C2H6	+ OH		2.063715e+00
  R319	NH2	+ H2O		= OH	+ NH3		1.416787e-02
  R220	H2O	+ CNO		= HCNO	+ OH		4.618374e-03
  R215	H2O	+ C2H		= C2H2	+ OH		6.414939e-05
  R219	H2O	+ CN		= HCN	+ OH		3.267584e-11
  R287	N	+ H2O		= OH	+ NH		1.433348e-28
  R214	H2O	+ C		= CH	+ OH		3.201292e-46

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 1.91e+10

  T17	CH3O2			= CH2O	+ OH		1.177253e+10
  R415	O	+ CH3		= CH2O	+ H		6.899770e+09
  R81	CH3O	+ O2		= CH2O	+ HO2		2.867682e+08
  R405	O	+ C2H5		= CH2O	+ CH3		3.974803e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		2.435420e+07
  R123	CO2	+ CH2		= CH2O	+ CO		2.387295e+07
  R400	O	+ C2H4		= CH2O	+ CH2		2.155589e+07
  R419	O	+ CH3O		= CH2O	+ OH		1.987176e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		6.805090e+06
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.452692e+05
  T36	C2H5O			= CH2O	+ CH3		8.954606e+04
  R154	H	+ CH3O		= CH2O	+ H2		7.215983e+04
  R346	NO	+ CH3O		= CH2O	+ HNO		6.053842e+04
  R468	O3	+ C2H4		= CH2O	+ CH2O2		8.463326e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		5.072200e+03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.698852e+03
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.335063e+03
  M10	H	+ CHO		= CH2O			1.290306e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		3.917599e+02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.863358e+02
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.265581e+02
  R237	HNO	+ CHO		= CH2O	+ NO		6.114699e+01
  T47	CH3O			= CH2O	+ H		5.725122e+01
  R114	CHO	+ CH3O		= CH2O	+ CH2O		2.331500e+01 (x2)
  R499	OH	+ CH3O		= CH2O	+ H2O		6.134222e+00
  R561	CHO	+ CHO		= CH2O	+ CO		4.268390e+00
  R492	OH	+ CH2		= CH2O	+ H		4.193671e+00
  R383	NO3	+ CH3O		= CH2O	+ HNO3		3.281604e+00
  R548	SO2	+ CH2		= CH2O	+ SO		8.462954e-01
  R363	NO2	+ CH2		= CH2O	+ NO		1.647013e-01
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.221344e-01
  R206	H2	+ CHO		= CH2O	+ H		4.679595e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.174003e-03
  T51	CH3NO2			= CH2O	+ HNO		5.325520e-04
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		3.366626e-05
  R392	O	+ C2H2N		= CH2O	+ CN		1.808749e-05
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.060957e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		1.151846e-06
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.811296e-08
  R73	CH3O	+ C2H		= CH2O	+ C2H2		7.516480e-09
  R115	CHO	+ CH4O		= CH2O	+ CH3O		3.282008e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		2.074374e-09
  T24	CH4O2			= CH2O	+ H2O		9.296682e-10
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.580279e-10
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.716340e-15
  T21	CH4O			= CH2O	+ H2		3.254161e-43

CH2O				LOSS RXS		INT RX RATE	TL = 9.02e+09

  R413	O	+ CH2O		= CHO	+ OH		6.925697e+09
  P21	CH2O			= CO	+ H2		1.247670e+09
  P20	CH2O			= CHO	+ H		6.556914e+08
  R493	OH	+ CH2O		= CHO	+ H2O		7.857930e+07
  R148	H	+ CH2O		= H2	+ CHO		7.429013e+07
  R272	HS	+ CH2O		= H2S	+ CHO		2.588101e+07
  R147	H	+ CH2O		= CH3O			1.342463e+07
  R32	CH	+ CH2O		= C2H3O			8.495565e+04
  R53	CH2O	+ C2H5		= C2H6	+ CHO		7.487177e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		7.463060e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		3.705049e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		5.971285e+01
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.983070e-02
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.242788e-03
  R55	CH2O	+ CN		= HCN	+ CHO		6.382469e-04
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		3.085756e-05
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.613968e-06
  T14	CH2O			= CO	+ H2		6.635879e-26

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 1.44e+10

  P33	CH4			= CH21	+ H2		5.206536e+09
  R182	H	+ HO2		= H2	+ O2		3.080689e+09
  R416	O	+ CH3		= CO	+ H2	+ H	2.819049e+09
  P21	CH2O			= CO	+ H2		1.247670e+09
  P34	CH4			= CH	+ H2	+ H	5.894191e+08
  R596	CH21	+ H2		= CH2	+ H2		4.756532e+08
  R162	H	+ CHO		= CO	+ H2		2.362734e+08
  R412	O	+ CH2		= CO	+ H2		2.104644e+08
  M13	H	+ H		= H2			1.277757e+08
  R146	H	+ CH2		= CH	+ H2		1.101037e+08
  R157	H	+ CH4		= CH3	+ H2		7.731535e+07
  R148	H	+ CH2O		= H2	+ CHO		7.429013e+07
  R230	H2S	+ H		= H2	+ HS		4.682435e+07
  R145	H	+ CH		= C	+ H2		1.999230e+07
  R451	O(1D)	+ CH4		= CH2O	+ H2		6.805090e+06
  R143	H	+ C2H6		= C2H5	+ H2		6.774159e+06
  R134	H	+ C2H3O		= C2H2O	+ H2		4.784845e+06
  P64	C2H6			= C2H2	+ H2	+ H2	3.209443e+06 (x2)
  R142	H	+ C2H5O		= C2H4O	+ H2		2.436817e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.879459e+06
  P62	C2H6			= C2H4	+ H2		1.664155e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		8.384597e+05
  R141	H	+ C2H5		= C2H4	+ H2		8.335598e+05
  R172	H	+ HNO		= H2	+ NO		7.680104e+05
  R168	H	+ H2O2		= H2	+ HO2		1.292044e+05
  R154	H	+ CH3O		= CH2O	+ H2		7.215983e+04
  R159	H	+ CH4O		= CH3O	+ H2		8.782681e+03
  R576	HSO	+ H		= H2	+ SO		2.380283e+03
  R560	HS	+ H		= H2	+ S		1.699231e+03
  R161	H	+ CH4O2		= H2	+ CH3O2		1.448375e+03
  P58	C2H4			= C2H2	+ H2		1.734380e+02
  R481	OH	+ C2H2		= C2HO	+ H2		3.916891e+01
  R176	H	+ HNO2		= H2	+ NO2		3.187886e+01
  R324	NH2	+ O		= H2	+ NO		2.620276e+01
  R132	H	+ C2H3		= C2H2	+ H2		9.404339e+00
  R567	HSO3	+ H		= H2	+ SO3		9.402753e+00
  R166	H	+ H2O		= H2	+ OH		6.372663e+00
  P69	CH5N			= HCN	+ H2	+ H2	5.724030e+00 (x2)
  R282	N	+ CH3		= H2	+ HCN		4.860900e+00
  R95	CH4	+ CH3		= H2	+ C2H5		7.796322e-03
  R135	H	+ C2H4		= C2H3	+ H2		2.132748e-03
  P43	NH3			= NH	+ H2		5.716022e-04
  R327	NH3	+ CH		= HCN	+ H2	+ H	8.583456e-05
  R186	H	+ NH3		= H2	+ NH2		3.002900e-06
  R639	N2H4	+ H		= N2H3	+ H2		1.746053e-06
  R169	H	+ HCNO		= H2	+ CNO		9.435485e-08
  R149	H	+ CH3		= CH2	+ H2		7.300891e-08
  R179	H	+ HNO3		= H2	+ NO3		1.349094e-09
  P67	N2H2			= N2	+ H2		3.211486e-11
  R129	H	+ C2H2		= C2H	+ H2		1.209460e-19
  T15	CH2O2			= CO2	+ H2		1.879996e-21
  T14	CH2O			= CO	+ H2		6.635879e-26
  T58	H2S			= H2	+ S		7.286402e-27
  T26	C2H4			= C2H2	+ H2		1.218032e-30
  R128	H	+ C2H		= H2	+ C2		4.488307e-34
  T34	C2H4O			= C2H2O	+ H2		4.673766e-37
  T21	CH4O			= CH2O	+ H2		3.254161e-43
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 1.17e+10

  R512	OH	+ H2		= H2O	+ H		6.218440e+09
  R597	CH21	+ H2		= CH3	+ H		3.488123e+09
  R433	O	+ H2		= H	+ OH		1.060736e+09
  R596	CH21	+ H2		= CH2	+ H2		4.756532e+08
  R455	O(1D)	+ H2		= H	+ OH		4.131786e+08
  R198	H2	+ C2H5		= C2H6	+ H		7.460659e+07
  R203	H2	+ CH3		= CH4	+ H		6.145727e+05
  R200	H2	+ C2HO		= CH3	+ CO		3.541244e+04
  R202	H2	+ CH		= CH2	+ H		3.239037e+04
  R199	H2	+ C2HO		= C2H3O			2.951036e+04
  M73	CH	+ H2		= CH3			7.428507e+03
  R197	H2	+ C2H3		= C2H4	+ H		3.531084e+01
  R212	H2	+ NH2		= NH3	+ H		1.605848e+01
  M24	N	+ H2		= NH2			1.460204e+01
  R204	H2	+ CH3O		= CH4O	+ H		8.049911e+00
  M2	C	+ H2		= CH2			5.015264e+00
  R195	H2	+ C2H		= C2H2	+ H		5.867527e-01
  R209	H2	+ HO2		= H2O2	+ H		8.457621e-03
  R206	H2	+ CHO		= CH2O	+ H		4.679595e-03
  R213	H2	+ NO2		= H	+ HNO2		7.915025e-04
  R207	H2	+ CN		= HCN	+ H		7.018030e-05
  R205	H2	+ CH3O2		= CH4O2	+ H		2.699284e-10
  R3	C	+ H2		= CH	+ H		1.059711e-20
  R193	H2	+ C		= CH	+ H		1.059711e-20
  R196	H2	+ C2H2		= C2H4			2.227388e-26
  R10	H2	+ C2H4		= C2H5	+ H		1.352173e-34
  R41	H2	+ C2H2		= C2H3	+ H		8.551427e-46
  P38	H2			= H	+ H		0.000000e+00

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.37e+10

  R458	O(1D)	+ N2		= O	+ N2		1.373086e+10
  R291	N	+ NO		= O	+ N2		7.110785e+02
  P11	N2O			= N2	+ O(1D)		3.218710e+02
  R320	NH2	+ NO		= H2O	+ N2		7.225593e+00
  R459	O(1D)	+ N2O		= O2	+ N2		9.390271e-02
  R296	N2O	+ C		= CO	+ N2		7.211357e-03
  R351	NO	+ CNO		= CO2	+ N2		1.123684e-04
  R352	NO	+ CNO		= CO	+ N2	+ O	4.691420e-05
  M25	N	+ N		= N2			8.180570e-06
  R201	NH	+ NO		= OH	+ N2		1.191086e-06
  R284	N	+ CN		= C	+ N2		4.061095e-08
  R298	N2O	+ CN		= N2	+ CNO		3.360454e-10
  P67	N2H2			= N2	+ H2		3.211486e-11
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	8.451279e-12
  R373	NO2	+ CN		= CO2	+ N2		3.636608e-13
  R289	N	+ NH		= N2	+ H		6.757055e-15
  T4	N2O			= N2	+ O		6.302308e-23

N2				LOSS RXS		INT RX RATE	TL = 1.37e+10

  R458	O(1D)	+ N2		= O	+ N2		1.373086e+10
  M36	O(1D)	+ N2		= N2O			3.132038e+02
  R5	C	+ N2		= CN	+ N		1.152202e-46
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CH3O2				PRODUCTION RXS		INT RX RATE	TP = 1.18e+10

  M4	CH3	+ O2		= CH3O2			1.179248e+10
  R503	OH	+ CH4O2		= CH3O2	+ H2O		7.241843e+04
  R425	O	+ CH4O2		= CH3O2	+ OH		4.799224e+03
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.588138e+03
  R161	H	+ CH4O2		= H2	+ CH3O2		1.448375e+03
  R471	O3	+ CH3O		= CH3O2	+ O2		2.138547e+02
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.937926e+00

CH3O2				LOSS RXS		INT RX RATE	TL = 1.18e+10

  T17	CH3O2			= CH2O	+ OH		1.177253e+10
  T18	CH3O2			= CH2O2	+ H		1.491330e+07
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		5.117686e+06
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.816568e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.075064e+02
  R254	HO2	+ CH3O2		= CH4O2	+ O2		4.240182e+01
  R422	O	+ CH3O2		= CH3O	+ O2		1.872080e+01
  R155	H	+ CH3O2		= CH3O	+ OH		5.524468e+00
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		4.009952e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		1.014498e-02
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	6.811613e-03
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	1.749734e-04
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		3.366626e-05
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		9.916796e-06
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		8.127476e-06
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		3.061961e-06
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.613968e-06
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	2.968512e-08 (x2)
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	1.811296e-08 (x2)
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.580279e-10
  R205	H2	+ CH3O2		= CH4O2	+ H		2.699284e-10
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		1.402398e-11
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		1.060748e-14
  R156	H	+ CH3O2		= CH4	+ O2		3.040306e-15

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 1.02e+10

  T13	HNO4			= HO2	+ NO2		5.564880e+09
  R259	HO2	+ NO		= OH	+ NO2		4.481364e+09
  P10	NO3			= NO2	+ O		5.577601e+07
  P18	HNO4			= NO2	+ HO2		3.211625e+07
  R354	NO	+ O3		= NO2	+ O2		1.978867e+07
  R353	NO	+ NO3		= NO2	+ NO2		1.373444e+07 (x2)
  M32	O	+ NO		= NO2			1.043024e+07
  R380	NO3	+ C2H5		= C2H5O	+ NO2		7.939127e+06
  T7	N2O5			= NO2	+ NO3		6.142915e+06
  P26	CH3NO3			= CH3O	+ NO2		1.052929e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	9.960516e+05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	8.589610e+05
  R520	OH	+ HNO2		= H2O	+ NO2		5.749874e+04
  R443	O	+ NO3		= NO2	+ O2		2.206536e+04
  R190	H	+ NO3		= OH	+ NO2		1.935270e+04
  P15	HNO3			= NO2	+ OH		1.606282e+04
  R381	NO3	+ CH3		= CH3O	+ NO2		1.411368e+04
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.335063e+03
  P12	N2O5			= NO3	+ NO2		1.204505e+03
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	6.497537e+02
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.265581e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.075064e+02
  R524	OH	+ NO3		= HO2	+ NO2		8.402714e+01
  R176	H	+ HNO2		= H2	+ NO2		3.187886e+01
  R325	NH2	+ O3		= H2O	+ NO2		6.642691e+00
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.937926e+00
  T52	CH3NO3			= CH3O	+ NO2		6.430083e-01
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	1.561884e-02 (x2)
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	6.811613e-03
  R178	H	+ HNO3		= H2O	+ NO2		3.694135e-04
  R243	HNO2	+ CNO		= HCNO	+ NO2		8.468564e-05
  R242	HNO2	+ CN		= HCN	+ NO2		6.086770e-12
  T10	HNO3			= OH	+ NO2		1.193685e-12

NO2				LOSS RXS		INT RX RATE	TL = 1.02e+10

  M20	HO2	+ NO2		= HNO4			5.909001e+09
  P8	NO2			= NO	+ O		3.289112e+09
  R189	H	+ NO2		= OH	+ NO		2.752987e+08
  R640	NO2	+ CH3		= CH3NO2			1.648364e+08
  R442	O	+ NO2		= NO	+ O2		1.372912e+08
  R364	NO2	+ CH3		= CH3O	+ NO		1.019268e+08
  M33	O	+ NO2		= NO3			7.979164e+07
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		7.523214e+07
  R541	SO	+ NO2		= SO2	+ NO		4.018912e+07
  R265	HS	+ NO2		= NO	+ HSO		3.884774e+07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.552446e+07
  R270	HSO	+ NO2		= HSO2	+ NO		2.507075e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		2.435420e+07
  M29	NO2	+ NO3		= N2O5			6.147034e+06
  M28	NO2	+ CH3O		= CH3NO3			1.759229e+06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.658708e+06
  R368	NO2	+ CHO		= NO	+ CHO2		1.123775e+06
  M43	OH	+ NO2		= HNO3			6.577000e+05
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.285877e+05
  R377	NO2	+ O3		= NO3	+ O2		7.118506e+04
  R366	NO2	+ CH3O		= CH2O	+ HNO2		5.072200e+03
  R357	NO2	+ C2H3		= C2H3O	+ NO		2.759464e+03
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	6.497537e+02
  R535	S	+ NO2		= NO	+ SO		5.959630e+01
  R321	NH2	+ NO2		= H2O	+ N2O		2.063512e+01
  R292	N	+ NO2		= N2O	+ O		1.289288e+01
  R363	NO2	+ CH2		= CH2O	+ NO		1.647013e-01
  R463	O(1D)	+ NO2		= O2	+ NO		4.471606e-02
  R213	H2	+ NO2		= H	+ HNO2		7.915025e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.671637e-04
  R374	NO2	+ CNO		= CO2	+ N2O		3.583845e-04
  R360	NO2	+ C2HO		= CO2	+ HCNO		2.444405e-04
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.840852e-05
  R302	NH	+ NO2		= NO	+ HNO		7.388099e-06
  R303	NH	+ NO2		= OH	+ N2O		4.925399e-06
  R362	NO2	+ CH		= CHO	+ NO		4.253169e-06
  R355	NO2	+ C		= CO	+ NO		6.153259e-07
  R356	NO2	+ C2H		= C2HO	+ NO		4.556409e-09
  R367	NO2	+ CH4		= HNO2	+ CH3		2.353926e-09
  R568	NO2	+ CHO		= CO	+ HNO2		1.253903e-09
  R552	SO2	+ NO2		= SO3	+ NO		8.158163e-10
  R371	NO2	+ CN		= NO	+ CNO		8.049138e-12
  R372	NO2	+ CN		= CO	+ N2O		4.972363e-13
  R373	NO2	+ CN		= CO2	+ N2		3.636608e-13
  R542	CS	+ NO2		= OCS	+ NO		3.651943e-24
  T5	NO2			= NO	+ O		8.780287e-30

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 8.11e+09

  R413	O	+ CH2O		= CHO	+ OH		6.925697e+09
  P20	CH2O			= CHO	+ H		6.556914e+08
  M12	H	+ CO		= CHO			2.447694e+08
  R493	OH	+ CH2O		= CHO	+ H2O		7.857930e+07
  R148	H	+ CH2O		= H2	+ CHO		7.429013e+07
  P22	C2H4O			= CHO	+ CH3		6.135028e+07
  R398	O	+ C2H4		= CH3	+ CHO		3.133446e+07
  R272	HS	+ CH2O		= H2S	+ CHO		2.588101e+07
  R133	H	+ C2H3O		= CHO	+ CH3		8.772216e+06
  R138	H	+ C2H4O		= CH4	+ CHO		1.363760e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.233345e+06
  R53	CH2O	+ C2H5		= C2H6	+ CHO		7.487177e+04
  P27	CH2O2			= CHO	+ OH		2.300485e+04
  R79	CH3O	+ CH2O		= CH4O	+ CHO		7.463060e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		3.705049e+02
  R547	SO2	+ CH		= CHO	+ SO		2.322349e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		5.971285e+01
  R338	NO	+ CH		= N	+ CHO		1.893995e-01
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.983070e-02
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.242788e-03
  R55	CH2O	+ CN		= HCN	+ CHO		6.382469e-04
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.671637e-04
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		3.085756e-05
  R362	NO2	+ CH		= CHO	+ NO		4.253169e-06
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.613968e-06
  R474	OCS	+ CH		= CHO	+ CS		1.288866e-08
  T33	C2H4O			= CHO	+ CH3		1.640715e-32
  R121	CO	+ C2H4		= C2H3	+ CHO		9.319479e-56
  R120	CO	+ C2H2		= C2H	+ CHO		1.037871e-80

CHO				LOSS RXS		INT RX RATE	TL = 8.11e+09

  R426	O	+ CHO		= CO	+ OH		3.184764e+09
  R427	O	+ CHO		= CO2	+ H		3.184764e+09
  R118	CHO	+ O2		= CO	+ HO2		1.497820e+09
  R162	H	+ CHO		= CO	+ H2		2.362734e+08
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.658708e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.233345e+06
  R368	NO2	+ CHO		= NO	+ CHO2		1.123775e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		9.117623e+05
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.285877e+05
  R348	NO	+ CHO		= CO	+ HNO		1.617254e+05
  T46	CHO			= CO	+ H		1.133951e+05
  R504	OH	+ CHO		= CO	+ H2O		2.808909e+03
  R71	CH3	+ CHO		= CH4	+ CO		2.039883e+03
  M10	H	+ CHO		= CH2O			1.290306e+03
  R543	SO	+ CHO		= HSO	+ CO		4.113257e+02
  R70	CH3	+ CHO		= C2H4O			3.059825e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		9.069817e+01
  R267	HS	+ CHO		= H2S	+ CO		7.565410e+01
  R237	HNO	+ CHO		= CH2O	+ NO		6.114699e+01
  R114	CHO	+ CH3O		= CH2O	+ CH2O		2.331500e+01
  R113	CHO	+ CH3O		= CH4O	+ CO		1.165750e+01
  R561	CHO	+ CHO		= CH2O	+ CO		4.268390e+00 (x2)
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.221344e-01
  R50	CH2	+ CHO		= CO	+ CH3		4.079522e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		4.061905e-02
  R206	H2	+ CHO		= CH2O	+ H		4.679595e-03
  R569	S	+ CHO		= HS	+ CO		2.426403e-04
  R108	CHO	+ C2H		= C2H2	+ CO		2.747161e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		1.151846e-06
  R116	CHO	+ CN		= HCN	+ CO		3.294286e-08
  R117	CHO	+ CNO		= HCNO	+ CO		4.054620e-09
  R115	CHO	+ CH4O		= CH2O	+ CH3O		3.282008e-09
  R568	NO2	+ CHO		= CO	+ HNO2		1.253903e-09

************************************************************

HNO4				PRODUCTION RXS		INT RX RATE	TP = 5.91e+09

  M20	HO2	+ NO2		= HNO4			5.909001e+09

HNO4				LOSS RXS		INT RX RATE	TL = 5.90e+09

  T13	HNO4			= HO2	+ NO2		5.564880e+09
  T12	HNO4			= O2	+ HNO2		2.983786e+08
  P18	HNO4			= NO2	+ HO2		3.211625e+07
  P19	HNO4			= NO3	+ OH		8.081930e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	9.960516e+05
  R440	O	+ HNO4		= HNO3	+ O2		4.797951e+02

************************************************************

CH21				PRODUCTION RXS		INT RX RATE	TP = 5.21e+09

  P33	CH4			= CH21	+ H2		5.206536e+09
  P65	C2H6			= CH4	+ CH21		2.615102e+06
  P61	C2H5			= CH3	+ CH21		1.432604e+06
  T22	CH4O			= CH21	+ H2O		1.347554e-44

CH21				LOSS RXS		INT RX RATE	TL = 5.21e+09

  R597	CH21	+ H2		= CH3	+ H		3.488123e+09
  R599	CH21	+ CH4		= CH3	+ CH3		1.036080e+09
  R596	CH21	+ H2		= CH2	+ H2		4.756532e+08
  R598	CH21	+ CH4		= CH2	+ CH4		2.107280e+08

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 4.45e+09

  P8	NO2			= NO	+ O		3.289112e+09
  P14	HNO2			= NO	+ OH		2.821415e+08
  R189	H	+ NO2		= OH	+ NO		2.752987e+08
  P25	CH3NO2			= CH3O	+ NO		1.643972e+08
  R442	O	+ NO2		= NO	+ O2		1.372912e+08
  R364	NO2	+ CH3		= CH3O	+ NO		1.019268e+08
  R541	SO	+ NO2		= SO2	+ NO		4.018912e+07
  R265	HS	+ NO2		= NO	+ HSO		3.884774e+07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.552446e+07
  R270	HSO	+ NO2		= HSO2	+ NO		2.507075e+07
  R439	O	+ HNO		= OH	+ NO		2.498136e+07
  P71	HNO			= NO	+ H		2.366535e+07
  P9	NO3			= NO	+ O2		7.647390e+06
  R235	HNO	+ CH3		= CH4	+ NO		2.635393e+06
  T6	NO3			= NO	+ O2		1.878232e+06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.658708e+06
  R368	NO2	+ CHO		= NO	+ CHO2		1.123775e+06
