  R328	NH3	+ CH3		= CH4	+ NH2		1.278035e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.875345e-04
  R470	O3	+ CH3		= CH3O	+ O2		7.974656e-05
  R381	NO3	+ CH3		= CH3O	+ NO2		2.782995e-05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		3.572132e-06
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.598760e-06
  R72	CH3	+ CNO		= CH2O	+ HCN		1.500444e-06
  R149	H	+ CH3		= CH2	+ H2		1.306257e-06
  R95	CH4	+ CH3		= H2	+ C2H5		1.047969e-06
  R316	NH2	+ CH3		= CH4	+ NH		1.919153e-07
  R495	OH	+ CH3		= CH3O	+ H		7.468156e-10
  R57	CH3	+ C2H2		= CH4	+ C2H		8.067699e-13
  R122	CO	+ CH3		= C2H2	+ OH		2.815208e-33

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 3.39e+09

  R512	OH	+ H2		= H2O	+ H		3.350451e+09
  R320	NH2	+ NO		= H2O	+ N2		2.176707e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.111731e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		2.247397e+06
  R491	OH	+ C2H6		= C2H5	+ H2O		4.113443e+05
  R501	OH	+ CH4		= CH3	+ H2O		3.995096e+05
  R496	OH	+ CH3		= CH2	+ H2O		1.474878e+05
  M18	H	+ OH		= H2O			1.311464e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		1.123282e+05
  R232	H2S	+ OH		= H2O	+ HS		1.044773e+05
  R526	OH	+ OH		= H2O	+ O		7.362023e+04
  R504	OH	+ CHO		= CO	+ H2O		3.437983e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.998109e+04
  R574	HSO	+ OH		= H2O	+ SO		9.973867e+03
  R321	NH2	+ NO2		= H2O	+ N2O		3.488512e+03
  R523	OH	+ NH3		= H2O	+ NH2		2.169638e+03
  R181	H	+ HO2		= O	+ H2O		7.912541e+02
  R487	OH	+ C2H3O		= C2H2O	+ H2O		5.241133e+02
  P50	H2SO4			= SO3	+ H2O		4.372072e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		2.257648e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		2.247792e+02
  R519	OH	+ HNO		= H2O	+ NO		2.120914e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		1.605318e+02
  R522	OH	+ HO2		= H2O	+ O2		3.018392e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		9.669838e-01
  R167	H	+ H2O2		= OH	+ H2O		4.717292e-01
  R326	NH2	+ OH		= H2O	+ NH		3.444470e-01
  R513	OH	+ H2O2		= H2O	+ HO2		3.223189e-02
  R566	HSO3	+ OH		= H2O	+ SO3		2.923230e-03
  R325	NH2	+ O3		= H2O	+ NO2		1.020906e-04
  R520	OH	+ HNO2		= H2O	+ NO2		6.575017e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	6.186234e-06
  R177	H	+ HNO2		= H2O	+ NO		4.891055e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.595110e-07
  M41	OH	+ HNO3		= H2O	+ NO3		1.879692e-07
  R517	OH	+ HCNO		= CNO	+ H2O		1.309499e-07
  R160	H	+ CH4O2		= CH3O	+ H2O		1.008599e-07
  R516	OH	+ HCN		= CN	+ H2O		7.601688e-08
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.972855e-08
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.127601e-08
  P29	CH2O2			= H2O	+ CO		5.238054e-09
  R309	NH	+ OH		= H2O	+ N		2.736617e-09
  R480	OH	+ C2H2		= C2H	+ H2O		1.829970e-09
  R178	H	+ HNO3		= H2O	+ NO2		8.250273e-14
  T16	CH2O2			= CO	+ H2O		6.378254e-23
  T24	CH4O2			= CH2O	+ H2O		2.242964e-23
  T22	CH4O			= CH21	+ H2O		9.827400e-41
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 2.92e+09

  P6	H2O			= H	+ OH		2.863594e+09
  R218	H2O	+ CH		= CH3O			5.678890e+07
  R565	SO3	+ H2O		= H2SO4			5.958268e+03
  R456	O(1D)	+ H2O		= OH	+ OH		4.466026e+03
  R215	H2O	+ C2H		= C2H2	+ OH		3.457972e+02
  R319	NH2	+ H2O		= OH	+ NH3		1.975080e+02
  R166	H	+ H2O		= H2	+ OH		2.409537e+00
  R220	H2O	+ CNO		= HCNO	+ OH		2.662276e-05
  R217	H2O	+ C2H5		= C2H6	+ OH		6.521732e-06
  R219	H2O	+ CN		= HCN	+ OH		1.185929e-08
  R287	N	+ H2O		= OH	+ NH		5.437656e-36
  R214	H2O	+ C		= CH	+ OH		2.525762e-41

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 3.25e+09

  P36	CO2			= CO	+ O		3.072274e+09
  P35	CO			= C	+ O		7.915832e+07
  P51	SO			= S	+ O		4.399500e+07
  R458	O(1D)	+ N2		= O	+ N2		2.724878e+07
  P46	SO2			= SO	+ O		1.186335e+07
  P49	HSO			= HS	+ O		9.974392e+06
  R40	NH	+ OH		= NH2	+ O		3.065908e+06
  R6	C	+ O2		= CO	+ O		2.023009e+05
  P44	NO			= N	+ O		1.499106e+05
  R454	O(1D)	+ CO2		= CO2	+ O		8.363882e+04
  R536	S	+ O2		= SO	+ O		7.368928e+04
  R526	OH	+ OH		= H2O	+ O		7.362023e+04
  P8	NO2			= NO	+ O		1.720405e+04
  R478	OH	+ C2H		= C2H2	+ O		1.219757e+04
  R181	H	+ HO2		= O	+ H2O		7.912541e+02
  P5	HO2			= O	+ OH		7.587461e+02
  P2	O2			= O	+ O(1D)		5.907250e+02
  R291	N	+ NO		= O	+ N2		2.468716e+02
  P10	NO3			= NO2	+ O		2.932274e+01
  P1	O2			= O	+ O		2.727140e+01 (x2)
  P30	SO3			= SO2	+ O		1.344964e+01
  R332	NO	+ C		= CN	+ O		4.982944e+00
  P3	O3			= O2	+ O		1.296974e+00
  R644	NH2	+ OH		= NH3	+ O		2.446550e-01
  R341	NO	+ CH		= O	+ HCN		3.742739e-02
  R544	SO	+ O2		= SO2	+ O		3.703116e-02
  T44	HSO2			= O	+ HSO		2.085199e-02
  R292	N	+ NO2		= N2O	+ O		3.264184e-03
  P16	HNO3			= HNO2	+ O		1.995651e-03
  R464	O(1D)	+ O2		= O	+ O2		8.566682e-04
  R352	NO	+ CNO		= CO	+ N2	+ O	4.584283e-05
  R507	OH	+ CN		= O	+ HCN		4.065149e-05
  P13	N2O5			= NO3	+ NO	+ O	2.848816e-07
  R540	CS	+ O2		= OCS	+ O		3.003363e-08
  R293	N	+ O2		= NO	+ O		5.499403e-10
  R164	H	+ CNO		= HCN	+ O		5.086530e-10
  R509	OH	+ CNO		= HCNO	+ O		2.443140e-11
  R562	SO21	+ O2		= O	+ SO3		1.542912e-11
  R466	O(1D)	+ O3		= O2	+ O	+ O	2.375507e-15 (x2)
  T1	O3			= O2	+ O		6.477736e-16
  R307	NH	+ O2		= O	+ HNO		1.060224e-17
  R174	H	+ HNO		= NH2	+ O		5.067663e-19
  T4	N2O			= N2	+ O		7.072850e-20
  T5	NO2			= NO	+ O		1.038935e-41
  T41	SO3			= SO2	+ O		7.467603e-50
  R187	H	+ NO		= NH	+ O		3.704137e-51

O				LOSS RXS		INT RX RATE	TL = 3.25e+09

  R433	O	+ H2		= H	+ OH		1.110531e+09
  R426	O	+ CHO		= CO	+ OH		4.811718e+08
  R427	O	+ CHO		= CO2	+ H		4.811718e+08
  R578	HSO	+ O		= OH	+ SO		2.395565e+08
  M31	O	+ CO		= CO2			2.202783e+08
  R266	HS	+ O		= H	+ SO		1.626799e+08
  R439	O	+ HNO		= OH	+ NO		1.568867e+08
  R415	O	+ CH3		= CH2O	+ H		1.296874e+08
  R428	O	+ CHO2		= CO2	+ OH		1.172689e+08
  R416	O	+ CH3		= CO	+ H2	+ H	5.298655e+07
  R413	O	+ CH2O		= CHO	+ OH		2.033537e+07
  R322	NH2	+ O		= H	+ HNO		1.974336e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.428767e+07
  R400	O	+ C2H4		= CH2O	+ CH2		7.921704e+06
  M46	SO	+ O		= SO2			6.459307e+06
  R396	O	+ C2H4		= C2H3O	+ H		6.304422e+06
  R391	O	+ C2H2		= CO	+ CH2		3.564389e+06
  R323	NH2	+ O		= OH	+ NH		3.065903e+06
  R324	NH2	+ O		= H2	+ NO		2.193706e+06
  R393	O	+ C2H3		= C2H3O			1.845098e+06
  R394	O	+ C2H3		= C2H2	+ OH		1.845098e+06
  R395	O	+ C2H3		= C2H2O	+ H		1.695412e+06
  R402	O	+ C2H5		= C2H5O			1.582189e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.057080e+06
  R446	O	+ S2		= S	+ SO		9.386541e+05
  R399	O	+ C2H4		= C2H2O	+ H2		9.006317e+05
  R401	O	+ C2H4O		= C2H3O	+ OH		4.006358e+05
  R231	H2S	+ O		= OH	+ HS		3.493965e+05
  R419	O	+ CH3O		= CH2O	+ OH		2.852831e+05
  R445	O	+ OH		= O2	+ H		2.224937e+05
  R405	O	+ C2H5		= CH2O	+ CH3		2.122108e+05
  R404	O	+ C2H5		= C2H4	+ OH		1.582189e+05
  M16	H	+ O		= OH			1.543033e+05
  M32	O	+ NO		= NO2			1.200952e+05
  R420	O	+ CH3O		= CH3	+ O2		1.018868e+05
  R441	O	+ HO2		= OH	+ O2		6.226384e+04
  R406	O	+ C2H6		= C2H5	+ OH		5.681169e+04
  R414	O	+ CH3		= CH3O			3.606025e+04
  R423	O	+ CH4		= CH3	+ OH		2.679109e+04
  R390	O	+ C2H2		= H	+ C2HO		7.901671e+03
  R424	O	+ CH4O		= CH3O	+ OH		7.662095e+03
  R408	O	+ CH		= CO	+ H		5.623475e+03
  M49	SO2	+ O		= SO3			5.298397e+03
  M34	O	+ O		= O2			5.272058e+03 (x2)
  R411	O	+ CH2		= CO	+ H	+ H	4.997101e+03
  R412	O	+ CH2		= CO	+ H2		3.039903e+03
  R442	O	+ NO2		= NO	+ O2		2.350102e+03
  R389	O	+ C2H		= CO	+ CH		7.637932e+02
  R397	O	+ C2H4		= C2H3	+ OH		5.773435e+02
  R409	O	+ CH2		= CH	+ OH		2.998260e+02
  R274	HSO3	+ O		= OH	+ SO3		1.346840e+02
  M33	O	+ NO2		= NO3			3.346117e+01
  R392	O	+ C2H2N		= CH2O	+ CN		9.965099e+00
  R125	CS	+ O		= CO	+ S		6.280810e+00
  M35	O	+ O2		= O3			2.661504e+00
  R435	O	+ HCN		= H	+ CNO		8.621842e-02
  R436	O	+ HCN		= CO	+ NH		3.695075e-02
  R443	O	+ NO3		= NO2	+ O2		2.201328e-02
  R304	NH	+ O		= NO	+ H		1.403310e-02
  M26	N	+ O		= NO			1.072201e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.746577e-03
  R407	O	+ CH		= OH	+ C		1.785413e-03
  R430	O	+ CN		= CO	+ N		1.685740e-03
  R305	NH	+ O		= OH	+ N		1.403310e-03
  R431	O	+ CNO		= CO	+ NO		8.470244e-04
  R475	OCS	+ O		= CO	+ SO		3.261905e-04
  R434	O	+ H2O2		= OH	+ HO2		7.963752e-05
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	5.529455e-05
  R444	O	+ O3		= O2	+ O2		1.771065e-06
  R422	O	+ CH3O2		= CH3O	+ O2		1.287795e-08
  R440	O	+ HNO4		= HNO3	+ O2		4.211343e-09
  R438	O	+ HCNO		= CO2	+ NH		9.934892e-10
  R425	O	+ CH4O2		= CH3O2	+ OH		1.535136e-10
  R432	O	+ CNO		= CN	+ O2		1.168261e-11
  R553	SO2	+ O		= SO	+ O2		4.493054e-13
  R437	O	+ HCNO		= CNO	+ OH		4.483300e-13
  R555	SO3	+ O		= SO2	+ O2		1.295082e-37
  R429	O	+ CN		= C	+ NO		8.602805e-38
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 3.16e+09

  R511	OH	+ CO		= CO2	+ H		2.337600e+09
  R427	O	+ CHO		= CO2	+ H		4.811718e+08
  M31	O	+ CO		= CO2			2.202783e+08
  R428	O	+ CHO2		= CO2	+ OH		1.172689e+08
  R454	O(1D)	+ CO2		= CO2	+ O		8.363882e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.998109e+04
  R645	O2	+ CHO2		= HO2	+ CO2		1.429432e+04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	1.150783e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	9.635946e+00
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	5.013978e+00
  T49	CHO2			= CO2	+ H		1.073793e-01
  R337	NO	+ C2HO		= HCN	+ CO2		2.508814e-02
  R351	NO	+ CNO		= CO2	+ N2		8.442703e-05
  R473	OCS	+ OH		= CO2	+ HS		1.368398e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.339876e-08
  R374	NO2	+ CNO		= CO2	+ N2O		3.952564e-09
  R438	O	+ HCNO		= CO2	+ NH		9.934892e-10
  R360	NO2	+ C2HO		= CO2	+ HCNO		7.060815e-10
  R373	NO2	+ CN		= CO2	+ N2		1.100629e-12
  T15	CH2O2			= CO2	+ H2		1.194232e-33

CO2				LOSS RXS		INT RX RATE	TL = 3.83e+09

  P36	CO2			= CO	+ O		3.072274e+09
  P37	CO2			= CO	+ O(1D)		7.439095e+08
  R572	S	+ CO2		= SO	+ CO		6.172577e+06
  R123	CO2	+ CH2		= CH2O	+ CO		4.583945e+06
  R454	O(1D)	+ CO2		= CO2	+ O		8.363882e+04
  R165	H	+ CO2		= CO	+ OH		2.517681e-06
  R124	CO2	+ CN		= CNO	+ CO		6.045365e-31

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 3.05e+09

  R145	H	+ CH		= C	+ H2		2.971152e+09
  P35	CO			= C	+ O		7.915832e+07
  R407	O	+ CH		= OH	+ C		1.785413e-03
  R284	N	+ CN		= C	+ N2		2.902608e-08
  R429	O	+ CN		= C	+ NO		8.602805e-38
  R276	N	+ C2		= CN	+ C		8.622948e-41

C				LOSS RXS		INT RX RATE	TL = 3.05e+09

  M2	C	+ H2		= CH2			3.049237e+09
  R8	C	+ SO2		= CO	+ SO		8.707519e+05
  R6	C	+ O2		= CO	+ O		2.023009e+05
  R7	C	+ OCS		= CO	+ CS		6.252587e+00
  R332	NO	+ C		= CN	+ O		4.982944e+00
  R296	N2O	+ C		= CO	+ N2		3.799966e+00
  R331	NO	+ C		= CO	+ N		2.638312e+00
  R4	C	+ H2S		= CH	+ HS		1.174392e-03
  M22	N	+ C		= CN			1.269429e-09
  R355	NO2	+ C		= CO	+ NO		2.526027e-10
  R3	C	+ H2		= CH	+ H		1.709336e-12
  R193	H2	+ C		= CH	+ H		1.709336e-12
  R310	NH2	+ C		= CH	+ NH		1.269705e-27
  R214	H2O	+ C		= CH	+ OH		2.525762e-41
  R5	C	+ N2		= CN	+ N		3.327102e-42
  R2	C	+ CN		= C2	+ N		2.336087e-44
  R1	C	+ CH2		= CH	+ CH		4.006728e-56

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 2.90e+09

  M57	H	+ CH3		= CH4			2.827828e+09
  P65	C2H6			= CH4	+ CH21		6.740810e+07
  R71	CH3	+ CHO		= CH4	+ CO		4.806248e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.500910e+06
  R203	H2	+ CH3		= CH4	+ H		6.830513e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		4.995419e+05
  R138	H	+ C2H4O		= CH4	+ CHO		4.182284e+05
  P23	C2H4O			= CO	+ CH4		1.636904e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		3.961508e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		2.902311e+04
  R598	CH21	+ CH4		= CH2	+ CH4		1.203787e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		8.130460e+03
  R235	HNO	+ CH3		= CH4	+ NO		5.721225e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		2.238710e+00
  R224	H2O2	+ CH3		= CH4	+ HO2		3.677479e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.668273e-01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		2.161623e-02
  R328	NH3	+ CH3		= CH4	+ NH2		1.278035e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.875345e-04
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.598760e-06
  R316	NH2	+ CH3		= CH4	+ NH		1.919153e-07
  R57	CH3	+ C2H2		= CH4	+ C2H		8.067699e-13
  T92	CH5N			= CH4	+ NH		3.420679e-15
  R156	H	+ CH3O2		= CH4	+ O2		1.201817e-25
  T35	C2H4O			= CH4	+ CO		3.356687e-41

CH4				LOSS RXS		INT RX RATE	TL = 3.20e+09

  P33	CH4			= CH21	+ H2		1.575731e+09
  P32	CH4			= CH3	+ H		1.218961e+09
  P34	CH4			= CH	+ H2	+ H	1.783846e+08
  R92	CH4	+ C2H2		= C2H3	+ CH3		1.205072e+08
  R33	CH	+ CH4		= C2H4	+ H		1.040951e+08
  R317	NH2	+ CH4		= CH3	+ NH3		3.655999e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		1.016864e+06
  R157	H	+ CH4		= CH3	+ H2		4.919126e+05
  R501	OH	+ CH4		= CH3	+ H2O		3.995096e+05
  R599	CH21	+ CH4		= CH3	+ CH3		5.918621e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		4.551114e+04
  R423	O	+ CH4		= CH3	+ OH		2.679109e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		1.208260e+04
  R598	CH21	+ CH4		= CH2	+ CH4		1.203787e+04
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.020651e+03
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.625102e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.331260e+01
  R99	CH4	+ CN		= HCN	+ CH3		2.323187e+01
  R98	CH4	+ CHO		= CH2O	+ CH3		1.303146e-02
  R94	CH4	+ C2H5		= C2H6	+ CH3		3.750875e-03
  R48	CH2	+ CH4		= CH3	+ CH3		1.291478e-04
  R100	CH4	+ CNO		= CH3	+ HCNO		6.183887e-06
  R95	CH4	+ CH3		= H2	+ C2H5		1.047969e-06
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		2.107347e-21
  R367	NO2	+ CH4		= HNO2	+ CH3		8.479420e-24
  R608	C2	+ CH4		= C2H	+ CH3		4.812904e-28

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 2.77e+09

  P42	NH3			= NH2	+ H		2.765579e+09
  R40	NH	+ OH		= NH2	+ O		3.065908e+06
  R641	N2H3	+ H		= NH2	+ NH2		5.142889e+05 (x2)
  M24	N	+ H2		= NH2			1.492076e+05
  R523	OH	+ NH3		= H2O	+ NH2		2.169638e+03
  R186	H	+ NH3		= H2	+ NH2		3.639366e+00
  R171	H	+ HCNO		= CO	+ NH2		1.595951e-01
  R328	NH3	+ CH3		= CH4	+ NH2		1.278035e-02
  R461	O(1D)	+ NH3		= OH	+ NH2		2.749949e-05
  T91	N2H4			= NH2	+ NH2		4.485309e-06 (x2)
  R329	NH3	+ CN		= HCN	+ NH2		2.510895e-07
  R515	OH	+ HCN		= CO	+ NH2		7.300687e-12
  R300	NH	+ NH3		= NH2	+ NH2		8.030445e-17 (x2)
  R174	H	+ HNO		= NH2	+ O		5.067663e-19
  T93	CH5N			= CH3	+ NH2		7.305984e-21

NH2				LOSS RXS		INT RX RATE	TL = 2.77e+09

  R212	H2	+ NH2		= NH3	+ H		2.408929e+09
  M85	NH2	+ NH2		= N2H4			1.538394e+08 (x2)
  R320	NH2	+ NO		= H2O	+ N2		2.176707e+07
  R322	NH2	+ O		= H	+ HNO		1.974336e+07
  R317	NH2	+ CH4		= CH3	+ NH3		3.655999e+06
  R323	NH2	+ O		= OH	+ NH		3.065903e+06
  M86	NH2	+ CH3		= CH5N			2.622069e+06
  R324	NH2	+ O		= H2	+ NO		2.193706e+06
  M14	H	+ NH2		= NH3			1.575261e+05
  R258	HO2	+ NH2		= NH3	+ O2		6.128643e+03
  R321	NH2	+ NO2		= H2O	+ N2O		3.488512e+03
  M40	NH2	+ C2H3		= C2H5N			7.009808e+02
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.600630e+02
  R319	NH2	+ H2O		= OH	+ NH3		1.975080e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.987639e+00
  R326	NH2	+ OH		= H2O	+ NH		3.444470e-01
  R644	NH2	+ OH		= NH3	+ O		2.446550e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.388803e-01
  R311	NH2	+ C2H2		= C2H	+ NH3		3.221594e-04
  R325	NH2	+ O3		= H2O	+ NO2		1.020906e-04
  R316	NH2	+ CH3		= CH4	+ NH		1.919153e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		2.078889e-10
  R310	NH2	+ C		= CH	+ NH		1.269705e-27

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 2.67e+09

  P45	H2S			= HS	+ H		2.188406e+09
  R569	S	+ CHO		= HS	+ CO		2.417332e+08
  R575	HSO	+ H		= HS	+ OH		1.158204e+08
  R230	H2S	+ H		= H2	+ HS		5.931520e+07
  R579	HSO	+ S		= HS	+ SO		5.538856e+07
  P49	HSO			= HS	+ O		9.974392e+06
  R231	H2S	+ O		= OH	+ HS		3.493965e+05
  R232	H2S	+ OH		= H2O	+ HS		1.044773e+05
  R570	S	+ HO2		= HS	+ O2		2.365223e+03
  R229	H2S	+ CH2		= HS	+ CH3		1.467025e+02
  R228	H2S	+ CH		= HS	+ CH2		1.230954e-02
  R271	HSO	+ O3		= HS	+ O2	+ O2	4.148103e-03
  R4	C	+ H2S		= CH	+ HS		1.174392e-03
  R473	OCS	+ OH		= CO2	+ HS		1.368398e-06
  T59	H2S			= HS	+ H		1.780716e-21

HS				LOSS RXS		INT RX RATE	TL = 2.67e+09

  R272	HS	+ CH2O		= H2S	+ CHO		1.386150e+09
  R267	HS	+ CHO		= H2S	+ CO		7.338333e+08
  R266	HS	+ O		= H	+ SO		1.626799e+08
  R533	S	+ HS		= H	+ S2		1.465765e+08
  R577	HSO	+ HS		= H2S	+ SO		6.568174e+07
  R264	HS	+ HS		= S	+ H2S		6.481111e+07 (x2)
  R560	HS	+ H		= H2	+ S		4.654174e+07
  R265	HS	+ NO2		= NO	+ HSO		6.818191e+03
  R263	HS	+ HO2		= OH	+ HSO		2.906933e+03
  M21	HS	+ O2		= HSO2			1.218251e+00
  R269	HS	+ O3		= O2	+ HSO		3.117366e-02
  R268	HS	+ O2		= SO	+ OH		1.453571e-03

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 2.47e+09

  R212	H2	+ NH2		= NH3	+ H		2.408929e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.643536e+07 (x2)
  R317	NH2	+ CH4		= CH3	+ NH3		3.655999e+06
  M14	H	+ NH2		= NH3			1.575261e+05
  R258	HO2	+ NH2		= NH3	+ O2		6.128643e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.600630e+02
  R319	NH2	+ H2O		= OH	+ NH3		1.975080e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.987639e+00
  R644	NH2	+ OH		= NH3	+ O		2.446550e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.388803e-01
  R311	NH2	+ C2H2		= C2H	+ NH3		3.221594e-04

NH3				LOSS RXS		INT RX RATE	TL = 2.77e+09

  P42	NH3			= NH2	+ H		2.765579e+09
  R523	OH	+ NH3		= H2O	+ NH2		2.169638e+03
  R186	H	+ NH3		= H2	+ NH2		3.639366e+00
  R327	NH3	+ CH		= HCN	+ H2	+ H	4.440157e-02
  P43	NH3			= NH	+ H2		1.910099e-02
  R328	NH3	+ CH3		= CH4	+ NH2		1.278035e-02
  R461	O(1D)	+ NH3		= OH	+ NH2		2.749949e-05
  R330	NH3	+ CNO		= CO	+ N2H3		7.473455e-06
  R329	NH3	+ CN		= HCN	+ NH2		2.510895e-07
  R300	NH	+ NH3		= NH2	+ NH2		8.030445e-17

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 2.25e+09

  R272	HS	+ CH2O		= H2S	+ CHO		1.386150e+09
  R267	HS	+ CHO		= H2S	+ CO		7.338333e+08
  R577	HSO	+ HS		= H2S	+ SO		6.568174e+07
  R264	HS	+ HS		= S	+ H2S		6.481111e+07
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 2.25e+09

  P45	H2S			= HS	+ H		2.188406e+09
  R230	H2S	+ H		= H2	+ HS		5.931520e+07
  R231	H2S	+ O		= OH	+ HS		3.493965e+05
  R232	H2S	+ OH		= H2O	+ HS		1.044773e+05
  R229	H2S	+ CH2		= HS	+ CH3		1.467025e+02
  R228	H2S	+ CH		= HS	+ CH2		1.230954e-02
  R4	C	+ H2S		= CH	+ HS		1.174392e-03
  T59	H2S			= HS	+ H		1.780716e-21
  T58	H2S			= H2	+ S		6.533519e-23

************************************************************

CH21				PRODUCTION RXS		INT RX RATE	TP = 1.64e+09

  P33	CH4			= CH21	+ H2		1.575731e+09
  P65	C2H6			= CH4	+ CH21		6.740810e+07
  P61	C2H5			= CH3	+ CH21		1.795355e+04
  T22	CH4O			= CH21	+ H2O		9.827400e-41

CH21				LOSS RXS		INT RX RATE	TL = 1.64e+09

  R597	CH21	+ H2		= CH3	+ H		1.445915e+09
  R596	CH21	+ H2		= CH2	+ H2		1.971703e+08
  R599	CH21	+ CH4		= CH3	+ CH3		5.918621e+04
  R598	CH21	+ CH4		= CH2	+ CH4		1.203787e+04

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 7.72e+08

  T55	SO21			= SO2			6.781021e+08
  T56	SO23			= SO2			8.371307e+07
  M46	SO	+ O		= SO2			6.459307e+06
  R559	SO	+ SO		= SO2	+ S		2.813086e+06
  R528	OH	+ SO		= SO2	+ H		1.146739e+06
  T43	HSO2			= SO2	+ H		2.111412e+04
  R541	SO	+ NO2		= SO2	+ NO		1.222433e+04
  R273	HSO2	+ O2		= HO2	+ SO2		7.363588e+02
  P30	SO3			= SO2	+ O		1.344964e+01
  R558	HSO	+ O2		= OH	+ SO2		1.018064e+01
  R554	SO3	+ H		= OH	+ SO2		5.175410e+00
  R557	SO3	+ SO		= SO2	+ SO2		4.302650e+00 (x2)
  T53	HSO3			= OH	+ SO2		1.469197e+00
  R544	SO	+ O2		= SO2	+ O		3.703116e-02
  R545	SO	+ O3		= SO2	+ O2		1.839951e-03
  R555	SO3	+ O		= SO2	+ O2		1.295082e-37
  R556	SO3	+ OH		= HO2	+ SO2		1.301343e-38
  T41	SO3			= SO2	+ O		7.467603e-50
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 7.75e+08

  P47	SO2			= SO21			7.458165e+08
  P48	SO2			= SO23			1.599861e+07
  P46	SO2			= SO	+ O		1.186335e+07
  R8	C	+ SO2		= CO	+ SO		8.707519e+05
  M48	SO2	+ H		= HSO2			1.692518e+04
  M49	SO2	+ O		= SO3			5.298397e+03
  R547	SO2	+ CH		= CHO	+ SO		1.443397e+03
  R548	SO2	+ CH2		= CH2O	+ SO		7.299936e+02
