  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.037952e-02
  R362	NO2	+ CH		= CHO	+ NO		1.461657e-04
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.464559e-06
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.921978e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.514718e-10
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		9.954608e-14
  T33	C2H4O			= CHO	+ CH3		3.349827e-35
  R121	CO	+ C2H4		= C2H3	+ CHO		1.728189e-59
  R120	CO	+ C2H2		= C2H	+ CHO		2.463280e-87

CHO				LOSS RXS		INT RX RATE	TL = 1.23e+11

  R162	H	+ CHO		= CO	+ H2		7.440704e+10
  R426	O	+ CHO		= CO	+ OH		1.864213e+10
  R427	O	+ CHO		= CO2	+ H		1.864213e+10
  R118	CHO	+ O2		= CO	+ HO2		1.044744e+10
  R348	NO	+ CHO		= CO	+ HNO		1.040737e+09
  R71	CH3	+ CHO		= CH4	+ CO		1.349430e+07
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.248622e+06
  R368	NO2	+ CHO		= NO	+ CHO2		4.910942e+06
  R70	CH3	+ CHO		= C2H4O			2.024146e+06
  M10	H	+ CHO		= CH2O			8.204499e+05
  R504	OH	+ CHO		= CO	+ H2O		6.913398e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	3.366585e+05
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.052287e+05
  R561	CHO	+ CHO		= CH2O	+ CO		6.766846e+04 (x2)
  R543	SO	+ CHO		= HSO	+ CO		4.498087e+04
  R114	CHO	+ CH3O		= CH2O	+ CH2O		3.215354e+04
  R112	CHO	+ C2H5		= C2H6	+ CO		2.715655e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		1.607677e+04
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.502739e+03
  R267	HS	+ CHO		= H2S	+ CO		4.315854e+03
  T46	CHO			= CO	+ H		7.265754e+02
  R237	HNO	+ CHO		= CH2O	+ NO		5.150398e+02
  R50	CH2	+ CHO		= CO	+ CH3		1.054686e+02
  R569	S	+ CHO		= HS	+ CO		1.098434e+01
  R109	CHO	+ C2H3		= C2H4	+ CO		1.315629e+00
  R108	CHO	+ C2H		= C2H2	+ CO		6.725468e-01
  R116	CHO	+ CN		= HCN	+ CO		9.375630e-03
  R117	CHO	+ CNO		= HCNO	+ CO		8.279984e-05
  R206	H2	+ CHO		= CH2O	+ H		6.665200e-05
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.074542e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		1.355251e-07
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.941787e-08
  R568	NO2	+ CHO		= CO	+ HNO2		1.295070e-10

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 1.22e+11

  R415	O	+ CH3		= CH2O	+ H		1.170577e+11
  R400	O	+ C2H4		= CH2O	+ CH2		1.606656e+09
  R419	O	+ CH3O		= CH2O	+ OH		1.340096e+09
  R81	CH3O	+ O2		= CH2O	+ HO2		1.067895e+09
  T17	CH3O2			= CH2O	+ OH		4.828043e+08
  R154	H	+ CH3O		= CH2O	+ H2		3.096818e+08
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.482300e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		9.595932e+07
  R123	CO2	+ CH2		= CH2O	+ CO		7.848578e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		8.945676e+06
  R405	O	+ C2H5		= CH2O	+ CH3		2.797647e+06
  M10	H	+ CHO		= CH2O			8.204499e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898882e+05
  R561	CHO	+ CHO		= CH2O	+ CO		6.766846e+04
  R114	CHO	+ CH3O		= CH2O	+ CH2O		3.215354e+04 (x2)
  R499	OH	+ CH3O		= CH2O	+ H2O		8.708773e+03
  R492	OH	+ CH2		= CH2O	+ H		1.344232e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.230847e+03
  R237	HNO	+ CHO		= CH2O	+ NO		5.150398e+02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.076596e+02
  R366	NO2	+ CH3O		= CH2O	+ HNO2		4.236650e+02
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.827050e+02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.808839e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.335232e+01
  R548	SO2	+ CH2		= CH2O	+ SO		5.418235e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.725383e-01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		2.671240e-01
  T47	CH3O			= CH2O	+ H		7.747942e-02
  R392	O	+ C2H2N		= CH2O	+ CN		3.717056e-02
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.864197e-02
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.328131e-02
  R363	NO2	+ CH2		= CH2O	+ NO		6.315057e-03
  R72	CH3	+ CNO		= CH2O	+ HCN		3.376370e-04
  R468	O3	+ C2H4		= CH2O	+ CH2O2		2.998854e-04
  R206	H2	+ CHO		= CH2O	+ H		6.665200e-05
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.515949e-05
  T51	CH3NO2			= CH2O	+ HNO		3.247307e-05
  T36	C2H5O			= CH2O	+ CH3		1.804988e-05
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.074542e-05
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		5.839059e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		1.355251e-07
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.941787e-08
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.644394e-08
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	6.742016e-11
  T24	CH4O2			= CH2O	+ H2O		1.231906e-13
  T21	CH4O			= CH2O	+ H2		5.950604e-40

CH2O				LOSS RXS		INT RX RATE	TL = 1.22e+11

  R413	O	+ CH2O		= CHO	+ OH		6.193995e+10
  R148	H	+ CH2O		= H2	+ CHO		4.757668e+10
  R147	H	+ CH2O		= CH3O			7.847406e+09
  R493	OH	+ CH2O		= CHO	+ H2O		2.555637e+09
  R32	CH	+ CH2O		= C2H3O			1.669948e+09
  P21	CH2O			= CO	+ H2		3.754844e+08
  P20	CH2O			= CHO	+ H		2.211171e+08
  R272	HS	+ CH2O		= H2S	+ CHO		1.153998e+07
  R55	CH2O	+ CN		= HCN	+ CHO		2.727423e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.535701e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		1.182720e+02
  R56	CH2O	+ CNO		= HCNO	+ CHO		8.064088e-01
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.579759e-01
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.464559e-06
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.921978e-07
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.514718e-10
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		9.954608e-14
  T14	CH2O			= CO	+ H2		1.574598e-29

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 1.03e+11

  M17	H	+ O2		= HO2			9.112408e+10
  R118	CHO	+ O2		= CO	+ HO2		1.044744e+10
  R81	CH3O	+ O2		= CH2O	+ HO2		1.067895e+09
  R645	O2	+ CHO2		= HO2	+ CO2		1.185594e+08
  R273	HSO2	+ O2		= HO2	+ SO2		2.740087e+06
  R275	HSO3	+ O2		= HO2	+ SO3		1.020109e+05
  P18	HNO4			= NO2	+ HO2		5.952201e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.533640e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		8.823434e+03
  R513	OH	+ H2O2		= H2O	+ HO2		4.257426e+03
  R168	H	+ H2O2		= H2	+ HO2		3.097338e+03
  R434	O	+ H2O2		= OH	+ HO2		9.016115e+02
  T13	HNO4			= HO2	+ NO2		6.903797e+02
  R525	OH	+ O3		= HO2	+ O2		1.155466e+01
  R223	H2O2	+ C2H5		= C2H6	+ HO2		3.639173e+00
  R524	OH	+ NO3		= HO2	+ NO2		3.573232e+00
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.459958e-03
  R221	H2O2	+ C2H3		= C2H4	+ HO2		4.059868e-05
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.074542e-05
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		5.978690e-08
  T11	HNO3			= HO2	+ NO		3.403407e-14
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		2.731303e-15
  R556	SO3	+ OH		= HO2	+ SO2		4.066581e-35

HO2				LOSS RXS		INT RX RATE	TL = 1.03e+11

  R180	H	+ HO2		= OH	+ OH		7.880510e+10
  R441	O	+ HO2		= OH	+ O2		1.324172e+10
  R182	H	+ HO2		= H2	+ O2		7.552156e+09
  R181	H	+ HO2		= O	+ H2O		1.751224e+09
  R259	HO2	+ NO		= OH	+ NO2		1.406692e+09
  R522	OH	+ HO2		= H2O	+ O2		3.468751e+06
  P5	HO2			= O	+ OH		1.574014e+05
  R257	HO2	+ HO2		= H2O2	+ O2		1.363844e+05 (x2)
  M20	HO2	+ NO2		= HNO4			7.715079e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.779272e+04
  M19	HO2	+ HO2		= H2O2	+ O2		1.352911e+03 (x2)
  R250	HO2	+ C2H5		= C2H4	+ H2O2		6.388041e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		6.388041e+01
  R263	HS	+ HO2		= OH	+ HSO		5.920194e+01
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.631560e+01
  R258	HO2	+ NH2		= NH3	+ O2		2.291969e+01
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.437121e+01
  R570	S	+ HO2		= HS	+ O2		8.329903e+00
  R571	S	+ HO2		= SO	+ OH		8.329903e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.818912e+00
  R254	HO2	+ CH3O2		= CH4O2	+ O2		9.970124e-03
  R551	SO2	+ HO2		= HSO2	+ O2		6.218452e-04
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.885049e-06
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.464559e-06
  R245	HO2	+ C2H2		= C2H2O	+ OH		3.306980e-07
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.458788e-07
  R209	H2	+ HO2		= H2O2	+ H		3.979856e-11
  R244	HO2	+ C2H2		= C2H3	+ O2		1.202338e-14
  T2	HO2			= O2	+ H		2.126991e-23

************************************************************

CH21				PRODUCTION RXS		INT RX RATE	TP = 7.77e+10

  P33	CH4			= CH21	+ H2		7.761707e+10
  P65	C2H6			= CH4	+ CH21		6.785382e+07
  P61	C2H5			= CH3	+ CH21		6.684885e+04
  T22	CH4O			= CH21	+ H2O		2.464138e-41

CH21				LOSS RXS		INT RX RATE	TL = 7.77e+10

  R597	CH21	+ H2		= CH3	+ H		3.859276e+10
  R599	CH21	+ CH4		= CH3	+ CH3		2.811190e+10
  R598	CH21	+ CH4		= CH2	+ CH4		5.717674e+09
  R596	CH21	+ H2		= CH2	+ H2		5.262650e+09

************************************************************

CH				PRODUCTION RXS		INT RX RATE	TP = 2.03e+10

  R146	H	+ CH2		= CH	+ H2		1.144719e+10
  P34	CH4			= CH	+ H2	+ H	8.786838e+09
  R409	O	+ CH2		= CH	+ OH		4.282110e+07
  R389	O	+ C2H		= CO	+ CH		6.983388e+04
  R34	CH2	+ C2H		= C2H2	+ CH		2.707715e-03
  R4	C	+ H2S		= CH	+ HS		7.159496e-07
  R3	C	+ H2		= CH	+ H		7.075750e-19
  R193	H2	+ C		= CH	+ H		7.075750e-19
  R310	NH2	+ C		= CH	+ NH		1.001881e-28
  R214	H2O	+ C		= CH	+ OH		1.981159e-43
  T29	C2HO			= CO	+ CH		2.584303e-55
  R1	C	+ CH2		= CH	+ CH		2.895447e-59 (x2)

CH				LOSS RXS		INT RX RATE	TL = 2.03e+10

  R145	H	+ CH		= C	+ H2		6.868313e+09
  R33	CH	+ CH4		= C2H4	+ H		5.937862e+09
  R408	O	+ CH		= CO	+ H		5.220755e+09
  R32	CH	+ CH2O		= C2H3O			1.669948e+09
  R218	H2O	+ CH		= CH3O			4.912159e+08
  R30	CH	+ C2H6		= C2H4	+ CH3		7.959039e+07
  R202	H2	+ CH		= CH2	+ H		6.846745e+06
  M5	CO	+ CH		= C2HO			1.839984e+06
  M73	CH	+ H2		= CH3			5.328420e+05
  R547	SO2	+ CH		= CHO	+ SO		7.391235e+03
  R407	O	+ CH		= OH	+ C		2.472777e+03
  R340	NO	+ CH		= CO	+ NH		2.071381e+03
  R31	CH	+ CH		= C2H2			1.800300e+03 (x2)
  R342	NO	+ CH		= CN	+ OH		1.159973e+03
  R341	NO	+ CH		= O	+ HCN		1.135117e+03
  R339	NO	+ CH		= H	+ CNO		3.314209e+02
  R281	N	+ CH		= CN	+ H		2.393830e+02
  R327	NH3	+ CH		= HCN	+ H2	+ H	1.444928e+02
  R338	NO	+ CH		= N	+ CHO		1.101975e+02
  R297	N2O	+ CH		= HCN	+ NO		3.012758e-01
  R474	OCS	+ CH		= CHO	+ CS		1.975487e-02
  R362	NO2	+ CH		= CHO	+ NO		1.461657e-04
  R228	H2S	+ CH		= HS	+ CH2		2.410619e-06

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.79e+10

  R147	H	+ CH2O		= CH3O			7.847406e+09
  P40	CH4O			= CH3O	+ H		3.489800e+09
  R502	OH	+ CH4O		= CH3O	+ H2O		1.996582e+09
  R424	O	+ CH4O		= CH3O	+ OH		1.370714e+09
  P25	CH3NO2			= CH3O	+ NO		9.957797e+08
  R159	H	+ CH4O		= CH3O	+ H2		6.816911e+08
  R449	O(1D)	+ CH4		= CH3O	+ H		5.929203e+08
  R218	H2O	+ CH		= CH3O			4.912159e+08
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.835394e+08
  R483	OH	+ C2H2O		= CO	+ CH3O		1.079639e+08
  R364	NO2	+ CH3		= CH3O	+ NO		3.743931e+07
  R414	O	+ CH3		= CH3O			3.226721e+07
  P26	CH3NO3			= CH3O	+ NO2		2.860273e+06
  R155	H	+ CH3O2		= CH3O	+ OH		5.189499e+04
  R470	O3	+ CH3		= CH3O	+ O2		4.359409e+04
  R422	O	+ CH3O2		= CH3O	+ O2		1.029534e+04
  R14	C2H	+ CH4O		= C2H2	+ CH3O		4.413773e+03
  R101	CH4O	+ CN		= HCN	+ CH3O		1.782597e+03
  P24	CH4O2			= CH3O	+ OH		1.614416e+03
  R347	NO	+ CH3O2		= CH3O	+ NO2		4.457036e+02
  R381	NO3	+ CH3		= CH3O	+ NO2		3.303178e+02
  R160	H	+ CH4O2		= CH3O	+ H2O		1.643093e+01
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.035221e+01 (x2)
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.245377e+00
  T52	CH3NO3			= CH3O	+ NO2		1.338298e-01
  R69	CH3	+ CH4O		= CH4	+ CH3O		9.711958e-02
  T50	CH3NO2			= CH3O	+ NO		5.714156e-02
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		2.312171e-03
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.515949e-05
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.117514e-06
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.014141e-07
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.910132e-07
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		2.885981e-07
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.458788e-07
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.941787e-08
  R495	OH	+ CH3		= CH3O	+ H		1.953113e-09
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.903731e-10
  T23	CH4O2			= CH3O	+ OH		3.050813e-10
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	1.104942e-10 (x2)
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		5.172563e-13
  T19	CH4O			= CH3O	+ H		4.250139e-26
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.79e+10

  R152	H	+ CH3O		= CH4O			8.761257e+09
  R153	H	+ CH3O		= CH3	+ OH		4.954909e+09
  R419	O	+ CH3O		= CH2O	+ OH		1.340096e+09
  R81	CH3O	+ O2		= CH2O	+ HO2		1.067895e+09
  M27	NO	+ CH3O		= CH3NO2			9.174815e+08
  R420	O	+ CH3O		= CH3	+ O2		4.786059e+08
  R154	H	+ CH3O		= CH2O	+ H2		3.096818e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		9.595932e+07
  M28	NO2	+ CH3O		= CH3NO3			3.007170e+06
  R236	HNO	+ CH3O		= CH4O	+ NO		1.142999e+06
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898882e+05
  R114	CHO	+ CH3O		= CH2O	+ CH2O		3.215354e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		1.607677e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		8.708773e+03
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.370277e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.230847e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		4.236650e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.535701e+02
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.230847e+02
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.550047e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		1.520300e+01
  R45	CH2	+ CH3O		= C2H4	+ OH		7.450768e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.725383e-01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.205489e-01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		2.671240e-01
  T47	CH3O			= CH2O	+ H		7.747942e-02
  R204	H2	+ CH3O		= CH4O	+ H		3.251296e-02
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.864197e-02
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.328131e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.459958e-03
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		5.839059e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		4.644394e-08

************************************************************

CH2				PRODUCTION RXS		INT RX RATE	TP = 1.27e+10

  R598	CH21	+ CH4		= CH2	+ CH4		5.717674e+09
  R596	CH21	+ H2		= CH2	+ H2		5.262650e+09
  R400	O	+ C2H4		= CH2O	+ CH2		1.606656e+09
  R391	O	+ C2H2		= CO	+ CH2		1.245500e+08
  R202	H2	+ CH		= CH2	+ H		6.846745e+06
  R496	OH	+ CH3		= CH2	+ H2O		1.725997e+05
  M2	C	+ H2		= CH2			3.959223e+02
  R477	OH	+ C2H		= CO	+ CH2		5.502301e+00
  R149	H	+ CH3		= CH2	+ H2		5.015620e-06
  R228	H2S	+ CH		= HS	+ CH2		2.410619e-06
  T30	C2H2O			= CO	+ CH2		2.728472e-25

CH2				LOSS RXS		INT RX RATE	TL = 1.27e+10

  R146	H	+ CH2		= CH	+ H2		1.144719e+10
  R411	O	+ CH2		= CO	+ H	+ H	7.136849e+08
  R412	O	+ CH2		= CO	+ H2		4.341583e+08
  R123	CO2	+ CH2		= CH2O	+ CO		7.848578e+07
  R409	O	+ CH2		= CH	+ OH		4.282110e+07
  R35	CH2	+ C2H2O		= C2H4	+ CO		2.133921e+06
  R44	CH2	+ CH3		= C2H4	+ H		5.705635e+04
  M56	H	+ CH2		= CH3			1.484283e+04
  R492	OH	+ CH2		= CH2O	+ H		1.344232e+03
  R50	CH2	+ CHO		= CO	+ CH3		1.054686e+02
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.992028e+01
  R45	CH2	+ CH3O		= C2H4	+ OH		7.450768e+00
  R548	SO2	+ CH2		= CH2O	+ SO		5.418235e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.725383e-01
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.985715e-01
  R363	NO2	+ CH2		= CH2O	+ NO		6.315057e-03
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.221884e-03
  R34	CH2	+ C2H		= C2H2	+ CH		2.707715e-03
  R229	H2S	+ CH2		= HS	+ CH3		1.840089e-04
  R48	CH2	+ CH4		= CH3	+ CH3		9.602221e-05
  R39	CH2	+ C2H6		= C2H5	+ CH3		7.406254e-05
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.515949e-05
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.014141e-07
  R1	C	+ CH2		= CH	+ CH		2.895447e-59

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.13e+10

  R458	O(1D)	+ N2		= O	+ N2		1.133957e+10
  R291	N	+ NO		= O	+ N2		6.136571e+05
  R320	NH2	+ NO		= H2O	+ N2		8.682160e+02
  P11	N2O			= N2	+ O(1D)		3.526231e+01
  R351	NO	+ CNO		= CO2	+ N2		1.625277e-02
  R459	O(1D)	+ N2O		= O2	+ N2		1.035192e-02
  R352	NO	+ CNO		= CO	+ N2	+ O	8.610344e-03
  R296	N2O	+ C		= CO	+ N2		8.438571e-03
  R284	N	+ CN		= C	+ N2		1.254372e-03
  M25	N	+ N		= N2			6.460740e-05
  R201	NH	+ NO		= OH	+ N2		5.761738e-06
  R298	N2O	+ CN		= N2	+ CNO		9.017391e-09
  R373	NO2	+ CN		= CO2	+ N2		1.607004e-11
  R289	N	+ NH		= N2	+ H		1.071809e-12
  P67	N2H2			= N2	+ H2		2.404956e-23
  T4	N2O			= N2	+ O		1.012072e-23
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	6.328833e-24

N2				LOSS RXS		INT RX RATE	TL = 1.13e+10

  R458	O(1D)	+ N2		= O	+ N2		1.133957e+10
  M36	O(1D)	+ N2		= N2O			6.324237e-02
  R5	C	+ N2		= CN	+ N		9.395363e-46
  P39	N2			= N	+ N		0.000000e+00

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.02e+10

  R598	CH21	+ CH4		= CH2	+ CH4		5.717674e+09
  M57	H	+ CH3		= CH4			4.362517e+09
  P65	C2H6			= CH4	+ CH21		6.785382e+07
  R235	HNO	+ CH3		= CH4	+ NO		3.296578e+07
  R71	CH3	+ CHO		= CH4	+ CO		1.349430e+07
  R138	H	+ C2H4O		= CH4	+ CHO		4.105803e+06
  R203	H2	+ CH3		= CH4	+ H		3.994313e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	3.366585e+05
  P23	C2H4O			= CO	+ CH4		3.166377e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898882e+05
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		2.973777e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.598125e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		8.823434e+03
  R59	CH3	+ C2H3		= CH4	+ C2H2		5.397583e+03
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.192155e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		1.182720e+02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.374427e-01
  R69	CH3	+ CH4O		= CH4	+ CH3O		9.711958e-02
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.253603e-05
  R316	NH2	+ CH3		= CH4	+ NH		1.077064e-06
  R328	NH3	+ CH3		= CH4	+ NH2		1.728873e-07
  R57	CH3	+ C2H2		= CH4	+ C2H		2.677335e-14
  R156	H	+ CH3O2		= CH4	+ O2		4.116270e-18
  T92	CH5N			= CH4	+ NH		1.678231e-20
  T35	C2H4O			= CH4	+ CO		3.740656e-40

CH4				LOSS RXS		INT RX RATE	TL = 1.92e+11

  P33	CH4			= CH21	+ H2		7.761707e+10
  P32	CH4			= CH3	+ H		6.004340e+10
  R599	CH21	+ CH4		= CH3	+ CH3		2.811190e+10
  P34	CH4			= CH	+ H2	+ H	8.786838e+09
  R33	CH	+ CH4		= C2H4	+ H		5.937862e+09
  R598	CH21	+ CH4		= CH2	+ CH4		5.717674e+09
  R501	OH	+ CH4		= CH3	+ H2O		2.402053e+09
  R450	O(1D)	+ CH4		= CH3	+ OH		2.233333e+09
  R449	O(1D)	+ CH4		= CH3O	+ H		5.929203e+08
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.482300e+08
  R157	H	+ CH4		= CH3	+ H2		1.426151e+08
  R423	O	+ CH4		= CH3	+ OH		6.645021e+07
  R92	CH4	+ C2H2		= C2H3	+ CH3		8.462552e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		1.233252e+05
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.370277e+03
  R94	CH4	+ C2H5		= C2H6	+ CH3		2.923986e+03
  R99	CH4	+ CN		= HCN	+ CH3		1.922819e+02
  R317	NH2	+ CH4		= CH3	+ NH3		7.859101e+01
  R95	CH4	+ CH3		= H2	+ C2H5		4.829488e-02
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.357323e-02
  R48	CH2	+ CH4		= CH3	+ CH3		9.602221e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		7.828110e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		1.355251e-07
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.441624e-09
  R367	NO2	+ CH4		= HNO2	+ CH3		2.716656e-13
  R608	C2	+ CH4		= C2H	+ CH3		1.507502e-14

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 9.73e+09

  P71	HNO			= NO	+ H		2.813284e+09
  P8	NO2			= NO	+ O		2.558631e+09
  R189	H	+ NO2		= OH	+ NO		1.284423e+09
  P25	CH3NO2			= CH3O	+ NO		9.957797e+08
  R439	O	+ HNO		= OH	+ NO		9.818431e+08
  R442	O	+ NO2		= NO	+ O2		7.257839e+08
  R541	SO	+ NO2		= SO2	+ NO		1.623576e+08
  R265	HS	+ NO2		= NO	+ HSO		7.181004e+07
  R364	NO2	+ CH3		= CH3O	+ NO		3.743931e+07
  R172	H	+ HNO		= H2	+ NO		3.570772e+07
  R235	HNO	+ CH3		= CH4	+ NO		3.296578e+07
  P14	HNO2			= NO	+ OH		9.422542e+06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.248622e+06
  R368	NO2	+ CHO		= NO	+ CHO2		4.910942e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.561071e+06
  R236	HNO	+ CH3O		= CH4O	+ NO		1.142999e+06
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.052287e+05
  P9	NO3			= NO	+ O2		8.099490e+04
  R150	H	+ CH3NO2	= CH4O	+ NO		2.658487e+04
  R295	N	+ OH		= NO	+ H		2.333093e+04
  R324	NH2	+ O		= H2	+ NO		2.011540e+04
  R270	HSO	+ NO2		= HSO2	+ NO		1.646428e+04
  R519	OH	+ HNO		= H2O	+ NO		1.458221e+04
  R535	S	+ NO2		= NO	+ SO		1.421031e+04
  P13	N2O5			= NO3	+ NO	+ O	3.042773e+03
  R237	HNO	+ CHO		= CH2O	+ NO		5.150398e+02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.076596e+02
  R431	O	+ CNO		= CO	+ NO		7.678317e+01
  M26	N	+ O		= NO			5.001111e+01
