  R245	HO2	+ C2H2		= C2H2O	+ OH		6.276568e-11
  T2	HO2			= O2	+ H		8.963235e-16
  R244	HO2	+ C2H2		= C2H3	+ O2		4.012221e-17

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 6.73e+11

  T55	SO21			= SO2			5.835943e+11
  T56	SO23			= SO2			5.945307e+10
  T43	HSO2			= SO2	+ H		1.214131e+10
  R541	SO	+ NO2		= SO2	+ NO		7.003693e+09
  M46	SO	+ O		= SO2			6.320074e+09
  R528	OH	+ SO		= SO2	+ H		3.824311e+09
  R273	HSO2	+ O2		= HO2	+ SO2		3.613193e+08
  R559	SO	+ SO		= SO2	+ S		2.688114e+08
  T53	HSO3			= OH	+ SO2		1.084441e+06
  R544	SO	+ O2		= SO2	+ O		2.282255e+04
  P30	SO3			= SO2	+ O		1.691635e+04
  R545	SO	+ O3		= SO2	+ O2		5.226883e+03
  R558	HSO	+ O2		= OH	+ SO2		3.289690e+03
  R554	SO3	+ H		= OH	+ SO2		2.378100e+02
  R557	SO3	+ SO		= SO2	+ SO2		1.928072e+01 (x2)
  R556	SO3	+ OH		= HO2	+ SO2		3.464539e-24
  R555	SO3	+ O		= SO2	+ O2		3.160656e-25
  T41	SO3			= SO2	+ O		5.446100e-44
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 6.73e+11

  P47	SO2			= SO21			6.419510e+11
  P46	SO2			= SO	+ O		2.677945e+10
  M48	SO2	+ H		= HSO2			2.849663e+09
  P48	SO2			= SO23			1.096358e+09
  M50	SO2	+ OH		= HSO3			2.418930e+08
  M49	SO2	+ O		= SO3			3.683851e+07
  R551	SO2	+ HO2		= HSO2	+ O2		1.865555e+03
  R563	SO21	+ SO2		= SO	+ SO3		1.674470e+01
  R564	SO23	+ SO2		= SO	+ SO3		1.988731e+00
  R548	SO2	+ CH2		= CH2O	+ SO		1.776622e-01
  R547	SO2	+ CH		= CHO	+ SO		2.312311e-02
  R8	C	+ SO2		= CO	+ SO		2.405053e-03
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.532683e-06
  R553	SO2	+ O		= SO	+ O2		8.848943e-07
  R549	SO2	+ CN		= CNO	+ SO		5.314727e-07
  R552	SO2	+ NO2		= SO3	+ NO		1.243973e-11

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 6.42e+11

  P47	SO2			= SO21			6.419510e+11

SO21				LOSS RXS		INT RX RATE	TL = 6.42e+11

  T55	SO21			= SO2			5.835943e+11
  T54	SO21			= SO23			5.835672e+10
  R563	SO21	+ SO2		= SO	+ SO3		1.674470e+01
  R562	SO21	+ O2		= O	+ SO3		1.982274e-04

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 6.27e+11

  R512	OH	+ H2		= H2O	+ H		5.624374e+11
  R505	OH	+ CHO2		= CO2	+ H2O		3.180701e+10
  R522	OH	+ HO2		= H2O	+ O2		1.029074e+10
  R181	H	+ HO2		= O	+ H2O		9.886623e+09
  M18	H	+ OH		= H2O			6.007241e+09
  R519	OH	+ HNO		= H2O	+ NO		2.547328e+09
  R501	OH	+ CH4		= CH3	+ H2O		1.749177e+09
  R493	OH	+ CH2O		= CHO	+ H2O		7.978552e+08
  R504	OH	+ CHO		= CO	+ H2O		5.726907e+08
  R526	OH	+ OH		= H2O	+ O		3.538684e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		1.379522e+08
  R491	OH	+ C2H6		= C2H5	+ H2O		1.169349e+08
  R232	H2S	+ OH		= H2O	+ HS		4.031140e+07
  R520	OH	+ HNO2		= H2O	+ NO2		2.608067e+07
  R513	OH	+ H2O2		= H2O	+ HO2		1.319926e+07
  R574	HSO	+ OH		= H2O	+ SO		6.935251e+06
  R489	OH	+ C2H4O		= C2H3O	+ H2O		6.570594e+06
  M41	OH	+ HNO3		= H2O	+ NO3		2.834085e+06
  R167	H	+ H2O2		= OH	+ H2O		2.015332e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.883058e+06
  R566	HSO3	+ OH		= H2O	+ SO3		6.888352e+05
  R177	H	+ HNO2		= H2O	+ NO		3.360475e+05
  R320	NH2	+ NO		= H2O	+ N2		3.357167e+05
  P50	H2SO4			= SO3	+ H2O		2.013458e+05
  R490	OH	+ C2H5		= C2H4	+ H2O		7.811513e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		3.585315e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		2.802366e+04
  R321	NH2	+ NO2		= H2O	+ N2O		3.605214e+03
  R496	OH	+ CH3		= CH2	+ H2O		2.847831e+03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	5.875691e+01
  R523	OH	+ NH3		= H2O	+ NH2		1.168233e+01
  P29	CH2O2			= H2O	+ CO		3.354599e+00
  R178	H	+ HNO3		= H2O	+ NO2		1.069564e+00
  R326	NH2	+ OH		= H2O	+ NH		1.067451e+00
  R494	OH	+ CH2O2		= CHO2	+ H2O		6.745859e-01
  R325	NH2	+ O3		= H2O	+ NO2		3.465722e-01
  R517	OH	+ HCNO		= CNO	+ H2O		1.593503e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.210659e-02
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.108605e-02
  R488	OH	+ C2H4		= C2H3	+ H2O		1.024370e-02
  R516	OH	+ HCN		= CN	+ H2O		7.778529e-04
  R160	H	+ CH4O2		= CH3O	+ H2O		1.379460e-04
  R309	NH	+ OH		= H2O	+ N		2.875421e-08
  R480	OH	+ C2H2		= C2H	+ H2O		5.727203e-15
  T16	CH2O2			= CO	+ H2O		1.388112e-15
  T24	CH4O2			= CH2O	+ H2O		1.741640e-20
  T22	CH4O			= CH21	+ H2O		5.878581e-42
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 6.06e+11

  P6	H2O			= H	+ OH		6.055470e+11
  R565	SO3	+ H2O		= H2SO4			2.776244e+08
  R456	O(1D)	+ H2O		= OH	+ OH		3.525671e+05
  R218	H2O	+ CH		= CH3O			2.862579e+04
  R166	H	+ H2O		= H2	+ OH		1.682405e+04
  R220	H2O	+ CNO		= HCNO	+ OH		8.560004e-03
  R319	NH2	+ H2O		= OH	+ NH3		4.951750e-03
  R217	H2O	+ C2H5		= C2H6	+ OH		1.987206e-03
  R215	H2O	+ C2H		= C2H2	+ OH		1.328760e-03
  R219	H2O	+ CN		= HCN	+ OH		1.324985e-04
  R287	N	+ H2O		= OH	+ NH		8.687129e-24
  R214	H2O	+ C		= CH	+ OH		1.897657e-39

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 5.37e+11

  R172	H	+ HNO		= H2	+ NO		3.494599e+11
  R162	H	+ CHO		= CO	+ H2		1.228886e+11
  R182	H	+ HO2		= H2	+ O2		4.263606e+10
  P21	CH2O			= CO	+ H2		9.453095e+09
  M13	H	+ H		= H2			5.956602e+09
  R560	HS	+ H		= H2	+ S		3.862506e+09
  R230	H2S	+ H		= H2	+ HS		1.969048e+09
  R148	H	+ CH2O		= H2	+ CHO		7.221032e+08
  R567	HSO3	+ H		= H2	+ SO3		2.081717e+08
  R576	HSO	+ H		= H2	+ SO		1.310846e+08
  R416	O	+ CH3		= CO	+ H2	+ H	8.543311e+07
  R157	H	+ CH4		= CH3	+ H2		1.943365e+07
  R159	H	+ CH4O		= CH3O	+ H2		1.902684e+07
  P33	CH4			= CH21	+ H2		9.788371e+06
  R154	H	+ CH3O		= CH2O	+ H2		2.984822e+06
  R134	H	+ C2H3O		= C2H2O	+ H2		2.025211e+06
  R143	H	+ C2H6		= C2H5	+ H2		1.947038e+06
  R141	H	+ C2H5		= C2H4	+ H2		1.726119e+06
  R142	H	+ C2H5O		= C2H4O	+ H2		1.563821e+06
  R596	CH21	+ H2		= CH2	+ H2		1.390458e+06
  P34	CH4			= CH	+ H2	+ H	1.108117e+06
  R412	O	+ CH2		= CO	+ H2		3.535230e+05
  R137	H	+ C2H4O		= C2H3O	+ H2		3.157025e+05
  R168	H	+ H2O2		= H2	+ HO2		2.139189e+05
  R146	H	+ CH2		= CH	+ H2		8.479208e+04
  R145	H	+ CH		= C	+ H2		3.580940e+04
  R324	NH2	+ O		= H2	+ NO		2.128908e+04
  R176	H	+ HNO2		= H2	+ NO2		1.832206e+04
  R166	H	+ H2O		= H2	+ OH		1.682405e+04
  R399	O	+ C2H4		= C2H2O	+ H2		7.514146e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.327914e+03
  P69	CH5N			= HCN	+ H2	+ H2	8.074604e+02 (x2)
  R282	N	+ CH3		= H2	+ HCN		1.088417e+02
  P58	C2H4			= C2H2	+ H2		9.684868e+00
  P64	C2H6			= C2H2	+ H2	+ H2	8.232788e-01 (x2)
  R132	H	+ C2H3		= C2H2	+ H2		5.590898e-01
  P62	C2H6			= C2H4	+ H2		4.268853e-01
  R481	OH	+ C2H2		= C2HO	+ H2		1.801645e-01
  R161	H	+ CH4O2		= H2	+ CH3O2		1.664473e-04
  R639	N2H4	+ H		= N2H3	+ H2		1.449664e-04
  R149	H	+ CH3		= CH2	+ H2		5.459787e-05
  R135	H	+ C2H4		= C2H3	+ H2		1.746512e-05
  R186	H	+ NH3		= H2	+ NH2		4.089418e-06
  R179	H	+ HNO3		= H2	+ NO3		2.801427e-06
  R95	CH4	+ CH3		= H2	+ C2H5		2.956136e-07
  P43	NH3			= NH	+ H2		2.142811e-07
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.067247e-08
  R169	H	+ HCNO		= H2	+ CNO		6.925524e-11
  P67	N2H2			= N2	+ H2		1.348360e-14
  R129	H	+ C2H2		= C2H	+ H2		1.809939e-18
  T14	CH2O			= CO	+ H2		1.498031e-26
  T15	CH2O2			= CO2	+ H2		8.601915e-27
  T58	H2S			= H2	+ S		1.708039e-28
  R128	H	+ C2H		= H2	+ C2		9.186315e-33
  T26	C2H4			= C2H2	+ H2		4.540308e-36
  T21	CH4O			= CH2O	+ H2		1.451654e-40
  T34	C2H4O			= C2H2O	+ H2		3.852421e-41
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 5.66e+11

  R512	OH	+ H2		= H2O	+ H		5.624374e+11
  R433	O	+ H2		= H	+ OH		3.807168e+09
  R455	O(1D)	+ H2		= H	+ OH		2.021696e+07
  R597	CH21	+ H2		= CH3	+ H		1.019670e+07
  R596	CH21	+ H2		= CH2	+ H2		1.390458e+06
  M24	N	+ H2		= NH2			5.045432e+05
  M73	CH	+ H2		= CH3			1.847242e+04
  R203	H2	+ CH3		= CH4	+ H		1.586427e+04
  R202	H2	+ CH		= CH2	+ H		9.730062e+03
  R200	H2	+ C2HO		= CH3	+ CO		5.795443e+03
  R199	H2	+ C2HO		= C2H3O			4.829536e+03
  R198	H2	+ C2H5		= C2H6	+ H		3.752334e+03
  M2	C	+ H2		= CH2			5.374726e+02
  R212	H2	+ NH2		= NH3	+ H		5.553103e+01
  R206	H2	+ CHO		= CH2O	+ H		1.288444e+01
  R204	H2	+ CH3O		= CH4O	+ H		6.794483e+00
  R195	H2	+ C2H		= C2H2	+ H		7.190659e-01
  R207	H2	+ CN		= HCN	+ H		6.350938e-03
  R197	H2	+ C2H3		= C2H4	+ H		9.565654e-05
  R209	H2	+ HO2		= H2O2	+ H		3.114845e-05
  R213	H2	+ NO2		= H	+ HNO2		7.390594e-07
  R3	C	+ H2		= CH	+ H		4.310825e-14
  R193	H2	+ C		= CH	+ H		4.310825e-14
  R205	H2	+ CH3O2		= CH4O2	+ H		1.226119e-16
  R196	H2	+ C2H2		= C2H4			7.611131e-27
  R10	H2	+ C2H4		= C2H5	+ H		2.816102e-41
  R41	H2	+ C2H2		= C2H3	+ H		2.498794e-46
  P38	H2			= H	+ H		0.000000e+00

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 3.39e+11

  M32	O	+ NO		= NO2			2.665496e+11
  R259	HO2	+ NO		= OH	+ NO2		6.269636e+10
  P10	NO3			= NO2	+ O		4.152123e+09
  R353	NO	+ NO3		= NO2	+ NO2		2.515965e+09 (x2)
  R190	H	+ NO3		= OH	+ NO2		2.732287e+08
  P15	HNO3			= NO2	+ OH		1.239499e+08
  R443	O	+ NO3		= NO2	+ O2		1.090382e+08
  P18	HNO4			= NO2	+ HO2		5.562916e+07
  R520	OH	+ HNO2		= H2O	+ NO2		2.608067e+07
  R354	NO	+ O3		= NO2	+ O2		2.817590e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.883058e+06
  P26	CH3NO3			= CH3O	+ NO2		8.800868e+05
  R524	OH	+ NO3		= HO2	+ NO2		5.894818e+05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.860502e+05
  P12	N2O5			= NO3	+ NO2		4.300123e+05
  T13	HNO4			= HO2	+ NO2		3.916807e+05
  R176	H	+ HNO2		= H2	+ NO2		1.832206e+04
  R381	NO3	+ CH3		= CH3O	+ NO2		4.058538e+03
  T7	N2O5			= NO2	+ NO3		2.666335e+03
  R380	NO3	+ C2H5		= C2H5O	+ NO2		7.202637e+02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	8.756920e+01
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	7.741444e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	5.875691e+01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.673913e+01
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.831363e+00
  R178	H	+ HNO3		= H2O	+ NO2		1.069564e+00
  R325	NH2	+ O3		= H2O	+ NO2		3.465722e-01
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	8.501607e-03 (x2)
  T52	CH3NO3			= CH3O	+ NO2		2.869854e-04
  R243	HNO2	+ CNO		= HCNO	+ NO2		8.010229e-05
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	5.725436e-06
  R242	HNO2	+ CN		= HCN	+ NO2		6.036157e-08
  T10	HNO3			= OH	+ NO2		1.719574e-12

NO2				LOSS RXS		INT RX RATE	TL = 3.39e+11

  R189	H	+ NO2		= OH	+ NO		1.340462e+11
  P8	NO2			= NO	+ O		1.183372e+11
  R442	O	+ NO2		= NO	+ O2		6.509179e+10
  M33	O	+ NO2		= NO3			7.602349e+09
  R541	SO	+ NO2		= SO2	+ NO		7.003693e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.427920e+09
  R535	S	+ NO2		= NO	+ SO		1.987827e+09
  R368	NO2	+ CHO		= NO	+ CHO2		1.644916e+09
  R265	HS	+ NO2		= NO	+ HSO		4.367585e+08
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.145167e+08
  M43	OH	+ NO2		= HNO3			1.365077e+08
  M20	HO2	+ NO2		= HNO4			7.214877e+07
  R270	HSO	+ NO2		= HSO2	+ NO		7.561324e+06
  R640	NO2	+ CH3		= CH3NO2			5.105056e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	4.894671e+06
  R364	NO2	+ CH3		= CH3O	+ NO		2.796748e+06
  M29	NO2	+ NO3		= N2O5			1.433436e+06
  M28	NO2	+ CH3O		= CH3NO3			8.804214e+05
  R365	NO2	+ CH3		= CH2O	+ HNO		6.682494e+05
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.608722e+05
  R292	N	+ NO2		= N2O	+ O		9.229275e+04
  R321	NH2	+ NO2		= H2O	+ N2O		3.605214e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.977623e+03
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	8.756920e+01
  R377	NO2	+ O3		= NO3	+ O2		1.417506e+01
  R357	NO2	+ C2H3		= C2H3O	+ NO		4.480634e-01
  R463	O(1D)	+ NO2		= O2	+ NO		2.225226e-01
  R363	NO2	+ CH2		= CH2O	+ NO		9.323190e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.654337e-03
  R360	NO2	+ C2HO		= CO2	+ HCNO		1.101381e-03
  R374	NO2	+ CNO		= CO2	+ N2O		4.170124e-04
  R362	NO2	+ CH		= CHO	+ NO		5.031353e-05
  R356	NO2	+ C2H		= C2HO	+ NO		3.849990e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	3.305586e-05
  R302	NH	+ NO2		= NO	+ HNO		6.558373e-06
  R303	NH	+ NO2		= OH	+ N2O		4.372249e-06
  R568	NO2	+ CHO		= CO	+ HNO2		7.809486e-07
  R213	H2	+ NO2		= H	+ HNO2		7.390594e-07
  R371	NO2	+ CN		= NO	+ CNO		5.931217e-07
  R355	NO2	+ C		= CO	+ NO		8.797524e-08
  R372	NO2	+ CN		= CO	+ N2O		4.237650e-08
  R373	NO2	+ CN		= CO2	+ N2		3.099266e-08
  R552	SO2	+ NO2		= SO3	+ NO		1.243973e-11
  R367	NO2	+ CH4		= HNO2	+ CH3		3.256149e-15
  R542	CS	+ NO2		= OCS	+ NO		8.376783e-26
  T5	NO2			= NO	+ O		1.210117e-31

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 2.17e+11

  M39	OH	+ CO		= CHO2			2.158361e+11
  R368	NO2	+ CHO		= NO	+ CHO2		1.644916e+09
  P28	CH2O2			= CHO2	+ H		3.354599e+00
  R494	OH	+ CH2O2		= CHO2	+ H2O		6.745859e-01

CHO2				LOSS RXS		INT RX RATE	TL = 2.07e+11

  R428	O	+ CHO2		= CO2	+ OH		9.768626e+10
  R645	O2	+ CHO2		= HO2	+ CO2		7.725154e+10
  R505	OH	+ CHO2		= CO2	+ H2O		3.180701e+10
  T49	CHO2			= CO2	+ H		1.505009e+02
  T48	CHO2			= CO	+ OH		3.641240e+01

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 1.22e+11

  P37	CO2			= CO	+ O(1D)		4.801610e+10
  P2	O2			= O	+ O(1D)		4.296060e+10
  P4	O3			= O2	+ O(1D)		3.105714e+10
  P17	HNO3			= HNO2	+ O(1D)		3.692882e+06
  P11	N2O			= N2	+ O(1D)		9.977936e+04

O(1D)				LOSS RXS		INT RX RATE	TL = 1.22e+11

  R458	O(1D)	+ N2		= O	+ N2		1.181040e+11
  R454	O(1D)	+ CO2		= CO2	+ O		3.895128e+09
  R455	O(1D)	+ H2		= H	+ OH		2.021696e+07
  R464	O(1D)	+ O2		= O	+ O2		1.791382e+07
  R456	O(1D)	+ H2O		= OH	+ OH		3.525671e+05
  R450	O(1D)	+ CH4		= CH3	+ OH		2.000723e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		5.311654e+03
  M36	O(1D)	+ N2		= N2O			3.884417e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.327914e+03
  R465	O(1D)	+ O3		= O2	+ O2		2.335579e+02
  R466	O(1D)	+ O3		= O2	+ O	+ O	2.335579e+02
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.390963e+01
  R462	O(1D)	+ NO		= O2	+ N		4.909745e+00
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.681620e-01
  R463	O(1D)	+ NO2		= O2	+ NO		2.225226e-01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		5.746328e-02
  R460	O(1D)	+ N2O		= NO	+ NO		4.159974e-03
  R459	O(1D)	+ N2O		= O2	+ N2		2.656645e-03
  R457	O(1D)	+ HCNO		= CO2	+ NH		3.526268e-04
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.532026e-05
  R461	O(1D)	+ NH3		= OH	+ NH2		3.282950e-06
  R467	O(1D)	+ OCS		= CO	+ SO		1.028996e-15

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.18e+11

  R458	O(1D)	+ N2		= O	+ N2		1.181040e+11
  R291	N	+ NO		= O	+ N2		1.890959e+07
  R320	NH2	+ NO		= H2O	+ N2		3.357167e+05
  P11	N2O			= N2	+ O(1D)		9.977936e+04
  R351	NO	+ CNO		= CO2	+ N2		8.892663e-02
  M25	N	+ N		= N2			5.015198e-02
  R352	NO	+ CNO		= CO	+ N2	+ O	3.961674e-02
  R296	N2O	+ C		= CO	+ N2		3.643188e-03
  R459	O(1D)	+ N2O		= O2	+ N2		2.656645e-03
  R201	NH	+ NO		= OH	+ N2		6.796268e-04
  R284	N	+ CN		= C	+ N2		3.031362e-06
  R373	NO2	+ CN		= CO2	+ N2		3.099266e-08
  R298	N2O	+ CN		= N2	+ CNO		9.063020e-10
  R289	N	+ NH		= N2	+ H		8.686770e-11
  P67	N2H2			= N2	+ H2		1.348360e-14
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.548316e-15
  T4	N2O			= N2	+ O		5.578621e-24

N2				LOSS RXS		INT RX RATE	TL = 1.18e+11

  R458	O(1D)	+ N2		= O	+ N2		1.181040e+11
  M36	O(1D)	+ N2		= N2O			3.884417e+03
  R5	C	+ N2		= CN	+ N		2.481709e-34
  P39	N2			= N	+ N		0.000000e+00

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 7.76e+10

  R573	HSO	+ NO		= HNO	+ SO		2.693321e+10
  P46	SO2			= SO	+ O		2.677945e+10
  R572	S	+ CO2		= SO	+ CO		2.040631e+10
  R535	S	+ NO2		= NO	+ SO		1.987827e+09
  R266	HS	+ O		= H	+ SO		8.485309e+08
  R536	S	+ O2		= SO	+ O		1.338335e+08
  R576	HSO	+ H		= H2	+ SO		1.310846e+08
  R527	OH	+ S		= H	+ SO		1.308571e+08
  R446	O	+ S2		= S	+ SO		7.633499e+07
  R578	HSO	+ O		= OH	+ SO		6.249195e+07
  R579	HSO	+ S		= HS	+ SO		4.911860e+07
  R571	S	+ HO2		= SO	+ OH		1.450494e+07
  R574	HSO	+ OH		= H2O	+ SO		6.935251e+06
  R577	HSO	+ HS		= H2S	+ SO		1.441261e+06
  R537	S	+ O3		= O2	+ SO		1.171873e+05
  R563	SO21	+ SO2		= SO	+ SO3		1.674470e+01
  R268	HS	+ O2		= SO	+ OH		2.982125e+00
  R564	SO23	+ SO2		= SO	+ SO3		1.988731e+00
  R548	SO2	+ CH2		= CH2O	+ SO		1.776622e-01
  R547	SO2	+ CH		= CHO	+ SO		2.312311e-02
  R8	C	+ SO2		= CO	+ SO		2.405053e-03
  R553	SO2	+ O		= SO	+ O2		8.848943e-07
  R549	SO2	+ CN		= CNO	+ SO		5.314727e-07
  R475	OCS	+ O		= CO	+ SO		1.401751e-08
  R467	O(1D)	+ OCS		= CO	+ SO		1.028996e-15
  R534	S	+ NO		= SO	+ N		1.149219e-19
  T42	HSO			= SO	+ H		7.156760e-24

SO				LOSS RXS		INT RX RATE	TL = 7.76e+10

  P51	SO			= S	+ O		2.197117e+10
  M51	H	+ SO		= HSO			1.459090e+10
  R543	SO	+ CHO		= HSO	+ CO		1.366900e+10
  M47	SO	+ OH		= HSO2			9.645241e+09
  R541	SO	+ NO2		= SO2	+ NO		7.003693e+09
  M46	SO	+ O		= SO2			6.320074e+09
  R528	OH	+ SO		= SO2	+ H		3.824311e+09
  R559	SO	+ SO		= SO2	+ S		2.688114e+08 (x2)
  R544	SO	+ O2		= SO2	+ O		2.282255e+04
  R545	SO	+ O3		= SO2	+ O2		5.226883e+03
  R557	SO3	+ SO		= SO2	+ SO2		1.928072e+01

************************************************************

O3				PRODUCTION RXS		INT RX RATE	TP = 6.93e+10

  M35	O	+ O2		= O3			6.932892e+10

O3				LOSS RXS		INT RX RATE	TL = 6.93e+10

  R192	H	+ O3		= OH	+ O2		3.340045e+10
  P4	O3			= O2	+ O(1D)		3.105714e+10
  P3	O3			= O2	+ O		4.838511e+09
  R444	O	+ O3		= O2	+ O2		2.974923e+07
  R354	NO	+ O3		= NO2	+ O2		2.817590e+06
  R525	OH	+ O3		= HO2	+ O2		1.177436e+05
  R537	S	+ O3		= O2	+ SO		1.171873e+05
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.191071e+04
  R470	O3	+ CH3		= CH3O	+ O2		6.221825e+03
  R545	SO	+ O3		= SO2	+ O2		5.226883e+03
  R269	HS	+ O3		= O2	+ HSO		2.674517e+02
  R465	O(1D)	+ O3		= O2	+ O2		2.335579e+02
  R466	O(1D)	+ O3		= O2	+ O	+ O	2.335579e+02
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.856112e+01
  R377	NO2	+ O3		= NO3	+ O2		1.417506e+01
  R216	HSO	+ O3		= HSO2	+ O2		7.954765e+00
  R469	O3	+ C2H5		= C2H5O	+ O2		7.271688e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		5.115993e+00
  R294	N	+ O3		= NO	+ O2		9.790165e-01
  R325	NH2	+ O3		= H2O	+ NO2		3.465722e-01
  T1	O3			= O2	+ O		9.340457e-02
  R468	O3	+ C2H4		= CH2O	+ CH2O2		4.944822e-05
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	4.974545e-10
  R421	O3	+ C2H2		= CO	+ CH2O2		1.529955e-11
  R126	CS	+ O3		= O2	+ OCS		6.568630e-23
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 5.95e+10

  T54	SO21			= SO23			5.835672e+10
  P48	SO2			= SO23			1.096358e+09

SO23				LOSS RXS		INT RX RATE	TL = 5.95e+10

  T56	SO23			= SO2			5.945307e+10
  R564	SO23	+ SO2		= SO	+ SO3		1.988731e+00

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 4.23e+10

  P51	SO			= S	+ O		2.197117e+10
  P52	S2			= S	+ S		7.255691e+09 (x2)
  R560	HS	+ H		= H2	+ S		3.862506e+09
  P53	S3			= S2	+ S		1.424961e+09
  R559	SO	+ SO		= SO2	+ S		2.688114e+08
  R264	HS	+ HS		= S	+ H2S		1.993924e+08
  R446	O	+ S2		= S	+ SO		7.633499e+07
  P31	OCS			= CO	+ S		3.516877e-06
  R125	CS	+ O		= CO	+ S		4.153995e-15
  T58	H2S			= H2	+ S		1.708039e-28
  T60	OCS			= CO	+ S		2.262962e-42

S				LOSS RXS		INT RX RATE	TL = 4.23e+10

  R572	S	+ CO2		= SO	+ CO		2.040631e+10
  M45	S	+ S		= S2			5.496356e+09 (x2)
  R569	S	+ CHO		= HS	+ CO		5.319015e+09
  R535	S	+ NO2		= NO	+ SO		1.987827e+09
  R533	S	+ HS		= H	+ S2		1.837723e+09
  M52	S	+ S2		= S3			1.426502e+09
  R536	S	+ O2		= SO	+ O		1.338335e+08
  R527	OH	+ S		= H	+ SO		1.308571e+08
  R579	HSO	+ S		= HS	+ SO		4.911860e+07
  R570	S	+ HO2		= HS	+ O2		1.450494e+07
  R571	S	+ HO2		= SO	+ OH		1.450494e+07
  M53	S	+ S3		= S4			1.541455e+06
  R537	S	+ O3		= O2	+ SO		1.171873e+05
  R538	S	+ OCS		= CO	+ S2		1.728512e-09
  R534	S	+ NO		= SO	+ N		1.149219e-19

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 2.87e+10

  M51	H	+ SO		= HSO			1.459090e+10
  R543	SO	+ CHO		= HSO	+ CO		1.366900e+10
  R265	HS	+ NO2		= NO	+ HSO		4.367585e+08
  R263	HS	+ HO2		= OH	+ HSO		5.852835e+06
  T44	HSO2			= O	+ HSO		3.904017e+03
  R269	HS	+ O3		= O2	+ HSO		2.674517e+02
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 2.87e+10

  R573	HSO	+ NO		= HNO	+ SO		2.693321e+10
